Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,032384;1,727077;-6,16511;348,1477;31,31669;348,1172;-1;0;-1;0
0,3333333;-6,032331;1,725717;-6,164692;348,4115;31,30555;348,2874;0,001261729;0,001261729;-1;0,0004205763
0,370994;-6,029093;1,715528;-6,157563;350,672;30,71519;350,798;0,2079248;0,02224069;0,5570521;0,008251165
0,3946666;-6,028381;1,714173;-6,156659;351,2335;30,66185;350,8574;0,04860709;0,02382218;-2,597572;0,009401822
0,4108785;-6,028118;1,713563;-6,156211;351,3203;30,6479;350,8549;0,0320627;0,02414733;-0,4148075;0,009921619
0,4257846;-6,027917;1,713086;-6,155827;351,3989;30,63216;350,8464;0,02906048;0,02431933;-0,09647845;0,0103548
0,4434308;-6,027828;1,712866;-6,155637;351,4195;30,62732;350,8452;0,01190727;0,0238254;-0,5269445;0,01056491
0,4596758;-6,027637;1,712482;-6,155284;351,7239;30,59041;350,9106;0,02470514;0,02385649;0,3776163;0,01096625
0,4769667;-6,027637;1,712482;-6,155284;351,7239;30,59041;350,9106;0;0,02299165;-0,7366756;0,01096625
0,5100287;-6,027411;1,712106;-6,154858;352,0564;30,5299;350,9918;0,01456772;0,02244558;0,289313;0,01144789
0,5427223;-6,027147;1,711806;-6,154387;352,1461;30,49503;351,0274;0,0165335;0,02208944;0,02989524;0,01198843
0,5603448;-6,026893;1,711611;-6,154074;352,2207;30,4725;351,0624;0,02288781;0,02211455;0,1262876;0,01239177
0,5764569;-6,026679;1,711439;-6,153868;352,2224;30,46918;351,108;0,01841865;0,02201124;-0,13248;0,01268853
0,5931938;-6,026636;1,711406;-6,153827;352,2678;30,48208;351,1554;0,003567187;0,02149085;-0,4521128;0,01274824
0,610244;-6,026491;1,711313;-6,153719;352,3488;30,50638;351,2372;0,01055473;0,02118529;0,2068109;0,0129282
0,6260458;-6,026268;1,711148;-6,15357;352,3791;30,52268;351,2893;0,01701497;0,02108003;0,1966472;0,01319706
0,6434633;-6,026207;1,711114;-6,15354;352,4131;30,5643;351,3627;0,003868969;0,02061415;-0,3957349;0,01326445
0,6599103;-6,026005;1,71097;-6,153437;352,4641;30,62754;351,4732;0,01380869;0,02044454;0,2935145;0,01349156
0,6768119;-6,026005;1,71097;-6,153437;352,4641;30,62754;351,4732;0;0,01993399;-0,4140709;0,01349156
0,6932608;-6,02568;1,710798;-6,153291;352,5455;30,73976;351,675;0,02168121;0,01997545;0,6501011;0,01384819
0,7095628;-6,025409;1,71068;-6,15316;352,5894;30,79215;351,7785;0,01841987;0,01993971;-0,09958012;0,01414848
0,7266646;-6,025302;1,710651;-6,153111;352,6167;30,83077;351,857;0,006862657;0,01963195;-0,345985;0,01426584
0,7427889;-6,024961;1,710511;-6,152915;352,6472;30,87344;351,9586;0,02444392;0,0197364;0,5291397;0,01465998
0,7768992;-6,024961;1,710511;-6,152915;352,6472;30,87344;351,9586;0;0,01886986;-0,4865952;0,01465998
0,7940142;-6,024026;1,710143;-6,152309;352,8292;30,95599;352,2382;0,06505334;0,01986535;1,269946;0,01577337
0,8115702;-6,023326;1,709677;-6,151758;352,8497;30,96102;352,3157;0,05078879;0,02053429;-0,4114261;0,01666502
0,82602;-6,022913;1,709469;-6,151419;352,9544;30,98186;352,4398;0,036929;0,02082109;-0,4330401;0,01719863
0,8436929;-6,022679;1,709331;-6,151221;352,975;31,00764;352,5371;0,01736338;0,02074866;-0,6090904;0,01750549
0,8598204;-6,0223;1,709124;-6,150864;353,069;31,03471;352,6623;0,0322944;0,02096522;0,4417406;0,01802632
0,8767612;-6,0223;1,709124;-6,150864;353,069;31,03471;352,6623;0;0,02056013;-0,9765971;0,01802632
0,8937486;-6,021778;1,708828;-6,15029;353,2158;31,05636;352,8518;0,04570195;0,021038;1,347021;0,01880268
0,9098887;-6,021435;1,70863;-6,14987;353,3197;31,0576;352,9903;0,0335728;0,02126035;-0,3661353;0,01934455
0,9269393;-6,021269;1,708541;-6,149655;353,3697;31,05533;353,0641;0,01593091;0,02116231;-0,5315309;0,01961618
0,9431747;-6,021001;1,708355;-6,149326;353,3929;31,03997;353,0998;0,02611836;0,02124762;0,3060579;0,02004022
0,9602358;-6,021001;1,708355;-6,149326;353,3929;31,03997;353,0998;0;0,0208701;-0,784417;0,02004022
0,9771832;-6,020234;1,708036;-6,148322;353,6765;31,01304;353,5854;0,07456984;0,02180142;2,192682;0,02130399
1,011321;-6,020078;1,707989;-6,148137;353,7711;31,01222;353,7132;0,007076911;0,02130439;-1,32118;0,02154558
1,026582;-6,019265;1,707696;-6,147281;353,91;31,04944;354,212;0,07740108;0,02213828;1,423612;0,02272675
1,043586;-6,019056;1,707635;-6,147072;353,9436;31,05799;354,2974;0,01735062;0,02206027;-1,861201;0,02302178
1,061205;-6,018711;1,707532;-6,146599;354,0006;31,10217;354,4833;0,03325266;0,0222461;0,4592891;0,02360767
1,078284;-6,018711;1,707532;-6,146599;354,0006;31,10217;354,4833;0;0,02189374;-0,9583283;0,02360767
1,095736;-6,018219;1,707416;-6,145905;354,1221;31,15508;354,6805;0,04873952;0,02232131;1,411462;0,02445826
1,129662;-6,018067;1,707378;-6,145674;354,152;31,17072;354,7341;0,008139595;0,0218954;-0,790218;0,02473441
1,162093;-6,017473;1,707146;-6,144458;354,1721;31,21031;354,8794;0,04174268;0,02244929;0,5063965;0,02608817
1,182035;-6,016385;1,70647;-6,141315;353,1857;31,31264;355,5011;0,1667791;0,02488424;2,38743;0,02941404
1,195322;-6,016356;1,70645;-6,14125;353,1275;31,32991;355,5367;0,005353251;0,02466714;-4,858052;0,02948517
1,215474;-6,016356;1,70645;-6,14125;353,1275;31,32991;355,5367;0;0,02425816;-0,1600882;0,02948517
1,229314;-6,016309;1,706484;-6,141049;353,0645;31,32474;355,5445;0,01486787;0,02415244;0,437394;0,02969093
1,245907;-6,016259;1,70656;-6,140847;353,0392;31,30779;355,5238;0,01258047;0,02399833;-0,07516327;0,02989968
1,262433;-6,016213;1,706589;-6,140708;352,9979;31,3027;355,5204;0,00884149;0,02379991;-0,1128947;0,0300458
1,2834;-6,016213;1,706589;-6,140708;352,9979;31,3027;355,5204;0;0,02341109;-0,2358142;0,0300458
1,314797;-6,015947;1,706818;-6,14006;352,9144;31,26444;355,4641;0,02229781;0,0233845;0,4258224;0,03074588
1,331805;-6,015643;1,707003;-6,139504;352,8871;31,24946;355,4385;0,03726434;0,02356175;0,3091972;0,03137966
1,363179;-6,015536;1,707064;-6,1394;352,9025;31,24963;355,4382;0,004782625;0,02312954;-0,6713572;0,03152971
1,379342;-6,015099;1,707275;-6,13873;352,9326;31,24922;355,4389;0,04949869;0,02343852;0,9406587;0,03232973
1,396627;-6,015003;1,707315;-6,13859;352,9561;31,25065;355,4478;0,009786262;0,02326955;-1,187294;0,03249889
1,413542;-6,014844;1,707397;-6,13828;353,0299;31,24307;355,4723;0,02060178;0,02323763;0,3162447;0,03284736
1,428612;-6,014781;1,707438;-6,138093;353,0692;31,23459;355,4905;0,01305744;0,02313024;-0,2358718;0,03304414
1,44693;-6,014689;1,707519;-6,137651;353,1768;31,19764;355,5522;0,02464833;0,02314946;0,3471537;0,03349564
1,462337;-6,014665;1,707558;-6,137025;353,2996;31,13295;355,6352;0,04069694;0,02333434;0,4758614;0,03412268
1,48007;-6,014665;1,707558;-6,137025;353,2996;31,13295;355,6352;0;0,02305478;-1,228037;0,03412268
1,496384;-6,014637;1,707359;-6,135544;354,1899;30,80628;356,0874;0,0907696;0,02379303;2,666046;0,03560351
1,510013;-6,014595;1,707229;-6,13518;354,6829;30,67502;356,2737;0,02687682;0,02382086;-2,133832;0,0359698
1,52849;-6,01454;1,707057;-6,134785;355,1813;30,55692;356,4641;0,02160156;0,02379403;-0,1643058;0,03636895
1,56316;-6,014441;1,706675;-6,133995;356,2093;30,42687;356,8441;0,0229826;0,02377604;0,02598532;0,03716575
1,578967;-6,014133;1,705879;-6,132651;357,981;30,52984;357,5948;0,08717775;0,02441075;1,271788;0,03854376
1,596507;-6,014016;1,705679;-6,132349;358,2322;30,60417;357,7716;0,01848774;0,02434568;-2,059862;0,03886803
1,612973;-6,013775;1,705356;-6,131827;358,6151;30,75911;358,0808;0,03488006;0,02445322;0,4820337;0,03944239
1,645452;-6,013561;1,705184;-6,131437;358,934;30,87379;358,304;0,01371962;0,02424136;-0,4323273;0,03988799
1,662786;-6,013236;1,705115;-6,130935;359,457;30,95566;358,5081;0,03447401;0,02434802;0,4166498;0,04048555
1,679423;-6,013236;1,705115;-6,130935;359,457;30,95566;358,5081;0;0,02410682;-1,014794;0,04048555
1,696796;-6,013;1,705188;-6,130485;359,757;30,97031;358,6282;0,02926886;0,02415966;0,8605976;0,04099401
1,712476;-6,012875;1,705225;-6,130147;359,834;30,98025;358,6841;0,02297779;0,02414884;-0,1903333;0,04135432
1,729531;-6,012833;1,705239;-6,12997;359,8583;30,98445;358,7071;0,01068822;0,02401611;-0,3754275;0,0415366
1,745492;-6,012791;1,705306;-6,129616;359,9879;30,96245;358,7017;0,02229297;0,02400036;0,3514966;0,04189242
1,760718;-6,01278;1,705329;-6,129205;0,01709276;30,96239;358,72;0,02703493;0,0240266;0,1520449;0,04230408
1,778357;-6,01278;1,705329;-6,129205;0,01709276;30,96239;358,72;0;0,0237883;-0,8226073;0,04230408
1,796475;-6,012801;1,70532;-6,128469;0,04867556;30,95449;358,7432;0,04065097;0,02395837;1,136869;0,04304063
1,813056;-6,012836;1,705335;-6,128228;0,06009568;30,95003;358,7506;0,01464588;0,02387321;-0,7494435;0,04328346
1,82955;-6,012974;1,705387;-6,12745;0,1073606;30,91207;358,7682;0,04789087;0,02408974;1,005155;0,04407338
1,84415;-6,013099;1,705435;-6,126917;0,1433147;30,85317;358,7576;0,03752718;0,02419612;-0,3332987;0,04462128
1,862513;-6,013178;1,705464;-6,126656;0,1392439;30,83266;358,7624;0,01485172;0,024104;-0,6879131;0,04489399
1,87735;-6,013178;1,705464;-6,126656;0,1392439;30,83266;358,7624;0;0,02391349;-0,4473374;0,04489399
1,895371;-6,013479;1,705611;-6,125931;0,1404461;30,74861;358,7539;0,04357141;0,02410039;1,326017;0,0456792
1,910456;-6,013716;1,705748;-6,12549;0,1523031;30,674;358,728;0,03316657;0,02417198;-0,3142957;0,04617949
1,926749;-6,013816;1,705805;-6,125277;0,1715097;30,62947;358,7103;0,01447964;0,02409001;-0,5955439;0,04641541
1,944188;-6,014055;1,705983;-6,124872;0,2503027;30,50011;358,6408;0,02695542;0,02411571;0,3698453;0,04688548
1,960161;-6,014255;1,706137;-6,124521;0,3774809;30,36179;358,5674;0,02526785;0,0241251;-0,05050863;0,04728908
1,977758;-6,014255;1,706137;-6,124521;0,3774809;30,36179;358,5674;0;0,02391045;-0,7527008;0,04728908
1,994539;-6,01449;1,706386;-6,124055;0,6186686;30,13317;358,4287;0,03107066;0,0239707;0,903806;0,04781048
2,010554;-6,014604;1,706545;-6,123784;0,8067721;29,98158;358,3327;0,01837458;0,02392612;-0,3871139;0,04810476
2,027579;-6,014653;1,70663;-6,123664;0,8777786;29,92127;358,2959;0,007609911;0,02378912;-0,3258069;0,04823431
2,044216;-6,014697;1,70675;-6,12343;1,142572;29,7737;358,1819;0,01431225;0,02371199;0,1991108;0,04847243
2,061726;-6,014709;1,706858;-6,123209;1,408402;29,64544;358,0622;0,01268386;0,02361833;-0,04768655;0,04869453
2,07713;-6,014709;1,706858;-6,123209;1,408402;29,64544;358,0622;0;0,02344318;-0,3853563;0,04869453
2,09627;-6,014748;1,707048;-6,122892;1,705953;29,5013;357,9169;0,01666194;0,02338126;0,4823397;0,04901344
2,110848;-6,014741;1,707167;-6,122668;2,004623;29,38466;357,7545;0,01534723;0,02332578;-0,03899207;0,04923716
2,127486;-6,014732;1,70722;-6,122551;2,187044;29,3148;357,6483;0,007042649;0,02319843;-0,2660409;0,04935434
2,143689;-6,014729;1,707344;-6,1223;2,506451;29,18341;357,4389;0,01551013;0,02314032;0,2578329;0,04960565
2,177238;-6,014736;1,707452;-6,122031;2,848179;29,03043;357,1993;0,00803237;0,02290752;-0,1502985;0,04987513
2,195713;-6,014904;1,70763;-6,121601;3,202338;28,8285;356,9665;0,02497697;0,02292493;0,3257081;0,05033655
2,228863;-6,015075;1,707709;-6,121279;3,608297;28,6429;356,805;0,01100307;0,02274761;-0,2706845;0,05070131
2,245663;-6,015524;1,707833;-6,120569;5,126812;28,12378;356,3209;0,05002384;0,02295168;0,7811871;0,05154173
2,264066;-6,015637;1,707816;-6,120382;5,620499;27,97963;356,1925;0,01183396;0,02286131;-1,084855;0,0517595
2,296839;-6,015826;1,707779;-6,12005;6,344799;27,78134;356,021;0,01167079;0,02270164;-0,003188532;0,05214199
2,312507;-6,016086;1,707696;-6,119589;7,431154;27,50044;355,7571;0,03378089;0,0227767;0,4564297;0,05267128
2,329;-6,01626;1,707614;-6,119322;8,160892;27,33053;355,6226;0,01932522;0,02275226;-0,449465;0,05299003
2,346959;-6,016394;1,707513;-6,119075;8,826288;27,20048;355,5158;0,01563446;0,0226978;-0,1071263;0,05327081
2,363294;-6,016448;1,707479;-6,118962;9,114632;27,14875;355,4638;0,007663824;0,02259389;-0,2324263;0,05339599
2,379673;-6,016448;1,707479;-6,118962;9,114632;27,14875;355,4638;0;0,02243837;-0,2342665;0,05339599
2,396895;-6,016565;1,707398;-6,11874;9,58007;27,07367;355,4183;0,01457726;0,02238188;0,4338275;0,05364703
2,414215;-6,016742;1,707276;-6,118401;10,34789;26,9537;355,3463;0,02206714;0,02237963;0,2168394;0,05402923
2,430049;-6,016885;1,707177;-6,118144;10,77765;26,90475;355,3249;0,01860208;0,02235501;-0,1045135;0,05432379
2,446327;-6,017003;1,707062;-6,117888;11,24109;26,84262;355,2962;0,01727409;0,0223212;-0,04135422;0,05460497
2,463927;-6,017063;1,706995;-6,11776;11,48832;26,81118;355,2833;0,008036749;0,02221917;-0,2726717;0,05474641
2,481596;-6,017206;1,706831;-6,117467;12,06932;26,7295;355,2349;0,01846558;0,02219245;0,2956917;0,0550727
2,495998;-6,017206;1,706831;-6,117467;12,06932;26,7295;355,2349;0;0,0220644;-0,5757654;0,0550727
2,512715;-6,017439;1,706518;-6,116982;13,01361;26,6016;355,16;0,03222583;0,02213201;1,03558;0,05561142
2,528847;-6,017615;1,706267;-6,116622;13,61261;26,52618;355,1191;0,02478577;0,02214894;-0,2264889;0,05601128
2,546115;-6,017704;1,706133;-6,116441;13,87544;26,49656;355,1076;0,0116708;0,02207787;-0,3926604;0,05621281
2,56184;-6,017796;1,706;-6,116269;14,11384;26,46798;355,0981;0,0124131;0,02201855;0,02249895;0,056408
2,578876;-6,017796;1,706;-6,116269;14,11384;26,46798;355,0981;0;0,0218731;-0,378906;0,056408
