Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0092425;-5,78969;0,02855984;-5,838618;351,0421;270,9035;2,743623;0;0;0;-1;-1
0,3425758;-5,78969;0,02855984;-5,838618;351,0421;270,9035;2,743623;0;0;0;-1;-1
0,3696578;-5,403736;0,0903912;-5,832937;326,476;274,6115;1,865259;0;1,070976;0;-1;-1
0,3864785;-5,403736;0,0903912;-5,832937;326,476;274,6115;1,865259;0;1,023222;0;-1;-1
0,3962536;-5,403736;0,0903912;-5,832937;326,476;274,6115;1,865259;0;0,9973775;0;-1;-1
0,4054998;-5,403736;0,0903912;-5,832937;326,476;274,6115;1,865259;0;0,9741051;0;-1;-1
0,4189041;-5,244118;0,06011558;-5,834144;341,5811;274,6177;0,9678563;0;1,331875;0;-1;-1
0,429619;-5,244118;0,06011558;-5,834144;341,5811;274,6177;0,9678563;0;1,297927;0;-1;-1
0,4392286;-5,244118;0,06011558;-5,834144;341,5811;274,6177;0,9678563;0;1,268921;0;-1;-1
0,4516286;-5,244118;0,06011558;-5,834144;341,5811;274,6177;0,9678563;0;1,233353;0;-1;-1
0,4619587;-5,107361;0,04140557;-5,836468;352,7081;276,5821;2,015251;0;1,507335;0;-1;-1
0,4716788;-5,107361;0,04140557;-5,836468;352,7081;276,5821;2,015251;0;1,475652;0;-1;-1
0,482795;-5,107361;0,04140557;-5,836468;352,7081;276,5821;2,015251;0;1,441012;0;-1;-1
0,4972355;-5,025311;0,03612085;-5,834482;358,4997;277,9496;3,197584;0;1,566558;0;-1;-1
0,5121598;-5,025311;0,03612085;-5,834482;358,4997;277,9496;3,197584;0;1,520069;0;-1;-1
0,5237569;-4,947495;0,03513161;-5,832894;2,978416;277,4301;4,794291;0;1,637079;0;-1;-1
0,5374364;-4,922258;0,03623732;-5,831725;4,249488;277,5413;5,378463;0;1,642513;0;-1;-1
0,5490122;-4,922258;0,03623732;-5,831725;4,249488;277,5413;5,378463;0;1,607288;0;-1;-1
0,5604373;-4,851479;0,04374105;-5,827291;8,613762;276,926;6,910311;0;1,702635;0;-1;-1
0,5755728;-4,829558;0,04775679;-5,825558;10,49023;276,7028;7,363836;0,1449329;1,695958;0;-1;-1
0,5881175;-4,829558;0,04775679;-5,825558;10,49023;276,7028;7,363836;3,265605;1,659205;0;-1;-1
0,6017706;-4,772272;0,06327079;-5,820905;17,33468;275,8265;8,168404;1,04397;1,717973;1;7,56715;-1,588117
0,6175772;-4,756151;0,06832274;-5,819426;19,55302;275,6803;8,102915;0,2578833;1,699945;1;7,56715;-1,588117
0,6304594;-4,756151;0,06832274;-5,819426;19,55302;275,6803;8,102915;1,767329E-09;1,664693;1;7,56715;-1,588117
0,6415611;-4,719376;0,0755199;-5,816157;23,11545;276,2512;8,84443;2,137155;1,693855;1;7,56715;-1,588117
0,6529284;-4,710793;0,07450023;-5,815719;23,00975;276,6541;9,19938;0,1807222;1,677293;1;7,56715;-1,588117
0,6676349;-4,710793;0,07450023;-5,815719;23,00975;276,6541;9,19938;1,412819E-08;1,639828;1;7,56715;-1,588117
0,6873225;-4,694972;0,06529478;-5,815068;20,94663;277,9393;9,502393;0,208286;1,615568;1;7,56715;-1,588117
0,7030958;-4,690337;0,05746688;-5,814188;18,03645;277,9946;7,850364;2,875209;1,585641;1;7,56715;-1,588117
0,716303;-4,68815;0,05340832;-5,813086;16,48839;277,7838;7,414024;0,07840045;1,559487;1;7,56715;-1,588117
0,7286642;-4,68815;0,05340832;-5,813086;16,48839;277,7838;7,414024;6,641119E-09;1,532691;1;7,56715;-1,588117
0,7390456;-4,679709;0,04120947;-5,80845;11,06949;275,8917;6,314117;1,072035;1,524084;1;7,56715;-1,588117
0,7496055;-4,679709;0,04120947;-5,80845;11,06949;275,8917;6,314117;0;1,502346;1;7,56715;-1,588117
0,7593411;-4,675972;0,0341108;-5,807557;8,128189;275,621;6,070909;1,429269;1,487969;1;7,56715;-1,588117
0,7702531;-4,675972;0,0341108;-5,807557;8,128189;275,621;6,070909;0,4166431;1,466634;1;7,56715;-1,588117
0,7829501;-4,674088;0,02955858;-5,807847;6,287808;275,7649;6,120877;0,08796179;1,445028;1;7,56715;-1,588117
0,7934451;-4,673036;0,02771707;-5,807752;5,403327;275,6471;5,846877;1,400296;1,427037;1;7,56715;-1,588117
0,8052148;-4,673036;0,02771707;-5,807752;5,403327;275,6471;5,846877;0,3353292;1,405936;1;7,56715;-1,588117
0,8175466;-4,671907;0,0255691;-5,807032;4,263066;274,93;4,558594;0,04712895;1,386143;1;7,56715;-1,588117
0,8272692;-4,671907;0,0255691;-5,807032;4,263066;274,93;4,558594;1,01323;1,369668;1;7,56715;-1,588117
0,8363407;-4,671028;0,02318819;-5,805641;3,261351;274,4346;2,449842;0,2587877;1,356635;1;7,56715;-1,588117
0,8457903;-4,671028;0,02318819;-5,805641;3,261351;274,4346;2,449842;0;1,341311;1;7,56715;-1,588117
0,8556219;-4,670924;0,02280622;-5,805313;3,079231;274,3254;2,010252;0,8347451;1,326136;1;7,56715;-1,588117
0,8651853;-4,670924;0,02280622;-5,805313;3,079231;274,3254;2,010252;0,189126;1,311319;1;7,56715;-1,588117
0,8742033;-4,670547;0,02225799;-5,805051;2,801242;274,219;1,848512;0,01989977;1,298178;1;7,56715;-1,588117
0,8837032;-4,670547;0,02225799;-5,805051;2,801242;274,219;1,848512;0,2391528;1,284075;1;7,56715;-1,588117
0,8929223;-4,670317;0,02183867;-5,804949;2,579015;274,1992;1,697729;0,1423773;1,270964;1;7,56715;-1,588117
0,9019458;-4,670317;0,02183867;-5,804949;2,579015;274,1992;1,697729;0,1002776;1,258117;1;7,56715;-1,588117
0,9127527;-4,670012;0,02150887;-5,804945;2,319085;274,1862;1,527411;0,0117711;1,243407;1;7,56715;-1,588117
0,9227425;-4,670012;0,02150887;-5,804945;2,319085;274,1862;1,527411;0,4284379;1,229809;1;7,56715;-1,588117
0,9345005;-4,669703;0,02115573;-5,804863;2,040523;274,195;1,162516;0,01151614;1,214527;1;7,56715;-1,588117
0,9446284;-4,669703;0,02115573;-5,804863;2,040523;274,195;1,162516;0,2362019;1,201376;1;7,56715;-1,588117
0,9635935;-4,669394;0,02096308;-5,804729;1,86873;274,2227;1,068969;0,005566455;1,177855;1;7,56715;-1,588117
0,9777024;-4,66921;0,02082476;-5,804606;1,701472;274,212;1,045091;0,1005495;1,160923;1;7,56715;-1,588117
0,9886521;-4,66921;0,02082476;-5,804606;1,701472;274,212;1,045091;0,05466538;1,147945;1;7,56715;-1,588117
1,001762;-4,669063;0,02062042;-5,804488;1,457252;274,2087;0,7538788;0,005662287;1,132972;1;7,56715;-1,588117
1,01263;-4,66896;0,02067495;-5,804492;1,401709;274,2103;0,8541188;0,05509485;1,120804;1;7,56715;-1,588117
1,022909;-4,66896;0,02067495;-5,804492;1,401709;274,2103;0,8541188;1,298462E-10;1,109438;1;7,56715;-1,588117
1,033903;-4,668893;0,02058287;-5,804459;1,268957;274,2146;0,7554636;0,08305488;1,097608;1;7,56715;-1,588117
1,045987;-4,668893;0,02058287;-5,804459;1,268957;274,2146;0,7554636;0;1,084814;1;7,56715;-1,588117
1,07818;-4,668763;0,02049105;-5,804201;1,153937;274,2079;0,7572121;0,01063301;1,052413;1;7,56715;-1,588117
1,0937;-4,668688;0,02057902;-5,804471;0,9452884;274,1368;0,8444747;0,004422955;1,037611;1;7,56715;-1,588117
1,107555;-4,668718;0,02035835;-5,80428;1,007443;274,2437;0,664458;0,01480701;1,024697;1;7,56715;-1,588117
1,122651;-4,668582;0,02044049;-5,804321;0,7933029;274,1793;0,695194;0,002428901;1,010931;1;7,56715;-1,588117
1,140531;-4,668502;0,02052562;-5,804378;0,7460652;274,22;0,8638452;0,01214174;0,9950401;1;7,56715;-1,588117
1,164192;-4,668405;0,02053966;-5,804322;0,6932269;274,2003;0,8443379;0,0009782691;0,9747526;1;7,56715;-1,588117
1,179787;-4,668088;0,02106911;-5,805042;0,7452456;274,489;1,572382;0,01596958;0,9624379;1;7,56715;-1,588117
1,19306;-4,668088;0,02106911;-5,805042;0,7452456;274,489;1,572382;7,383233E-10;0,9516467;1;0,1627685;0,3895852
1,218568;-4,66818;0,02111908;-5,804992;0,3511163;274,4877;1,34521;0,008276596;0,9316605;1;0,1627685;0,3895852
1,231674;-4,668015;0,02110434;-5,804895;0,1454184;274,5913;1,265706;0,002736364;0,9218283;1;0,1627685;0,3895852
1,24765;-4,667957;0,02114024;-5,804902;0,0368184;274,6248;1,266334;0,003527764;0,9099839;1;0,1627685;0,3895852
1,259228;-4,667841;0,02129888;-5,804835;359,7931;274,683;1,333106;0,004487447;0,9016617;1;0,1627685;0,3895852
1,271299;-4,667841;0,02129888;-5,804835;359,7931;274,683;1,333106;7,265962E-10;0,8930377;1;0,1627685;0,3895852
1,286156;-4,667778;0,02135948;-5,80471;359,4839;274,7171;1,226064;0,00390246;0,8827569;1;0,1627685;0,3895852
1,303275;-4,66761;0,02162147;-5,804692;359,1601;274,7823;1,297863;0,001915684;0,8712093;1;0,1627685;0,3895852
1,317392;-4,667467;0,02178246;-5,804748;358,9995;274,8217;1,246117;0,002877301;0,861926;1;0,1627685;0,3895852
1,326809;-4,667467;0,02178246;-5,804748;358,9995;274,8217;1,246117;0,001966513;0,8557655;1;0,1627685;0,3895852
1,33715;-4,667224;0,02226389;-5,804859;358,6367;274,9874;1,516838;0,009748137;0,8493022;1;0,1627685;0,3895852
1,350492;-4,667224;0,02226389;-5,804859;358,6367;274,9874;1,516838;0,0017185;0,8408533;1;0,1627685;0,3895852
1,361413;-4,667052;0,02273132;-5,804772;357,93;275,0036;1,493206;0,009074531;0,834205;1;0,1627685;0,3895852
1,37053;-4,667113;0,02289772;-5,804727;357,6557;274,9912;1,725815;0,007141134;0,828674;1;0,1627685;0,3895852
1,383108;-4,667113;0,02289772;-5,804727;357,6557;274,9912;1,725815;0,002189898;0,8210875;1;0,1627685;0,3895852
1,396209;-4,666843;0,02347734;-5,804863;356,9953;275,0233;1,695161;0,008791528;0,8135502;1;0,1627685;0,3895852
1,405028;-4,666843;0,02347734;-5,804863;356,9953;275,0233;1,695161;0,001003327;0,8084097;1;0,1627685;0,3895852
1,417904;-4,666561;0,02425641;-5,805034;356,2253;275,0601;2,068636;0,00926436;0,8012546;1;0,1627685;0,3895852
1,429749;-4,666561;0,02425641;-5,805034;356,2253;275,0601;2,068636;4,139843E-10;0,7945731;1;0,1627685;0,3895852
1,440243;-4,665923;0,02574571;-5,805168;354,581;274,9948;2,268651;0,03476745;0,7892015;1;0,1627685;0,3895852
1,451785;-4,665923;0,02574571;-5,805168;354,581;274,9948;2,268651;0,003486787;0,7828873;1;0,1627685;0,3895852
1,461243;-4,665318;0,02705113;-5,805174;353,1725;274,8378;2,377197;0,03594153;0,7782042;1;0,1627685;0,3895852
1,471176;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;0,01646166;0,7730927;1;0,1627685;0,3895852
1,483255;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;4,619204E-10;0,7667573;1;0,1627685;0,3895852
1,493111;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;0,002573811;0,7616644;1;0,1627685;0,3895852
1,502417;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;0,004680468;0,7569175;1;0,1627685;0,3895852
1,514315;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;0,004155187;0,7509338;1;0,1627685;0,3895852
1,524228;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;5,002902E-10;0,7460202;1;0,1627685;0,3895852
1,539075;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;0,01392586;0,7387801;1;0,1627685;0,3895852
1,550624;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;4,847522E-10;0,7332446;1;0,1627685;0,3895852
1,564998;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;0,01199292;0,72647;1;0,1627685;0,3895852
1,576976;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;0,005179286;0,7209194;1;0,1627685;0,3895852
1,589245;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;4,731188E-10;0,7153213;1;0,1627685;0,3895852
1,603074;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;0,01261038;0,7091149;1;0,1627685;0,3895852
1,618551;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;4,654074E-10;0,7022954;1;0,1627685;0,3895852
1,632623;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;0,01604557;0,6962076;1;0,1627685;0,3895852
1,647413;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;4,508649E-10;0,6899218;1;0,1627685;0,3895852
1,658438;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;0,03761575;0,6853099;1;0,1627685;0,3895852
1,670196;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;4,500122E-10;0,6804585;1;0,1627685;0,3895852
1,684482;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;0,03630641;0,6746557;1;0,1627685;0,3895852
1,694435;-4,66507;0,02782795;-5,805108;352,3114;274,7298;2,311654;0,01962488;0,6706712;1;0,1627685;0,3895852
