Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;3,766606;1,412763;-7,972721;355,6736;349,134;357,5652;-1;0;-1;0
0,3333333;3,766621;1,411858;-7,973086;355,7108;349,0468;357,6584;0,001098041;0,001098041;-1;0,0003660138
0,3700202;3,767611;1,40449;-7,973269;357,4532;349,3989;359,0244;0,02745972;0,003711752;0,0712439;0,001373423
0,3938448;3,767602;1,404282;-7,973601;357,9985;349,3615;359,0384;0,0139355;0,004330213;-0,2234984;0,001705432
0,4087366;3,767571;1,404152;-7,973806;358,3307;349,3257;359,0616;0,01392515;0,00467979;-0,0002672268;0,001912801
0,4258687;3,767529;1,404022;-7,974036;358,7007;349,2754;359,0838;0,01361237;0,005039136;-0,00976699;0,00214601
0,442946;3,767522;1,403844;-7,974417;359,4302;349,1508;359,122;0,02234164;0,005706218;0,2551708;0,002527547
0,4592535;3,767501;1,403798;-7,974541;359,6588;349,1182;359,1417;0,007705804;0,005777221;-0,4383981;0,002653209
0,4769961;3,767468;1,403734;-7,974774;0,04668117;349,0784;359,2135;0,01327032;0,006055938;0,1634218;0,002888659
0,4926187;3,767456;1,403716;-7,974878;0,3152989;349,0557;359,2553;0,00667441;0,006075552;-0,1976884;0,00299293
0,5090395;3,767456;1,403716;-7,974878;0,3152989;349,0557;359,2553;0;0,005879563;-0,2082924;0,00299293
0,5260199;3,767452;1,403705;-7,97513;1,459301;349,0127;359,4973;0,01485647;0,006169346;0,4447874;0,003245199
0,5421984;3,767545;1,403768;-7,975355;3,615537;348,9861;359,9377;0,01503515;0,00643389;0,005388509;0,003488445
0,5596225;3,767601;1,403812;-7,975432;4,500512;348,9907;0,1297363;0,005484786;0,006404339;-0,284215;0,003584012
0,5759233;3,767667;1,403867;-7,975512;5,373464;349,0028;0,3274019;0,00634657;0,006402704;0,02555335;0,003687466
0,5928944;3,767667;1,403867;-7,975512;5,373464;349,0028;0,3274019;0;0,006219432;-0,1907486;0,003687466
0,6092389;3,76802;1,404301;-7,975996;8,514477;349,0385;1,033561;0,03663117;0,007035309;1,09952;0,004286184
0,6435937;3,768156;1,404799;-7,976316;8,974529;349,0941;1,245243;0,01014415;0,007201258;-0,5224336;0,004634684
0,6597573;3,768233;1,405748;-7,976931;9,336585;349,1362;1,438865;0,03829642;0,007963064;0,5572683;0,005253689
0,6757399;3,768178;1,406328;-7,977375;9,475128;349,1511;1,536619;0,02798905;0,00843672;-0,3206406;0,005701028
0,6923939;3,768178;1,406328;-7,977375;9,475128;349,1511;1,536619;0;0,008233793;-0,857596;0,005701028
0,7105817;3,768053;1,406752;-7,977796;9,622993;349,1571;1,643607;0,02415499;0,008641306;0,6932756;0,006140355
0,7258776;3,767825;1,407087;-7,978371;9,948791;349,1609;1,862555;0,04045891;0,009311778;0,4869204;0,006759211
0,7429693;3,767754;1,407143;-7,978555;10,12037;349,1593;1,9499;0,01151736;0,009362516;-0,8935994;0,006956062
