Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;-1;0;-1;0
0,3333333;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;-1;0
0,3996167;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,4248512;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,4416558;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,4755979;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,5087333;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,5271627;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,5587155;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,5762615;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,5916215;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,6251114;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,6610461;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,694834;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,7260982;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,7769536;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,7925123;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,8101679;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,8258551;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,8447924;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,8587233;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,8756906;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,8918522;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,908762;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,9252235;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,941831;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,9586549;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,9754586;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
0,9923012;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,010953;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,025614;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,042006;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,058971;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,075528;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,092422;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,108726;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,125441;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,142503;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,160646;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,175669;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,192022;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,20874;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,225402;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,242008;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
1,258714;6,085602;1,684651;4,285987;9,767463;262,8547;1,116126;0;0;0;0
