Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0068364;3,921733;0,01874163;-7,347044;358,9476;169,6166;359,968;0;0;0;-1;-1
0,3401698;3,921746;0,01873184;-7,347023;358,9544;169,6241;359,9927;0;7,311019E-05;0;-1;-1
0,3663616;3,921892;0,01874322;-7,34689;357,7233;170,2275;0,4414388;0;0,0006174908;0;-1;-1
0,3808177;3,921763;0,01935649;-7,34675;357,1956;170,3734;0,6125214;0;0,001102574;0;-1;-1
0,3921192;3,921715;0,01962172;-7,346445;356,8957;170,5036;0,7242086;0;0,001872214;0;-1;-1
0,4016469;3,921715;0,01962172;-7,346445;356,8957;170,5036;0,7242086;0;0,001827033;0;-1;-1
0,4112321;3,921478;0,02067123;-7,34599;355,9089;170,6574;0,9412994;0;0,003051304;0;-1;-1
0,4228117;3,921478;0,02067123;-7,34599;355,9089;170,6574;0,9412994;0;0,002966365;0;-1;-1
0,4341775;3,921171;0,02226346;-7,345261;354,4915;170,8755;1,311086;0;0,004737692;0;-1;-1
0,4434672;3,921171;0,02226346;-7,345261;354,4915;170,8755;1,311086;0;0,004636894;0;-1;-1
0,4567963;3,920876;0,02434342;-7,344244;352,6232;171,0986;1,738983;0;0,006854517;0;-1;-1
0,4675819;3,920876;0,02434342;-7,344244;352,6232;171,0986;1,738983;0;0,006694059;0;-1;-1
0,4777283;3,920636;0,02845449;-7,342278;349,1125;171,2004;2,671086;0;0,01075565;0;-1;-1
0,4873515;3,920636;0,02845449;-7,342278;349,1125;171,2004;2,671086;0;0,01054025;0;-1;-1
0,4976666;3,920595;0,03165865;-7,340282;346,3755;171,228;3,37771;0;0,01438431;0;-1;-1
0,5095035;3,920595;0,03165865;-7,340282;346,3755;171,228;3,37771;0;0,01404559;0;-1;-1
0,5185563;3,920304;0,03519779;-7,337644;343,4938;171,5118;3,872406;0;0,01898526;0;-1;-1
0,5273407;3,920304;0,03519779;-7,337644;343,4938;171,5118;3,872406;0;0,01866485;0;-1;-1
0,5422907;3,919342;0,03947993;-7,334054;340,5663;172,0468;4,969362;0;0,02508345;0;-1;-1
0,5526416;3,919094;0,04170755;-7,332203;338,7015;172,1332;5,200196;0,02859151;0,02803032;0;-1;-1
0,5612593;3,919094;0,04170755;-7,332203;338,7015;172,1332;5,200196;0,001899227;0,02759463;0;-1;-1
0,5713574;3,918069;0,04662536;-7,328133;334,8103;172,4497;5,735819;0,1628367;0,03453626;0;-1;-1
0,5810912;3,918069;0,04662536;-7,328133;334,8103;172,4497;5,735819;0,009997339;0,03395086;0;-1;-1
0,5932361;3,918069;0,04662536;-7,328133;334,8103;172,4497;5,735819;0;0,03324771;0;-1;-1
0,6067194;3,918069;0,04662536;-7,328133;334,8103;172,4497;5,735819;0,0330076;0,03250041;0;-1;-1
0,6196272;3,918069;0,04662536;-7,328133;334,8103;172,4497;5,735819;0;0,03181583;0;-1;-1
0,6307377;3,918069;0,04662536;-7,328133;334,8103;172,4497;5,735819;0,04178387;0,03124925;0;-1;-1
0,6419381;3,912145;0,07035286;-7,303401;319,9074;174,4051;7,323676;0,8304238;0,07074156;0;-1;-1
0,6540471;3,911837;0,07240477;-7,300263;316,9858;175,3345;6,746223;0,04835171;0,07428849;1;8,309801;-1,641938
0,66927;3,911837;0,07240477;-7,300263;316,9858;175,3345;6,746223;7,853022E-09;0,07258132;1;8,309801;-1,641938
0,6808532;3,908441;0,08179495;-7,279338;313,1382;179,1658;4,449749;0,4389298;0,1027861;1;8,309801;-1,641938
0,6901904;3,907473;0,08458505;-7,269607;313,2968;180,4254;3,427352;0,2847449;0,1156918;1;8,309801;-1,641938
0,703104;3,907473;0,08458505;-7,269607;313,2968;180,4254;3,427352;0,09423105;0,1135461;1;8,309801;-1,641938
0,7126231;3,904982;0,08821245;-7,24699;314,1479;182,1444;1,20459;0,6256776;0,1442533;1;8,309801;-1,641938
0,7215236;3,904982;0,08821245;-7,24699;314,1479;182,1444;1,20459;0,1280647;0,1424568;1;8,309801;-1,641938
0,7341556;3,902083;0,08980019;-7,220868;315,089;182,3755;358,6159;0,5371879;0,1761194;1;8,309801;-1,641938
0,7436104;3,902083;0,08980019;-7,220868;315,089;182,3755;358,6159;0,09742026;0,1738593;1;8,309801;-1,641938
0,7548105;3,896277;0,08586457;-7,177104;318,3315;182,2481;358,1245;0,9943358;0,2302787;1;8,309801;-1,641938
0,7638919;3,896277;0,08586457;-7,177104;318,3315;182,2481;358,1245;7,837549E-09;0,2275164;1;8,309801;-1,641938
0,7742957;3,891822;0,08086821;-7,144874;321,1637;181,3411;357,9178;0,7512636;0,2668265;1;8,309801;-1,641938
0,7851233;3,891822;0,08086821;-7,144874;321,1637;181,3411;357,9178;7,74524E-09;0,2631143;1;8,309801;-1,641938
0,7948489;3,887825;0,07507645;-7,110169;324,6565;180,6212;358,0804;0,9465007;0,3041995;1;8,309801;-1,641938
0,8046257;3,887825;0,07507645;-7,110169;324,6565;180,6212;358,0804;1,566491E-08;0,3004715;1;8,309801;-1,641938
0,8160822;3,885284;0,06837903;-7,07479;328,3746;180,1678;359,3682;0,8358431;0,3400481;1;8,309801;-1,641938
