Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
10,83941;0,3371211;0,05802681;4,228882;354,5036;88,39093;4,358607;8,27227E-10;0,5596189;7;0,6279134;0,537954;0,7168592
11,13041;-0,1532857;0,07048663;4,436481;2,165051;113,5529;4,738611;0,1930626;0,5928765;7;0,6279134;0,537954;0,7168592
11,14848;-0,1532857;0,07048663;4,436481;2,165051;113,5529;4,738611;0,0008999093;0,5919145;7;0,6279134;0,537954;0,7168592
11,16468;-0,2149688;0,07563546;4,480711;9,172334;115,4703;3,722661;0,4919771;0,5978617;7;0,6279134;0,537954;0,7168592
11,17941;-0,2511504;0,08211649;4,51068;13,27266;116,0824;2,63505;0,3334593;0,6012808;7;0,6279134;0,537954;0,7168592
11,19099;-0,2663897;0,08604871;4,525727;15,06823;116,592;1,885559;0,1942359;0,6025741;7;0,6279134;0,537954;0,7168592
11,20402;-0,2663897;0,08604871;4,525727;15,06823;116,592;1,885559;0,002144654;0,6018724;7;0,6279134;0,537954;0,7168592
11,21567;-0,2910011;0,09398593;4,554666;18,74528;117,6242;1,032852;0,3454496;0,604638;7;0,6279134;0,537954;0,7168592
11,2256;-0,2910011;0,09398593;4,554666;18,74528;117,6242;1,032852;0;0,6041026;7;0,6279134;0,537954;0,7168592
11,23414;-0,3075378;0,09974574;4,578835;21,24008;120,036;359,1851;0,361774;0,6062527;7;0,6279134;0,537954;0,7168592
11,2534;-0,3157847;0,09876916;4,593961;22,35643;124,8033;0,3881901;0,09200977;0,6067469;7;0,6279134;0,537954;0,7168592
11,26696;-0,3157847;0,09876916;4,593961;22,35643;124,8033;0,3881901;0,007545367;0,6060156;7;0,6279134;0,537954;0,7168592
11,27592;-0,3202636;0,09033062;4,601391;18,70258;128,1204;0,2033918;0,1403639;0,6063038;7;0,6279134;0,537954;0,7168592
11,28581;-0,3202636;0,09033062;4,601391;18,70258;128,1204;0,2033918;6,180311E-09;0,6057719;7;0,6279134;0,537954;0,7168592
11,29838;-0,3246075;0,0765259;4,607742;12,51475;130,0648;359,2421;0,1420358;0,6057789;7;0,6279134;0,537954;0,7168592
