Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
10,83941;-0,05682395;1,646418;4,300326;11,27702;295,1469;3,253673;1,467507;0,5772819;6,249005
11,13041;-0,2015225;1,636225;4,424417;13,12865;312,5465;3,611329;0,6550458;0,5793176;6,439626
11,14848;-0,2015225;1,636225;4,424417;13,12865;312,5465;3,611329;0;0,5783777;6,439626
11,16468;-0,214796;1,633738;4,440444;13,24337;313,7195;3,535242;1,284501;0,5794036;6,460436
11,17941;-0,2237592;1,631543;4,451469;13,03718;314,3299;3,425112;0,9645239;0,5799118;6,474645
11,19099;-0,228201;1,630234;4,457128;13,11969;314,6429;3,374158;0,6212415;0,5799546;6,481838
11,20402;-0,228201;1,630234;4,457128;13,11969;314,6429;3,374158;0;0,5792794;6,481838
11,21567;-0,2368767;1,627337;4,468598;13,25121;315,2409;3,342194;1,234582;0,5799609;6,49622
11,2256;-0,2368767;1,627337;4,468598;13,25121;315,2409;3,342194;0;0,5794473;6,49622
11,23414;-0,2455189;1,624251;4,480202;13,59029;315,8002;3,296786;1,69318;0,5802956;6,510688
11,2534;-0,2539271;1,620947;4,492269;13,80061;316,346;3,385195;0,7637957;0,5806099;6,525396
11,26696;-0,2539271;1,620947;4,492269;13,80061;316,346;3,385195;0;0,5799102;6,525396
11,27592;-0,2618406;1,618005;4,504422;13,90352;316,6754;3,436723;1,61845;0,5807365;6,539898
11,28581;-0,2618406;1,618005;4,504422;13,90352;316,6754;3,436723;0;0,5802271;6,539898
11,29838;-0,2735684;1,614714;4,522946;13,86071;316,8936;3,047293;1,743778;0,5815237;6,561823
11,31388;-0,2774091;1,61408;4,52931;13,71507;316,9951;2,984618;0,4794016;0,5813835;6,569256
11,32355;-0,2774091;1,61408;4,52931;13,71507;316,9951;2,984618;0;0,5808864;6,569256
11,33346;-0,2853008;1,613672;4,542341;13,68958;317,0129;2,721411;1,538326;0,5817241;6,58449
11,34531;-0,2853008;1,613672;4,542341;13,68958;317,0129;2,721411;0;0,5811157;6,58449
11,35588;-0,2933815;1,614189;4,555496;13,65698;316,9102;2,368125;1,460535;0,5819353;6,599929
11,37002;-0,3013799;1,615441;4,568904;13,6222;316,8558;1,989297;1,103987;0,5825855;6,615541
11,3866;-0,3013799;1,615441;4,568904;13,6222;316,8558;1,989297;0;0,581736;6,615541
11,39828;-0,3127598;1,617817;4,5888;13,84601;316,8517;1,424576;1,961959;0,5831525;6,638462
11,40814;-0,3127598;1,617817;4,5888;13,84601;316,8517;1,424576;0;0,5826477;6,638462
11,41768;-0,3164434;1,618848;4,595175;14,02439;316,8977;1,218304;0,7719874;0,5828061;6,645825
11,43074;-0,3234969;1,62101;4,607577;14,01174;316,8632;0,9539217;1,092222;0,583389;6,660092
11,44381;-0,3234969;1,62101;4,607577;14,01174;316,8632;0,9539217;0;0,5827221;6,660092
11,45737;-0,3304169;1,623311;4,619425;14,1045;316,6283;0,4691423;1,012222;0,5832309;6,673813
11,47306;-0,3373117;1,625388;4,630902;13,83271;316,642;0,1310212;0,8529546;0,5836003;6,687201
11,48499;-0,3373117;1,625388;4,630902;13,83271;316,642;0,1310212;0;0,5829936;6,687201
11,49427;-0,3438397;1,627445;4,642065;13,53401;316,7343;359,7877;1,393728;0,5836489;6,700133
11,50518;-0,3438397;1,627445;4,642065;13,53401;316,7343;359,7877;0;0,5830945;6,700133
11,51661;-0,3508185;1,62939;4,652805;13,33025;316,7864;359,4834;1,120901;0,5836288;6,712941
11,53208;-0,3577857;1,630848;4,663671;13,19015;317,0172;359,3989;0,8344113;0,5839656;6,725849
11,54548;-0,3577857;1,630848;4,663671;13,19015;317,0172;359,3989;0;0,583287;6,725849
11,55518;-0,3647459;1,631925;4,674407;13,40915;317,2227;359,2491;1,318509;0,5839052;6,738644
11,57099;-0,3716772;1,632789;4,684919;13,56573;317,4997;359,1869;0,7963256;0,5841959;6,751236
11,58218;-0,3716772;1,632789;4,684919;13,56573;317,4997;359,1869;0;0,583631;6,751236
11,59095;-0,3785403;1,633587;4,695277;13,97576;317,7757;359,1494;1,415826;0,5842619;6,763661
11,6057;-0,3785403;1,633587;4,695277;13,97576;317,7757;359,1494;0;0,5835184;6,763661
