Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0107829;-5,807569;0,07027752;-5,979006;354,4825;284,9324;353,8496;0;0;0;-1;-1
0,3441162;-5,807569;0,07027752;-5,979006;354,4825;284,9324;353,8496;0;0;0;-1;-1
0,3707225;-5,69861;0,1402991;-5,953848;317,769;283,904;324,4717;0;0,310677;0;-1;-1
0,3835445;-5,661265;0,1397798;-5,944373;320,0806;281,7979;328,92;0;0,4033491;0;-1;-1
0,395425;-5,647214;0,1381509;-5,940244;321,048;281,9423;330,4861;0;0,4289653;0;-1;-1
0,4083988;-5,647214;0,1381509;-5,940244;321,048;281,9423;330,4861;0;0,4149686;0;-1;-1
0,4234819;-5,600705;0,1293089;-5,928559;325,2263;280,9076;335,3847;0;0,5160016;0;-1;-1
0,4360048;-5,582058;0,1257329;-5,924152;327,848;280,3243;336,1684;0;0,5458636;0;-1;-1
0,445717;-5,582058;0,1257329;-5,924152;327,848;280,3243;336,1684;0;0,5336744;0;-1;-1
0,456807;-5,54673;0,1167611;-5,915338;331,2483;279,9301;339,9418;0;0,6020417;0;-1;-1
0,4677529;-5,54673;0,1167611;-5,915338;331,2483;279,9301;339,9418;0;0,5876209;0;-1;-1
0,4776536;-5,490365;0,103924;-5,902035;337,6024;279,3498;345,1808;0;0,6992058;0;-1;-1
0,4871512;-5,490365;0,103924;-5,902035;337,6024;279,3498;345,1808;0;0,6852653;0;-1;-1
0,497349;-5,452363;0,09701408;-5,894592;341,2149;278,3843;348,7707;0;0,7504894;0;-1;-1
0,5087046;-5,452363;0,09701408;-5,894592;341,2149;278,3843;348,7707;0;0,7333738;0;-1;-1
0,5285555;-5,415346;0,09048451;-5,888414;344,2421;277,8786;352,0302;0;0,7777373;0;-1;-1
0,5383215;-5,37837;0,08512704;-5,88371;347,5706;278,1371;354,1869;0;0,8339957;0;-1;-1
0,5488896;-5,37837;0,08512704;-5,88371;347,5706;278,1371;354,1869;0;0,8176165;0;-1;-1
0,5625975;-5,341862;0,08084126;-5,881211;350,4362;279,31;356,1938;0;0,8636215;0;-1;-1
0,5716621;-5,341862;0,08084126;-5,881211;350,4362;279,31;356,1938;0;0,8496641;0;-1;-1
0,5807711;-5,304986;0,07748868;-5,881637;353,6819;280,8491;357,1986;0,7416933;0,9007862;0;-1;-1
0,5934904;-5,304986;0,07748868;-5,881637;353,6819;280,8491;357,1986;0,7497252;0,8811241;1;7,94507;-1,580771
