Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0107829;-5,399087;1,646072;-6,037662;17,65876;90,20129;357,2999;-1;0;0
0,3441162;-5,383546;1,647341;-6,035949;17,76711;87,93405;356,6737;0,04690553;0,04690553;0,01563518
0,3707225;-5,236728;1,650422;-6,028433;17,65395;70,88457;353,3302;5,525418;0,4518704;0,1626461
0,3835445;-5,227107;1,650362;-6,026176;17,80586;69,20533;353,0934;0,7706852;0,4628368;0,1725278
0,395425;-5,223713;1,650356;-6,025333;17,50628;68,93248;353,2117;0,2943798;0,4576336;0,1760252
0,4083988;-5,223713;1,650356;-6,025333;17,50628;68,93248;353,2117;0;0,4427015;0,1760252
0,4234819;-5,215072;1,650754;-6,022253;17,80635;67,00044;352,9851;0,6081913;0,4487498;0,1851986
0,4360048;-5,212235;1,650728;-6,021051;17,1365;66,34153;353,1694;0,2460266;0,4427795;0,1882795
0,445717;-5,212235;1,650728;-6,021051;17,1365;66,34153;353,1694;0;0,4328921;0,1882795
0,456807;-5,206713;1,650892;-6,018822;18,14701;64,6757;352,387;0,5370057;0,4354808;0,1942349
0,4677529;-5,206713;1,650892;-6,018822;18,14701;64,6757;352,387;0;0,4250496;0,1942349
0,4776536;-5,198083;1,649674;-6,016089;17,89643;63,4384;352,4377;0,9142802;0,4354245;0,2032869
0,4871512;-5,198083;1,649674;-6,016089;17,89643;63,4384;352,4377;0;0,4267432;0,2032869
0,497349;-5,194776;1,648571;-6,015145;20,84352;60,78358;351,2686;0,3372883;0,4248683;0,2067265
0,5087046;-5,194776;1,648571;-6,015145;20,84352;60,78358;351,2686;0;0,4151788;0,2067265
0,5285555;-5,188551;1,647406;-6,014219;19,98977;60,2542;351,0936;0,31702;0,4114155;0,2130197
0,5383215;-5,183604;1,645891;-6,013958;21,42392;58,9154;350,5647;0,5072306;0,4131893;0,2179733
0,5488896;-5,183604;1,645891;-6,013958;21,42392;58,9154;350,5647;0;0,4050745;0,2179733
0,5625975;-5,177638;1,644946;-6,014271;21,73447;58,50516;350,2823;0,4358393;0,4058387;0,2239477
0,5716621;-5,177638;1,644946;-6,014271;21,73447;58,50516;350,2823;0;0,3992797;0,2239477
0,5807711;-5,172439;1,644656;-6,01475;21,47577;58,27518;350,1219;0,5732197;0,4020595;0,2291692
0,5934904;-5,172439;1,644656;-6,01475;21,47577;58,27518;350,1219;0;0,3932834;0,2291692
0,6072789;-5,167281;1,64429;-6,01505;21,57719;57,766;349,8985;0,3746692;0,3928531;0,2343353
0,6173356;-5,162102;1,643999;-6,015203;21,14391;57,42873;349,8008;0,5152022;0,3948817;0,2395165
0,6271325;-5,162102;1,643999;-6,015203;21,14391;57,42873;349,8008;0;0,388605;0,2395165
0,6402059;-5,15671;1,643988;-6,015432;19,88505;57,64075;350,0333;0,4128561;0,3891087;0,244914
0,6508148;-5,15671;1,643988;-6,015432;19,88505;57,64075;350,0333;0;0,382659;0,244914
0,6694886;-5,152275;1,643568;-6,015629;21,89145;56,35865;349,2428;0,237735;0,3785505;0,2493534
