Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0071077;4,922408;1,555947;4,006237;12,79714;203,376;358,343;-1;0;0
0,340441;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0,04590579;0,04590579;0,01530193
0,3645876;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0;0,04280501;0,01530193
0,3763802;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0;0,04143804;0,01530193
0,386342;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0;0,04034954;0,01530193
0,3955647;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0;0,03939157;0,01530193
0,4049194;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0;0,03846526;0,01530193
0,4144937;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0;0,03756126;0,01530193
0,4241494;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0;0,03669161;0,01530193
0,4352812;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0;0,03573769;0,01530193
0,4447747;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0;0,03496249;0,01530193
0,4571225;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0;0,03400317;0,01530193
0,4672491;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0;0,03325484;0,01530193
0,4786307;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0;0,03245214;0,01530193
0,4876079;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0;0,03184584;0,01530193
0,4971935;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0;0,03122296;0,01530193
0,511107;4,909224;1,551829;3,99847;15,13252;202,187;357,5071;0;0,03036102;0,01530193
0,5220806;4,572276;1,560235;3,822329;13,82249;202,5436;0,459006;-1;0,7680233;0,3955112
0,5311532;4,572276;1,560235;3,822329;13,82249;202,5436;0,459006;0;0,7547268;0,3955112
0,5405425;4,560775;1,560772;3,819629;13,24389;203,7818;1,415314;1,258194;0,7635886;0,4073247
0,5497851;4,560775;1,560772;3,819629;13,24389;203,7818;1,415314;0;0,7505836;0,4073247
0,5619933;4,545805;1,558084;3,814515;13,5569;202,5137;0,75866;1,295862;0,7625805;0,4231449
0,5710533;4,545805;1,558084;3,814515;13,5569;202,5137;0,75866;0;0,7503293;0,4231449
0,584197;4,532264;1,557132;3,811257;14,93283;202,0042;359,8371;1,059607;0,7573734;0,4370721
0,5951281;4,522929;1,554392;3,809096;14,8082;201,806;359,6964;0,8765426;0,7595887;0,4466536
0,6037326;4,522929;1,554392;3,809096;14,8082;201,806;359,6964;0;0,7486339;0,4466536
0,6136455;4,522929;1,554392;3,809096;14,8082;201,806;359,6964;0;0,7363986;0,4466536
0,6265562;4,500465;1,553842;3,804662;18,73883;202,6059;0,7876743;1,773535;0,7580149;0,4695512
0,6364694;4,491676;1,552285;3,803172;18,43123;203,7284;1,761278;0,8992062;0,7602388;0,4784652
0,64623;4,491676;1,552285;3,803172;18,43123;203,7284;1,761278;0;0,7486286;0,4784652
0,6567993;4,475203;1,550935;3,801538;19,12064;204,2348;1,408785;1,566301;0,7619305;0,4950198
0,6722761;4,475203;1,550935;3,801538;19,12064;204,2348;1,408785;0;0,7442023;0,4950198
0,681514;4,447144;1,547387;3,800683;14,94944;206,6669;2,885444;3,038795;0,7756332;0,5230919
0,6933656;4,447144;1,547387;3,800683;14,94944;206,6669;2,885444;0;0,762238;0,5230919
0,7061654;4,428957;1,544933;3,799636;14,81806;207,8615;2,977297;1,423164;0,7743396;0,541308
0,7154084;4,4196;1,543408;3,798724;15,97898;208,2421;2,768922;1,017224;0,7775092;0,5507103
