Simulation time (s);Position vector;;;Euler rotation vector;;;Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
0;0;0;0;0;0;0;0;0;-1;-1;0
0,3333333;0;0;0;0;0;0;0;0;-1;-1;0
0,3692552;0;0;0;0;0;0;0;0;-1;-1;0
0,3988999;0;0;0;0;0;0;0;0;-1;-1;0
0,4157465;0;0;0;0;0;0;0;0;-1;-1;0
0,4311513;0;0;0;0;0;0;0;0;-1;-1;0
0,4477538;0;0;0;0;0;0;0;0;-1;-1;0
0,4645902;0;0;0;0;0;0;0;0;-1;-1;0
0,481192;0;0;0;0;0;0;0;0;-1;-1;0
0,4990541;0;0;0;0;0;0;0;0;-1;-1;0
0,5170817;0;0;0;0;0;0;0;0;-1;-1;0
0,5311373;0;0;0;0;0;0;0;0;-1;-1;0
0,5479599;0;0;0;0;0;0;0;0;-1;-1;0
0,5645392;0;0;0;0;0;0;0;0;-1;-1;0
0,5811796;0;0;0;0;0;0;0;0;-1;-1;0
0,5977899;0;0;0;0;0;0;0;0;-1;-1;0
0,6153628;0;0;0;0;0;0;0;0;-1;-1;0
0,6314312;0;0;0;0;0;0;0;0;-1;-1;0
0,6480108;0;0;0;0;0;0;0;0;-1;-1;0
0,6652911;0;0;0;0;0;0;0;0;-1;-1;0
0,6837302;0;0;0;0;0;0;0;0;-1;-1;0
0,6982204;0;0;0;0;0;0;0;0;-1;-1;0
0,714717;0;0;0;0;0;0;0;0;-1;-1;0
0,7313718;0;0;0;0;0;0;0;0;-1;-1;0
0,7479717;0;0;0;0;0;0;0;0;-1;-1;0
0,7650616;0;0;0;0;0;0;0;0;-1;-1;0
0,7811605;0;0;0;0;0;0;0;0;-1;-1;0
0,798246;0;0;0;0;0;0;0;0;-1;-1;0
0,815303;0;0;0;0;0;0;0;0;-1;-1;0
0,833324;0;0;0;0;0;0;0;0;-1;-1;0
0,8481574;0;0;0;0;0;0;0;0;-1;-1;0
0,864625;0;0;0;0;0;0;0;0;-1;-1;0
0,8813967;0;0;0;0;0;0;0;0;-1;-1;0
0,8981863;0;0;0;0;0;0;0;0;-1;-1;0
0,9146438;0;0;0;0;0;0;0;0;-1;-1;0
0,9319631;0;0;0;0;0;0;0;0;-1;-1;0
0,9482756;0;0;0;0;0;0;0;0;-1;-1;0
0,9647022;0;0;0;0;0;0;0;0;-1;-1;0
0,9816282;0;0;0;0;0;0;0;0;-1;-1;0
1,000739;0;0;0;0;0;0;0;0;-1;-1;0
1,014872;0;0;0;0;0;0;0;0;-1;-1;0
1,031666;0;0;0;0;0;0;0;0;-1;-1;0
1,048096;0;0;0;0;0;0;0;0;-1;-1;0
1,081888;0;0;0;0;0;0;0;0;-1;-1;0
1,11492;0;0;0;0;0;0;0;0;-1;-1;0
1,132254;0;0;0;0;0;0;0;0;-1;-1;0
1,151093;0;0;0;0;0;0;0;0;-1;-1;0
1,164975;0;0;0;0;0;0;0;0;-1;-1;0
1,181575;0;0;0;0;0;0;0;0;-1;-1;0
1,199229;0;0;0;0;0;0;0;0;-1;-1;0
1,216061;0;0;0;0;0;0;0;0;-1;-1;0
1,232148;0;0;0;0;0;0;0;0;-1;-1;0
1,248712;0;0;0;0;0;0;0;0;-1;-1;0
1,264858;0;0;0;0;0;0;0;0;-1;-1;0
1,281466;0;0;0;0;0;0;0;0;-1;-1;0
1,299579;0;0;0;0;0;0;0;0;-1;-1;0
1,318241;0;0;0;0;0;0;0;0;-1;-1;0
1,33143;0;0;0;0;0;0;0;0;-1;-1;0
1,348353;0;0;0;0;0;0;0;0;-1;-1;0
1,36485;0;0;0;0;0;0;0;0;-1;-1;0
1,381842;0;0;0;0;0;0;0;0;-1;-1;0
1,398433;0;0;0;0;0;0;0;0;-1;-1;0
1,415868;0;0;0;0;0;0;0;0;-1;-1;0
1,43172;0;0;0;0;0;0;0;0;-1;-1;0
1,448472;0;0;0;0;0;0;0;0;-1;-1;0
1,465923;0;0;0;0;0;0;0;0;-1;-1;0
1,483743;0;0;0;0;0;0;0;0;-1;-1;0
1,515354;0;0;0;0;0;0;0;0;-1;-1;0
1,531932;0;0;0;0;0;0;0;0;-1;-1;0
1,548455;0;0;0;0;0;0;0;0;-1;-1;0
1,565222;0;0;0;0;0;0;0;0;-1;-1;0
1,581662;0;0;0;0;0;0;0;0;-1;-1;0
1,598537;0;0;0;0;0;0;0;0;-1;-1;0
1,616288;0;0;0;0;0;0;0;0;-1;-1;0
