Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,008518;3,7452;0,08604493;-7,507245;9,776778;266,4864;333,8176;0;0;0;-1;-1
0,3418514;3,746583;0,07127543;-7,420818;8,256242;266,0034;341,4139;0;0,2593133;0;-1;-1
0,3701557;3,793266;0,03504893;-6,905275;5,885018;272,0566;2,284661;0;1,670429;0;-1;-1
0,3831612;3,793221;0,03458647;-6,905143;5,857997;272,074;2,096749;0;1,612814;0;-1;-1
0,3944958;3,793237;0,03451549;-6,905138;5,801443;272,0826;2,048008;0;1,565495;0;-1;-1
0,4069353;3,793237;0,03451549;-6,905138;5,801443;272,0826;2,048008;0;1,516616;0;-1;-1
0,4231854;3,79319;0,03441687;-6,905145;5,818137;272,0674;2,018857;0;1,457298;0;-1;-1
0,4365575;3,793142;0,03435986;-6,905187;5,770025;272,0771;1,996536;0;1,411919;0;-1;-1
0,4502659;3,793142;0,03435986;-6,905187;5,770025;272,0771;1,996536;0;1,368104;0;-1;-1
0,4615122;3,793176;0,0343542;-6,905228;5,734016;272,05;1,960227;0;1,334255;0;-1;-1
0,4738794;3,793193;0,03433278;-6,905252;5,704482;272,056;1,945719;0;1,298862;0;-1;-1
0,4838447;3,793193;0,03433278;-6,905252;5,704482;272,056;1,945719;0;1,271631;0;-1;-1
0,4962804;3,793256;0,03437947;-6,905283;5,635498;272,0662;1,934928;0;1,239354;0;-1;-1
0,5107715;3,793256;0,03437947;-6,905283;5,635498;272,0662;1,934928;0;1,203596;0;-1;-1
0,5262687;3,793633;0,0342199;-6,905125;5,44835;271,8182;2,005142;0;1,168361;0;-1;-1
0,5397298;3,793544;0,03427409;-6,905378;5,460043;271,9089;1,942304;0;1,13926;0;-1;-1
0,5542028;3,793544;0,03427409;-6,905378;5,460043;271,9089;1,942304;0;1,109043;0;-1;-1
0,5680802;3,794749;0,03432848;-6,905284;4,598729;271,7466;2,003175;0;1,0837;0;-1;-1
0,5779669;3,793339;0,03394364;-6,905522;5,240904;271,6115;2,084591;0;1,067396;0;-1;-1
0,5871541;3,793339;0,03394364;-6,905522;5,240904;271,6115;2,084591;0,02525766;1,050449;0;-1;-1
0,6002492;3,793375;0,03377222;-6,905606;5,169296;271,5911;2,021179;3,94286;1,027356;0;-1;-1
0,6134139;3,793399;0,03374133;-6,905585;5,130092;271,5851;1,989023;0,007926469;1,00505;1;7,878811;-1,600249
0,6241395;3,793399;0,03374133;-6,905585;5,130092;271,5851;1,989023;0,001482734;0,9875394;1;7,878811;-1,600249
0,6414693;3,791813;0,03294844;-6,907023;3,553109;271,574;1,133173;0,0296362;0,9638838;1;7,878811;-1,600249
0,6557583;3,794582;0,0344048;-6,90324;6,713137;271,9316;2,198272;0,07756948;0,9498479;1;7,878811;-1,600249
