Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0071599;3,58701;1,355949;-7,250447;19,11398;326,5176;4,009011;-1;0;0
0,3205436;3,5849;1,355684;-7,243658;19,56012;326,6909;4,291481;0,02268803;0,02268803;0,007110059
0,3479776;3,532965;1,373833;-7,03597;13,85913;326,8962;2,145515;7,803559;0,6490064;0,2211928
0,3680778;3,529543;1,374018;-7,018352;13,13026;326,8921;1,714641;0,8928772;0,662588;0,2391399
0,3781491;3,52714;1,374028;-7,007022;13,19469;326,8582;1,590632;1,149964;0,6758189;0,2507215
0,3880349;3,52714;1,374028;-7,007022;13,19469;326,8582;1,590632;0;0,6582776;0,2507215
0,398398;3,524321;1,373727;-6,99613;13,47385;326,6925;1,670299;1,085706;0,6695993;0,2619728
0,4100913;3,524321;1,373727;-6,99613;13,47385;326,6925;1,670299;0;0,6501672;0,2619728
0,4214657;3,521219;1,373225;-6,985477;13,41219;326,3932;1,758326;0,9754944;0,6590987;0,2730684
0,4325431;3,521219;1,373225;-6,985477;13,41219;326,3932;1,758326;0;0,6419352;0,2730684
0,4610481;3,516115;1,372303;-6,970103;12,83738;325,6422;1,898783;0,5682727;0,637309;0,289267
0,4833755;3,512584;1,371682;-6,96005;13,04098;324,9288;1,971811;0,4772265;0,6298035;0,2999223
0,5060734;3,507591;1,370856;-6,945226;13,11084;323,7453;2,199529;0,6891462;0,6325033;0,3155645
0,5174225;3,504427;1,370434;-6,935503;12,46107;322,8706;2,300206;0,9009915;0,6384749;0,3257899
0,5809456;3,501836;1,368842;-6,930573;14,85808;321,7598;1,253494;0,08767321;0,5774963;0,3313591
0,617583;3,492695;1,369013;-6,901966;12,37263;318,5221;2,195595;0,8197183;0,5920345;0,3613915
0,6501493;3,485543;1,368011;-6,882933;13,85514;315,5295;2,309878;0,6243138;0,5936693;0,3817231
0,6628898;3,481499;1,368516;-6,868509;13,53128;313,6014;2,862715;1,175782;0,6049795;0,3967032
0,6717293;3,481499;1,368516;-6,868509;13,53128;313,6014;2,862715;0;0,5969326;0,3967032
0,6904112;3,478928;1,368996;-6,858971;13,49945;312,3048;3,416287;0,5287879;0,5950693;0,4065819
0,7002004;3,476499;1,370023;-6,849352;13,52234;311,0405;4,170067;1,013438;0,6009788;0,4165027
0,711138;3,476499;1,370023;-6,849352;13,52234;311,0405;4,170067;0;0,5916415;0,4165027
0,7259222;3,474321;1,371405;-6,839464;13,36842;309,8502;4,856417;0,6848893;0,5935596;0,4266282
0,740211;3,474321;1,371405;-6,839464;13,36842;309,8502;4,856417;0;0,5819898;0,4266282
0,7524583;3,470811;1,373786;-6,823215;12,25963;308,5165;5,745764;1,357278;0,5947299;0,4432513
0,7626294;3,469691;1,374481;-6,817689;13,29438;307,8045;5,45783;0,5543994;0,5941869;0,4488901
0,7767767;3,469691;1,374481;-6,817689;13,29438;307,8045;5,45783;0;0,5832644;0,4488901
0,7915701;3,469433;1,378895;-6,80043;11,33141;306,6725;6,165849;1,166808;0,5942696;0,4661512
0,8052315;3,469314;1,380461;-6,794701;14,65307;306,9974;6,677156;0,4194283;0,5912767;0,4718811
0,8204306;3,469314;1,380461;-6,794701;14,65307;306,9974;6,677156;0;0,5802264;0,4718811
0,8332433;3,466863;1,381879;-6,777905;11,44069;305,1361;6,150985;1,324796;0,5917747;0,4888552
0,848577;3,465007;1,382725;-6,767004;11,78297;304,3696;5,893404;0,7211136;0,5941318;0,4999126
0,8718234;3,464118;1,383102;-6,761594;11,53268;304,05;5,889168;0,2358726;0,5845;0,5053958
0,8845704;3,461532;1,383253;-6,75111;12,76053;303,1443;5,494004;0,8471341;0,5883155;0,5161942
0,8955282;3,461532;1,383253;-6,75111;12,76053;303,1443;5,494004;0;0,5810588;0,5161942
0,9702735;3,457706;1,382926;-6,736839;14,10469;302,0114;5,796443;0,1976599;0,551304;0,5309684
0,9872787;3,44599;1,382268;-6,706925;17,17772;296,6746;3,835931;1,889239;0,5745174;0,5630953
1,00325;3,441587;1,381452;-6,698023;17,39607;295,8084;3,774351;0,6218147;0,5752757;0,5730265
1,017893;3,441587;1,381452;-6,698023;17,39607;295,8084;3,774351;0;0,5669413;0,5730265
1,028496;3,43525;1,379924;-6,684931;19,00076;294,1729;3,376318;1,371801;0,5752969;0,5875717
1,071443;3,433085;1,379428;-6,680734;19,244;293,53;3,215669;0,1099659;0,5565197;0,5922943
1,092937;3,418107;1,375537;-6,659504;18,70826;291,8698;3,351347;1,208772;0,5694318;0,618276
1,107026;3,418107;1,375537;-6,659504;18,70826;291,8698;3,351347;0;0,5621378;0,618276
1,123562;3,418107;1,375537;-6,659504;18,70826;291,8698;3,351347;0;0,5538112;0,618276
1,141634;3,418107;1,375537;-6,659504;18,70826;291,8698;3,351347;0;0,5449892;0,618276
1,15726;3,418107;1,375537;-6,659504;18,70826;291,8698;3,351347;0;0,5375844;0,618276
1,171697;3,418107;1,375537;-6,659504;18,70826;291,8698;3,351347;0;0,53092;0,618276
1,192216;3,418107;1,375537;-6,659504;18,70826;291,8698;3,351347;0;0,5217273;0,618276
1,204681;3,418107;1,375537;-6,659504;18,70826;291,8698;3,351347;0;0,5162964;0,618276
1,220348;3,418107;1,375537;-6,659504;18,70826;291,8698;3,351347;0;0,5096293;0,618276
1,274379;3,418107;1,375537;-6,659504;18,70826;291,8698;3,351347;0;0,4878999;0,618276
1,302925;3,418107;1,375537;-6,659504;18,70826;291,8698;3,351347;0;0,4771512;0,618276
1,322879;3,418107;1,375537;-6,659504;18,70826;291,8698;3,351347;0;0,4699148;0,618276
1,352323;3,418107;1,375537;-6,659504;18,70826;291,8698;3,351347;0;0,459629;0,618276
1,370925;3,32037;1,37076;-6,556229;15,10646;279,3401;4,785713;7,644044;0,5576232;0,7604669
1,382403;3,32037;1,37076;-6,556229;15,10646;279,3401;4,785713;0;0,552969;0,7604669
1,394704;3,32037;1,37076;-6,556229;15,10646;279,3401;4,785713;0;0,548067;0,7604669
1,407958;3,32037;1,37076;-6,556229;15,10646;279,3401;4,785713;0;0,542881;0,7604669
1,422515;3,32037;1,37076;-6,556229;15,10646;279,3401;4,785713;0;0,5372977;0,7604669
1,434439;3,32037;1,37076;-6,556229;15,10646;279,3401;4,785713;0;0,532809;0,7604669
1,450794;3,32037;1,37076;-6,556229;15,10646;279,3401;4,785713;0;0,5267725;0,7604669
1,462231;3,32037;1,37076;-6,556229;15,10646;279,3401;4,785713;0;0,5226321;0,7604669
1,475912;3,32037;1,37076;-6,556229;15,10646;279,3401;4,785713;0;0,5177639;0,7604669
1,487562;3,32037;1,37076;-6,556229;15,10646;279,3401;4,785713;0;0,5136896;0,7604669
1,502347;3,32037;1,37076;-6,556229;15,10646;279,3401;4,785713;0;0,5086101;0,7604669
1,51346;3,32037;1,37076;-6,556229;15,10646;279,3401;4,785713;0;0,5048577;0,7604669
1,525483;3,32037;1,37076;-6,556229;15,10646;279,3401;4,785713;0;0,5008596;0,7604669
1,537832;3,32037;1,37076;-6,556229;15,10646;279,3401;4,785713;0;0,4968191;0,7604669
1,549036;3,244838;1,388572;-6,491859;11,78567;271,0208;3,661762;8,857322;0,5575718;0,8597065
