Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
12,32519;2,450359;0,05133719;3,824921;2,749196;95,65195;359,9247;0,006088249;0,6236262;9;1,051606;-1,071173;0,9516743
12,61933;2,449672;0,05074264;3,824081;0,5455856;95,98676;358,9193;1,619316;0,6091611;9;1,051606;-1,071173;0,9516743
12,63745;2,449673;0,0506951;3,822905;0,4899332;96,96919;358,8601;0,006888875;0,60838;9;1,051606;-1,071173;0,9516743
12,65024;2,449053;0,05056615;3,823137;0,3605421;96,72078;359,14;0,005602646;0,6078166;9;1,051606;-1,071173;0,9516743
12,66016;2,449053;0,05056615;3,823137;0,3605421;96,72078;359,14;0,4067134;0,6073397;9;1,051606;-1,071173;0,9516743
12,67174;2,448961;0,05064944;3,823124;0,4010587;96,70754;358,9213;0,001139777;0,6067916;9;1,051606;-1,071173;0,9516743
12,68151;2,448955;0,0505776;3,82309;0,3943926;96,67973;358,7948;0,09039216;0,606326;9;1,051606;-1,071173;0,9516743
12,6938;2,448955;0,0505776;3,82309;0,3943926;96,67973;358,7948;3,838126E-10;0,6057386;9;1,051606;-1,071173;0,9516743
12,70325;2,447504;0,05076726;3,823177;0,4446353;96,65654;358,5139;0,129007;0,6054019;9;1,051606;-1,071173;0,9516743
12,71963;2,447504;0,05076726;3,823177;0,4446353;96,65654;358,5139;0,04629761;0,6046216;9;1,051606;-1,071173;0,9516743
12,72866;2,447149;0,05066837;3,823149;0,3395052;96,64388;358,5766;0,07036269;0,6042202;9;1,051606;-1,071173;0,9516743
12,74431;2,447229;0,05046729;3,823034;0,3603508;96,48492;359,1158;0,1048796;0,6034884;9;1,051606;-1,071173;0,9516743
12,76348;2,447523;0,05035511;3,823248;0,3145339;96,59588;358,8047;0,002119207;0,6026095;9;1,051606;-1,071173;0,9516743
12,77617;2,447523;0,05035511;3,823248;0,3145339;96,59588;358,8047;0,03564343;0,6020101;9;1,051606;-1,071173;0,9516743
12,79039;2,448002;0,05054404;3,823248;0,01438795;96,61903;358,5755;0,003824745;0,6013776;9;1,051606;-1,071173;0,9516743
12,80578;2,447848;0,05053646;3,823221;359,9236;96,61507;358,5919;0,01489814;0,6006664;9;1,051606;-1,071173;0,9516743
12,81609;2,447848;0,05053646;3,823221;359,9236;96,61507;358,5919;1,999721E-10;0,6001828;9;1,051606;-1,071173;0,9516743
12,82617;2,447755;0,05045605;3,823265;359,7702;96,60795;358,6873;0,0119306;0,5997189;9;1,051606;-1,071173;0,9516743
12,84658;2,44734;0,05051414;3,82308;359,6771;96,47193;358,586;0,001971223;0,5988001;9;1,051606;-1,071173;0,9516743
12,858;2,44734;0,05051414;3,82308;359,6771;96,47193;358,586;0,0004383416;0,5982679;9;1,051606;-1,071173;0,9516743
12,86693;2,447145;0,05049181;3,82313;359,5656;96,44495;358,5254;0,01656908;0,597868;9;1,051606;-1,071173;0,9516743
12,88545;2,446798;0,05060417;3,823072;359,4149;96,4506;358,5804;0,008957856;0,5970349;9;1,051606;-1,071173;0,9516743
12,90111;2,446482;0,05028322;3,823055;359,6131;96,3488;358,5247;0,006377809;0,596334;9;1,051606;-1,071173;0,9516743
12,91093;2,446482;0,05028322;3,823055;359,6131;96,3488;358,5247;0,002388809;0,5958799;9;1,051606;-1,071173;0,9516743
12,92029;2,446482;0,05028322;3,823055;359,6131;96,3488;358,5247;0,001825807;0,5954478;9;1,051606;-1,071173;0,9516743
12,93268;2,445762;0,05097331;3,823;358,7819;96,32101;358,1694;0,01782859;0,5949327;9;1,051606;-1,071173;0,9516743
12,94473;2,445086;0,05169041;3,822908;357,7687;96,23335;358,2962;0,02357162;0,5944309;9;1,051606;-1,071173;0,9516743
12,95671;2,445086;0,05169041;3,822908;357,7687;96,23335;358,2962;1,020685E-10;0,5938807;9;0,6150767;0,4559725;0,9516743
12,96821;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0,02631565;0,5934085;9;0,6150767;0,4559725;0,9516743
12,98091;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0,003444982;0,5928269;9;0,6150767;0,4559725;0,9516743
12,99494;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0,00439265;0,5921865;9;0,6150767;0,4559725;0,9516743
13,00417;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5917656;9;0,6150767;0,4559725;0,9516743
13,01861;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0,008298966;0,5911084;9;0,6150767;0,4559725;0,9516743
13,02975;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0,002360138;0,5906025;9;0,6150767;0,4559725;0,9516743
13,04225;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5900362;9;0,6150767;0,4559725;0,9516743
13,05242;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0,003045531;0,5895758;9;0,6150767;0,4559725;0,9516743
13,06303;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0,00525546;0,5890967;9;0,6150767;0,4559725;0,9516743
13,07228;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5886791;9;0,6150767;0,4559725;0,9516743
13,08093;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0,005658963;0,5882897;9;0,6150767;0,4559725;0,9516743
13,09245;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0,004908023;0,5877715;9;0,6150767;0,4559725;0,9516743
13,10942;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0,00714402;0,5870097;9;0,6150767;0,4559725;0,9516743
13,12037;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5865191;9;0,6150767;0,4559725;0,9516743
13,13164;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5860153;9;0,6150767;0,4559725;0,9516743
13,14483;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0,01994257;0,5854266;9;0,6150767;0,4559725;0,9516743
13,15477;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0,02053772;0,5849841;9;0,6150767;0,4559725;0,9516743
13,16439;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5845559;9;0,6150767;0,4559725;0,9516743
13,17739;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0,03029945;0,5839788;9;0,6150767;0,4559725;0,9516743
13,18641;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,583579;9;0,6150767;0,4559725;0,9516743
13,19883;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,583029;9;0,6150767;0,4559725;0,9516743
13,20833;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5826092;9;0,6150767;0,4559725;0,9516743
13,21898;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5821397;9;0,6150767;0,4559725;0,9516743
13,23004;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5816522;9;0,6150767;0,4559725;0,9516743
13,24025;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5812032;9;0,6150767;0,4559725;0,9516743
13,25287;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5806491;9;0,6150767;0,4559725;0,9516743
13,26991;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,579903;9;0,6150767;0,4559725;0,9516743
13,28019;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5794537;9;0,6150767;0,4559725;0,9516743
13,29064;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5789977;9;0,6150767;0,4559725;0,9516743
13,30101;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5785459;9;0,6150767;0,4559725;0,9516743
13,31219;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5780593;9;0,6150767;0,4559725;0,9516743
13,32089;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5776815;9;0,6150767;0,4559725;0,9516743
13,33375;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5771237;9;0,6150767;0,4559725;0,9516743
13,35466;2,444404;0,05287834;3,823101;356,5034;96,2341;357,8433;0;0,5762191;9;0,6150767;0,4559725;0,9516743
13,36683;2,01378;0,06245782;3,809017;350,1048;84,63387;2,225648;8,858366;0,6079595;9;0,6150767;0,4559725;0,9516743
13,38;2,01378;0,06245782;3,809017;350,1048;84,63387;2,225648;0;0,6073609;10;1,007344;-1,026308;0,9256506
13,38945;2,01378;0,06245782;3,809017;350,1048;84,63387;2,225648;0;0,6069316;10;1,007344;-1,026308;0,9256506
13,3989;2,01378;0,06245782;3,809017;350,1048;84,63387;2,225648;0;0,6065032;10;1,007344;-1,026308;0,9256506
13,41042;2,01378;0,06245782;3,809017;350,1048;84,63387;2,225648;0;0,6059815;10;1,007344;-1,026308;0,9256506
13,43004;2,01378;0,06245782;3,809017;350,1048;84,63387;2,225648;0;0,6050953;10;1,007344;-1,026308;0,9256506
13,44204;1,878655;0,06212614;3,834621;3,068029;92,03352;359,1583;2,72595;0,6147965;10;1,007344;-1,026308;0,9256506
13,45176;1,878655;0,06212614;3,834621;3,068029;92,03352;359,1583;0;0,6143516;10;1,007344;-1,026308;0,9256506
13,46127;1,878655;0,06212614;3,834621;3,068029;92,03352;359,1583;0;0,6139173;10;1,007344;-1,026308;0,9256506
13,4746;1,878655;0,06212614;3,834621;3,068029;92,03352;359,1583;0;0,6133091;10;1,007344;-1,026308;0,9256506
13,48322;1,815248;0,06716858;3,850035;8,135785;95,35776;356,6505;1,830505;0,617761;10;1,007344;-1,026308;0,9256506
13,49482;1,815248;0,06716858;3,850035;8,135785;95,35776;356,6505;0;0,6172297;10;1,007344;-1,026308;0,9256506
13,50394;1,801994;0,06791259;3,853567;8,523301;95,32724;357,0624;0,3737655;0,6178288;10;1,007344;-1,026308;0,9256506
13,51941;1,801994;0,06791259;3,853567;8,523301;95,32724;357,0624;0;0,6171214;10;1,007344;-1,026308;0,9256506
13,52948;1,796014;0,06672663;3,856983;7,892055;94,98039;357,7649;0,1688401;0,6171714;10;1,007344;-1,026308;0,9256506
13,54152;1,795432;0,0653622;3,859253;7,269224;95,00489;358,4578;0,05451304;0,6167949;10;1,007344;-1,026308;0,9256506
13,55358;1,795432;0,0653622;3,859253;7,269224;95,00489;358,4578;7,115209E-09;0,6162456;10;1,007344;-1,026308;0,9256506
13,56391;1,799227;0,06117702;3,865776;5,949658;96,56663;358,7772;0,2016282;0,6163327;10;1,007344;-1,026308;0,9256506
13,57778;1,799227;0,06117702;3,865776;5,949658;96,56663;358,7772;8,814065;0,6157027;10;1,007344;-1,026308;0,9256506
13,58833;1,79981;0,05962814;3,869167;5,749753;98,16122;358,5248;0,0897028;0,6154776;10;1,007344;-1,026308;0,9256506
13,59816;1,79981;0,05962814;3,869167;5,749753;98,16122;358,5248;7,589159E-09;0,6150323;10;1,007344;-1,026308;0,9256506
13,60961;1,798275;0,0573099;3,87093;4,991847;98,02345;358,6357;0,07251995;0,614686;10;1,007344;-1,026308;0,9256506
13,61898;1,798275;0,0573099;3,87093;4,991847;98,02345;358,6357;7,522927E-09;0,6142628;10;1,007344;-1,026308;0,9256506
13,62889;1,797336;0,05613951;3,870558;4,631379;97,82838;358,508;0,03968232;0,6138899;10;1,007344;-1,026308;0,9256506
13,64748;1,797062;0,05533975;3,871473;4,30525;98,03956;358,8778;2,923819;0,6131229;10;1,007344;-1,026308;0,9256506
13,66101;1,796871;0,05486066;3,871908;4,13425;98,20283;359,0921;0,01264764;0,6125497;10;1,007344;-1,026308;0,9256506
13,67063;1,796871;0,05486066;3,871908;4,13425;98,20283;359,0921;7,449304E-09;0,6121185;10;1,007344;-1,026308;0,9256506
13,68028;1,796871;0,05486066;3,871908;4,13425;98,20283;359,0921;7,444438E-09;0,6116862;10;1,007344;-1,026308;0,9256506
13,68918;1,796356;0,05367966;3,872093;3,493359;98,95325;359,3668;1,952235;0,6113281;10;1,007344;-1,026308;0,9256506
13,69966;1,796356;0,05367966;3,872093;3,493359;98,95325;359,3668;7,709284E-09;0,6108599;10;1,007344;-1,026308;0,9256506
13,70897;1,795969;0,05296725;3,872402;3,311074;99,06886;359,1181;0,3796015;0,6104808;10;1,007344;-1,026308;0,9256506
13,72046;1,795969;0,05296725;3,872402;3,311074;99,06886;359,1181;7,706431E-09;0,6099691;10;1,007344;-1,026308;0,9256506
13,73384;1,795993;0,0521957;3,873306;3,096033;98,78532;359,6349;0,1704157;0,60944;10;1,007344;-1,026308;0,9256506
13,74895;1,795938;0,05170679;3,87351;2,884816;98,85909;359,6774;0,05006347;0,6087849;10;1,007344;-1,026308;0,9256506
13,76554;1,795542;0,05114894;3,87381;2,673818;98,84647;359,5635;0,01116789;0,6080868;10;1,007344;-1,026308;0,9256506
13,77781;1,795542;0,05114894;3,87381;2,673818;98,84647;359,5635;0,2069655;0,6075445;10;1,007344;-1,026308;0,9256506
13,79025;1,795401;0,0506305;3,873476;2,383917;99,44948;359,3193;0,01248199;0,6070223;10;1,007344;-1,026308;0,9256506
13,80314;1,795683;0,05015124;3,873377;2,112404;99,3593;359,7379;0,08590581;0,6064768;10;1,007344;-1,026308;0,9256506
13,81525;1,795683;0,05015124;3,873377;2,112404;99,3593;359,7379;2,325229E-09;0,6059444;10;1,007344;-1,026308;0,9256506
13,82729;1,79515;0,04992812;3,873688;1,656584;99,31009;359,7529;0,05851639;0,6054612;10;1,007344;-1,026308;0,9256506
13,84067;1,79515;0,04992812;3,873688;1,656584;99,31009;359,7529;2,411767E-09;0,6048751;10;1,007344;-1,026308;0,9256506
13,85219;1,794841;0,05010467;3,873497;1,527384;99,73997;359,1443;0,0360297;0,6043981;10;1,007344;-1,026308;0,9256506
13,86486;1,795047;0,0498556;3,873278;1,289393;99,77591;359,4529;0,01814111;0,6038669;10;1,007344;-1,026308;0,9256506
13,88168;1,794867;0,04978116;3,873297;1,271307;99,74049;359,463;0,01042591;0,6031474;10;1,007344;-1,026308;0,9256506
13,90481;1,794368;0,04971829;3,87286;1,048834;100,0167;359,1704;0,00655892;0,602191;10;1,007344;-1,026308;0,9256506
13,94403;1,793617;0,04897568;3,87397;1,342177;99,03968;359,3951;0,007940526;0,6005918;10;1,007344;-1,026308;0,9256506
13,95458;1,793617;0,04897568;3,87397;1,342177;99,03968;359,3951;0,02961112;0,6001374;10;1,007344;-1,026308;0,9256506
13,96422;1,794535;0,04926376;3,874722;0,8602388;98,50974;359,3711;0,02558322;0,5998076;10;1,007344;-1,026308;0,9256506
13,98028;1,794535;0,04926376;3,874722;0,8602388;98,50974;359,3711;0,01844271;0,5991178;10;1,007344;-1,026308;0,9256506
13,99133;1,793403;0,04922186;3,874638;1,131069;98,52477;358,9889;0,02024088;0,5987256;10;0,6187606;0,4514732;0,9256506
14,0141;1,792419;0,04941908;3,874649;1,194153;98,52351;358,5488;0,01976525;0,5978221;10;0,6187606;0,4514732;0,9256506
14,03195;1,792525;0,04924935;3,874788;1,078832;98,53874;358,5961;0,00473667;0,5970735;10;0,6187606;0,4514732;0,9256506
14,05242;1,792328;0,04920573;3,874866;0,9753413;98,51279;358,5552;0,006845311;0,596218;10;0,6187606;0,4514732;0,9256506
14,07284;1,792228;0,04921892;3,874844;0,7972642;98,43726;358,5613;0,0009138989;0,5953594;10;0,6187606;0,4514732;0,9256506
14,08429;1,79277;0,04905267;3,875019;0,5854192;98,51102;358,816;0,01399593;0,5949154;10;0,6187606;0,4514732;0,9256506
14,09856;1,79277;0,04905267;3,875019;0,5854192;98,51102;358,816;0,007899665;0,5943125;10;0,6187606;0,4514732;0,9256506
14,10867;1,792661;0,04902494;3,874954;0,4550993;98,47049;358,7963;0,002343151;0,5938951;10;0,6187606;0,4514732;0,9256506
14,13004;1,792431;0,04902107;3,874901;0,3319371;98,49042;358,7954;0,008400273;0,5930128;10;0,6187606;0,4514732;0,9256506
14,14442;1,792308;0,04902654;3,874905;0,1880933;98,49894;358,7294;0,001505501;0,5924181;10;0,6187606;0,4514732;0,9256506
14,1562;1,792308;0,04902654;3,874905;0,1880933;98,49894;358,7294;0,006172524;0,5919247;10;0,6187606;0,4514732;0,9256506
14,16501;1,79213;0,04906787;3,874865;0,0258901;98,52186;358,8034;0,008116909;0,591569;10;0,6187606;0,4514732;0,9256506
14,17729;1,79213;0,04906787;3,874865;0,0258901;98,52186;358,8034;0,002073621;0,5910562;10;0,6187606;0,4514732;0,9256506
14,18952;1,791914;0,04912437;3,874851;359,8152;98,51316;358,6794;0,003544289;0,5905616;10;0,6187606;0,4514732;0,9256506
14,20186;1,791649;0,04960556;3,875114;359,4595;98,33675;358,3845;0,01092146;0,5900743;10;0,6187606;0,4514732;0,9256506
14,21569;1,791649;0,04960556;3,875114;359,4595;98,33675;358,3845;7,618318E-10;0,5894997;10;0,6187606;0,4514732;0,9256506
14,22738;1,791235;0,04990928;3,874851;358,8218;98,49683;358,2578;0,03357945;0,5890493;10;0,6187606;0,4514732;0,9256506
14,2437;1,790806;0,05047955;3,874603;358,1146;98,60795;357,8569;0,009204177;0,5884088;10;0,6187606;0,4514732;0,9256506
14,2533;1,790806;0,05047955;3,874603;358,1146;98,60795;357,8569;0,02093393;0,5880121;10;0,6187606;0,4514732;0,9256506
14,26434;1,789991;0,05142963;3,87426;357,0337;98,73576;357,3579;0,01810023;0,5876183;10;0,6187606;0,4514732;0,9256506
14,2772;1,789991;0,05142963;3,87426;357,0337;98,73576;357,3579;0,002886338;0,5870885;10;0,6187606;0,4514732;0,9256506
14,29685;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0,03345959;0,5864257;10;0,6187606;0,4514732;0,9256506
14,31251;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0,001079759;0,5857834;10;0,6187606;0,4514732;0,9256506
14,32876;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0,01125248;0,5851187;10;0,6187606;0,4514732;0,9256506
14,33935;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5846862;10;0,6187606;0,4514732;0,9256506
14,35244;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0,002819911;0,5841522;10;0,6187606;0,4514732;0,9256506
14,36512;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0,00238759;0,583636;10;0,6187606;0,4514732;0,9256506
14,37712;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0,001932403;0,5831487;10;0,6187606;0,4514732;0,9256506
14,3907;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5825977;10;0,6187606;0,4514732;0,9256506
14,40004;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0,004848199;0,5822197;10;0,6187606;0,4514732;0,9256506
14,41065;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5817904;10;0,6187606;0,4514732;0,9256506
14,42485;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0,004100839;0,5812173;10;0,6187606;0,4514732;0,9256506
14,43421;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0,01120493;0,5808398;10;0,6187606;0,4514732;0,9256506
14,44538;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5803905;10;0,6187606;0,4514732;0,9256506
14,45566;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0,01142994;0,5799772;10;0,6187606;0,4514732;0,9256506
14,46562;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0,01079726;0,5795774;10;0,6187606;0,4514732;0,9256506
14,47601;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5791612;10;0,6187606;0,4514732;0,9256506
14,4875;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0,02786769;0,5787014;10;0,6187606;0,4514732;0,9256506
14,5026;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5780982;10;0,6187606;0,4514732;0,9256506
14,51507;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0,03812098;0,5776014;10;0,6187606;0,4514732;0,9256506
14,52638;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5771509;10;0,6187606;0,4514732;0,9256506
14,53784;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5766959;10;0,6187606;0,4514732;0,9256506
14,54765;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5763063;10;0,6187606;0,4514732;0,9256506
14,55934;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5758432;10;0,6187606;0,4514732;0,9256506
14,57053;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5754005;10;0,6187606;0,4514732;0,9256506
14,58297;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5749094;10;0,6187606;0,4514732;0,9256506
14,59653;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5743746;10;0,6187606;0,4514732;0,9256506
14,61023;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5738356;10;0,6187606;0,4514732;0,9256506
14,61985;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5734578;10;0,6187606;0,4514732;0,9256506
14,63026;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5730492;10;0,6187606;0,4514732;0,9256506
14,64562;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5724478;10;0,6187606;0,4514732;0,9256506
14,6549;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5720848;10;0,6187606;0,4514732;0,9256506
14,66583;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,571658;10;0,6187606;0,4514732;0,9256506
14,67682;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5712296;10;0,6187606;0,4514732;0,9256506
14,68676;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5708426;10;0,6187606;0,4514732;0,9256506
14,70059;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5703051;10;0,6187606;0,4514732;0,9256506
14,71156;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5698794;10;0,6187606;0,4514732;0,9256506
14,72517;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5693525;10;0,6187606;0,4514732;0,9256506
14,73726;1,787964;0,05388023;3,873848;354,5539;98,937;356,9482;0;0,5688847;10;0,6187606;0,4514732;0,9256506
14,74943;1,167601;0,07077979;3,901096;347,9781;97,7329;4,896115;12,71467;0,6105543;10;0,6187606;0,4514732;0,9256506
14,76164;1,142198;0,0690593;3,906487;350,1903;98,28123;4,768445;0,5294037;0,6118098;11;0,9503784;-1,021336;0,8953384
14,77953;1,142198;0,0690593;3,906487;350,1903;98,28123;4,768445;5,888057E-08;0,6110682;11;0,9503784;-1,021336;0,8953384
14,79124;1,066164;0,06821925;3,92557;357,214;100,2991;4,318664;1,604781;0,6158891;11;0,9503784;-1,021336;0,8953384
14,80221;1,04167;0,06933983;3,932735;359,4967;101,0086;4,188562;0,5583708;0,6171579;11;0,9503784;-1,021336;0,8953384
14,81422;1,04167;0,06933983;3,932735;359,4967;101,0086;4,188562;1,145551E-07;0,616657;11;0,9503784;-1,021336;0,8953384
14,82951;0,9717934;0,07748387;3,955515;6,130413;103,5083;3,972237;1,152847;0,620981;11;0,9503784;-1,021336;0,8953384
14,84694;0,929888;0,08547991;3,970554;10,05785;104,332;3,162532;0,6092639;0,623253;11;0,9503784;-1,021336;0,8953384
14,86319;0,9103157;0,08968881;3,97723;11,6904;104,4795;2,966805;0,2965535;0,6239637;11;0,9503784;-1,021336;0,8953384
14,875;0,9103157;0,08968881;3,97723;11,6904;104,4795;2,966805;1,082456E-07;0,6234679;11;0,9503784;-1,021336;0,8953384
14,8827;0,876084;0,09724135;3,987303;14,61108;103,3716;1,20049;1,108877;0,6255445;11;0,9503784;-1,021336;0,8953384
14,89547;0,876084;0,09724135;3,987303;14,61108;103,3716;1,20049;1,101165E-07;0,6250077;11;0,9503784;-1,021336;0,8953384
14,90766;0,8378665;0,1054097;3,996521;17,60533;99,26367;0,1798954;0,7568523;0,6271358;11;0,9503784;-1,021336;0,8953384
14,92042;0,8378665;0,1054097;3,996521;17,60533;99,26367;0,1798954;1,087508E-07;0,6265991;11;0,9503784;-1,021336;0,8953384
14,93234;0,8222938;0,10608;4,000984;18,34101;95,15224;359,0495;0,307738;0,6271843;11;0,9503784;-1,021336;0,8953384
14,94444;0,8134719;0,1010605;4,006201;17,68453;91,02399;355,9189;0,2147668;0,6273623;11;0,9503784;-1,021336;0,8953384
14,95603;0,8134719;0,1010605;4,006201;17,68453;91,02399;355,9189;1,083605E-07;0,6268756;11;0,9503784;-1,021336;0,8953384
14,9669;0,8095905;0,093676;4,012915;15,88685;88,49332;354,5553;0,226529;0,6269388;11;0,9503784;-1,021336;0,8953384
14,97817;0,8095905;0,093676;4,012915;15,88685;88,49332;354,5553;11,77203;0,6264666;11;0,9503784;-1,021336;0,8953384
14,9875;0,80914;0,08559538;4,022249;13,68015;88,88061;355,5594;0,5204379;0,6267005;11;0,9503784;-1,021336;0,8953384
15,0103;0,8081391;0,07821706;4,033291;11,03282;92,02512;358,4391;0,1304502;0,6264867;11;0,9503784;-1,021336;0,8953384
15,02876;0,8022627;0,07198194;4,040974;8,084231;94,56027;359,7579;1,404816;0,6263609;11;0,9503784;-1,021336;0,8953384
15,04791;0,7957503;0,06344024;4,043491;4,390191;95,62141;359,6926;0,4411901;0,6260273;11;0,9503784;-1,021336;0,8953384
15,07416;0,7939485;0,05979045;4,043465;2,94596;95,60582;359,122;0,03167804;0,6250558;11;0,9503784;-1,021336;0,8953384
15,08681;0,7933118;0,05898311;4,044037;2,499785;95,8429;359,439;0,9743488;0,6245882;11;0,9503784;-1,021336;0,8953384
15,10055;0,7933118;0,05898311;4,044037;2,499785;95,8429;359,439;0,5320998;0,6240194;11;0,9503784;-1,021336;0,8953384
15,11313;0,7924146;0,05737491;4,044806;1,927797;95,98341;358,8785;0,2603885;0,6235775;11;0,9503784;-1,021336;0,8953384
15,13289;0,7920038;0,05677235;4,045008;1,751715;96,02123;358,7189;0,007890752;0,622793;11;0,9503784;-1,021336;0,8953384
15,15597;0,7919046;0,05626129;4,045357;1,634618;96,01927;358,5356;0,9349611;0,6218677;11;0,9503784;-1,021336;0,8953384
15,17118;0,7917488;0,05618405;4,045361;1,553448;96,12279;358,5361;0,002202276;0,6212538;11;0,9503784;-1,021336;0,8953384
15,1833;0,7916161;0,05603095;4,045807;1,457716;96,09642;359,0266;0,6327919;0,6207882;11;0,9503784;-1,021336;0,8953384
15,19834;0,7916161;0,05603095;4,045807;1,457716;96,09642;359,0266;9,710155E-09;0,6201732;11;0,9503784;-1,021336;0,8953384
15,21057;0,7915236;0,05585394;4,045763;1,414276;96,10313;358,7872;0,2593946;0,6196811;11;0,9503784;-1,021336;0,8953384
15,23489;0,7914031;0,05563289;4,045839;1,354635;95,99446;358,8033;0,1714015;0,6187003;11;0,9503784;-1,021336;0,8953384
15,25131;0,7913702;0,05551128;4,045673;1,325675;96,11353;358,6021;0,002297142;0,6180446;11;0,9503784;-1,021336;0,8953384
