Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
12,32519;2,976089;0,05536902;3,831316;352,3623;106,4512;3,266514;0;0,5762129;8;0,8353633;0,5607024;0,8638178
12,61933;2,976089;0,05536902;3,831316;352,3623;106,4512;3,266514;0,003321742;0,562768;8;0,8353633;0,5607024;0,8638178
12,63745;2,976089;0,05536902;3,831316;352,3623;106,4512;3,266514;0,001607738;0,5619603;8;0,8353633;0,5607024;0,8638178
12,65024;2,976089;0,05536902;3,831316;352,3623;106,4512;3,266514;0;0,5613915;8;0,8353633;0,5607024;0,8638178
12,66016;2,976089;0,05536902;3,831316;352,3623;106,4512;3,266514;0,001959216;0,5609511;8;0,8353633;0,5607024;0,8638178
12,67174;2,976089;0,05536902;3,831316;352,3623;106,4512;3,266514;0;0,5604379;8;0,8353633;0,5607024;0,8638178
12,68151;2,976089;0,05536902;3,831316;352,3623;106,4512;3,266514;0,002306371;0,5600054;8;0,8353633;0,5607024;0,8638178
12,6938;2,976089;0,05536902;3,831316;352,3623;106,4512;3,266514;0;0,5594629;8;0,8353633;0,5607024;0,8638178
12,70325;2,363168;0,06504335;4,021969;352,3438;92,66708;359,6942;7,206645;0,6096294;8;0,8353633;0,5607024;0,8638178
12,71963;2,363168;0,06504335;4,021969;352,3438;92,66708;359,6942;0,003617455;0,6088437;9;1,28159;-1,024182;0,8352062
12,72866;2,313464;0,06238805;4,026791;356,3054;91,49681;359,1003;0,5919662;0,6123387;9;1,28159;-1,024182;0,8352062
12,74431;2,264507;0,06251817;4,029121;0,2720502;89,80553;358,8032;0,3305821;0,615436;9;1,28159;-1,024182;0,8352062
12,76348;2,217958;0,06505993;4,029652;4,293229;87,72251;358,472;0,2600425;0,6181617;9;1,28159;-1,024182;0,8352062
12,77617;2,217958;0,06505993;4,029652;4,293229;87,72251;358,472;0,02907872;0,6175469;9;1,28159;-1,024182;0,8352062
12,79039;2,173618;0,06968613;4,029232;8,618515;85,83675;358,6503;0,3311682;0,6203301;9;1,28159;-1,024182;0,8352062
12,80578;2,134451;0,07494041;4,030096;12,62617;84,27456;-0,001184658;0,2466434;0,6226464;9;1,28159;-1,024182;0,8352062
12,81609;2,134451;0,07494041;4,030096;12,62617;84,27456;-0,001184658;1,562822E-09;0,6221451;9;1,28159;-1,024182;0,8352062
12,82617;2,101014;0,07981683;4,031826;15,4395;83,27909;1,158855;0,355105;0,624269;9;1,28159;-1,024182;0,8352062
12,84658;2,074848;0,08343836;4,032673;17,38361;83,3435;1,520663;0,1350596;0,6253158;9;1,28159;-1,024182;0,8352062
12,858;2,074848;0,08343836;4,032673;17,38361;83,3435;1,520663;1,245419E-08;0,62476;9;1,28159;-1,024182;0,8352062
12,86693;2,057756;0,08479662;4,031647;18,61327;84,65379;1,838759;0,4317689;0,6256583;9;1,28159;-1,024182;0,8352062
12,88545;2,048746;0,08110123;4,027834;16,59555;84,71982;0,3443134;0,1264534;0,625518;9;1,28159;-1,024182;0,8352062
12,90111;2,045807;0,07677171;4,024691;15,54736;83,87595;0,855949;0,08632611;0,6250919;9;1,28159;-1,024182;0,8352062
