Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0068246;-3,892574;1,660098;-7,133034;8,742988;0,5955541;1,369388;-1;0;0
0,340158;-3,897389;1,662148;-7,109223;8,425877;1,095171;1,758873;0,07288022;0,07288022;0,02429341
0,3722255;-3,843133;1,685404;-6,360548;6,885531;0,3463167;357,1139;-1;2,12077;0,7749312
0,3811957;-3,840343;1,690112;-6,326883;6,870669;0,3573356;356,9734;3,765921;2,160189;0,8087122
0,3906697;-3,840343;1,690112;-6,326883;6,870669;0,3573356;356,9734;0;2,106872;0,8087122
0,4007815;-3,839101;1,693592;-6,304035;7,117593;0,4853311;356,9266;2,262888;2,110876;0,8315941
0,4119799;-3,839101;1,693592;-6,304035;7,117593;0,4853311;356,9266;0;2,052532;0,8315941
0,4246914;-3,838385;1,696882;-6,280938;7,548882;0,6775519;356,9232;1,817855;2,045393;0,8547018
0,4353984;-3,837431;1,698436;-6,269268;7,371159;1,193444;357,2188;1,093586;2,021614;0,8664108
0,4462722;-3,837431;1,698436;-6,269268;7,371159;1,193444;357,2188;0;1,971591;0,8664108
0,4579388;-3,838037;1,70138;-6,246492;8,205124;1,016006;357,1289;1,952927;1,971108;0,889195
0,4693131;-3,838037;1,70138;-6,246492;8,205124;1,016006;357,1289;0;1,922632;0,889195
0,4777673;-3,83766;1,70502;-6,212003;9,300932;0,5709878;357,1533;4,079715;1,961355;0,9236857
0,4873987;-3,83766;1,70502;-6,212003;9,300932;0,5709878;357,1533;0;1,922047;0,9236857
0,4993868;-3,837544;1,706735;-6,189718;9,614547;0,61273;357,2572;1,85895;1,920511;0,945971
0,5103943;-3,837544;1,706735;-6,189718;9,614547;0,61273;357,2572;0;1,878531;0,945971
0,5198925;-3,83742;1,707683;-6,16735;9,919827;0,6464981;357,4976;2,355059;1,887352;0,9683398
0,5287133;-3,83742;1,707683;-6,16735;9,919827;0,6464981;357,4976;0;1,855453;0,9683398
0,5384899;-3,836704;1,707596;-6,145076;9,82407;1,043712;357,9778;2,279429;1,863249;0,9906248
0,5471728;-3,836704;1,707596;-6,145076;9,82407;1,043712;357,9778;0;1,833308;0,9906248
0,5588658;-3,837159;1,706828;-6,122922;10,41688;0,6216653;358,0757;1,895066;1,834616;1,012784
0,5714595;-3,837159;1,706828;-6,122922;10,41688;0,6216653;358,0757;0;1,793697;1,012784
0,5821586;-3,836716;1,705155;-6,10069;10,43933;0,6536644;358,3156;2,078305;1,79899;1,03502
0,5957889;-3,836716;1,705155;-6,10069;10,43933;0,6536644;358,3156;0;1,757356;1,03502
0,6090887;-3,83624;1,701436;-6,066929;10,71027;0,5526719;358,3954;2,538745;1,774611;1,068785
0,621309;-3,836114;1,699896;-6,05558;10,83639;0,5654157;358,5523;0,9287338;1,757789;1,080134
0,632322;-3,836114;1,699896;-6,05558;10,83639;0,5654157;358,5523;0;1,72684;1,080134
0,6466601;-3,836095;1,696398;-6,032547;10,80456;0,4868342;358,6206;1,606432;1,724142;1,103167
0,6665332;-3,836101;1,691951;-6,009194;11,47037;0,4250243;358,4111;1,175112;1,707603;1,12652
0,684811;-3,837284;1,687748;-5,985436;11,39982;0,3660512;358,5338;1,301433;1,696653;1,150308
0,7067626;-3,837759;1,685125;-5,973524;11,15478;0,3627155;358,9156;0,5430745;1,660474;1,162229
0,7252648;-3,840343;1,67795;-5,937157;11,36105;0,2871222;359,0924;1,970503;1,668459;1,198688
0,7369599;-3,841516;1,675594;-5,924853;11,19596;0,2629505;359,2634;1,05686;1,658662;1,211048
0,7462271;-3,841516;1,675594;-5,924853;11,19596;0,2629505;359,2634;0;1,637874;1,211048
0,7557459;-3,846074;1,669054;-5,887086;11,42466;0,2263183;359,5344;3,996356;1,66785;1,249088
0,7638834;-3,846074;1,669054;-5,887086;11,42466;0,2263183;359,5344;0;1,649923;1,249088
0,7734647;-3,847922;1,667033;-5,874273;11,27081;0,2606101;359,6908;1,351192;1,646189;1,262035
0,7833892;-3,847922;1,667033;-5,874273;11,27081;0,2606101;359,6908;0;1,625151;1,262035
0,7942227;-3,852081;1,663501;-5,848395;11,15219;0,2236093;359,9724;2,419349;1,636078;1,288245
0,8039411;-3,852081;1,663501;-5,848395;11,15219;0,2236093;359,9724;0;1,616131;1,288245
