0

1,029033

1,032331

1,035632

1,038878

1,041792

1,045162

1,048592

1,051798

1,054684

1,057907

1,06103

1,06446

1,067666

1,07063

1,073591

1,076617

1,079641

1,082798

1,086177

1,08928

1,092289

1,09554

1,09909

1,102236

1,105653

1,108942

1,111858

1,114986

1,118131

1,121115

1,124388

1,127812

1,130969

1,133946

1,137082

1,140131

1,143945

1,147481

1,152641

1,156114

1,159222

1,163063

1,166324

1,169358

1,172409

1,175791

1,179183

1,18242

1,186137

1,18988

1,193142

1,196568

1,19987

1,203069

1,206528

1,210135

1,213579

1,21689

1,220236

1,224035

1,22757

1,231195

1,239147

1,242344

1,245917

1,249354

1,252538

1,255949

1,259177

1,262305

1,265705

1,269

1,272158

1,275231

1,278558

1,281997

1,285581

1,28914

1,292473

1,29583

1,29919

1,302178

1,305457

1,308613

1,311941

1,31506

1,318139

1,32127

1,324556

1,327957

1,331084

1,334078

1,337125

1,340117

1,34366

1,347073

1,350297

1,355562

1,358956

1,362039

1,365513

1,36861

1,371639

1,374644

1,377635

1,380893

1,384297

1,387366

1,390353

1,393408

1,396699

1,40022

1,403569

1,406849

1,410141

1,413391

1,41645

1,419466

1,422557

1,425977

1,429504

1,432762

1,435898

1,439755

1,443091

1,447622

1,450788

1,454378

1,457719

1,461295

1,465236

1,469383

1,473243

1,476397

1,480461

1,483714

1,487799

1,491054

1,49458

1,498673

1,502454

1,505865

1,509032

1,51219

1,515609

1,518984

1,521976

1,52552

1,528835

1,532912

1,53614

1,539667

1,542842

1,54653

1,549678

1,552894

1,558521

1,561576

1,565434

1,568698

1,572133

1,575287

1,578527

1,58164

1,585166

1,588377

1,591563

1,594655

1,598285

1,601292

1,604645

1,608169

1,61133

1,614615

1,617763

1,620855

1,624017

1,627173

1,630441

1,633369

1,63657

1,644838

1,648294

1,651453

1,654597

1,658317

1,661577

1,665731

1,669007

1,672058

1,675112

1,67817

1,68157

1,684969

1,688658

1,691768

1,694937

1,698503

1,701798

1,705167

1,708647

1,711768

1,714902

1,718028

1,721475

1,724867

1,728013

1,731259

1,734505

1,737891

1,741001

1,744458

1,747845

1,751222

1,754387

1,759905

1,76307

1,767116

1,770224

1,773261

1,776352

1,779622

1,783075

1,786647

1,789996

1,793218

1,797064

1,800071

1,803322

1,8064

1,809381

1,812929

1,816189

1,81929

1,8225

1,825827

1,828974

1,8323

1,835464

1,838576

1,841486

1,844858

1,848388

1,851546

1,854545

1,857821

1,861213

1,864613

1,867793

1,870838

1,873947

1,877232

1,880805

1,884131

1,887287

1,89059

1,893944

1,897279

1,90041

1,903501

1,907229

1,910539

1,91396

1,917091

1,920399

1,923771

1,926865

1,929911

1,932899

1,935864

1,939325

1,94251

1,946472

1,949599

1,952765

1,955968

1,961036

1,964304

1,967801

1,970768

1,97388

1,977095

1,98009

1,983794

1,987012

1,990098

1,993248

1,996416

1,999675

2,002933

2,006212

2,009302

2,013114

2,016455

2,019568

2,022827

2,026285

2,029812

2,032912

2,036259

2,044472

2,047937

2,051026

2,054178

2,057304

2,060696

2,06445

2,067588

2,070927

2,074016

2,077092

2,080328

2,083735

2,086848

2,089987

2,093318

2,096573

2,099718

2,10292

2,106309

2,109685

2,112967

2,116111

2,11911

2,122129

2,125443

2,128643

2,132196

2,135372

2,138451

2,1417

2,145008

2,148339

2,151417

2,15484

2,157966

2,163658

2,166956

2,170229

2,173343

2,176603

2,179952

2,183209

2,186646

2,189827

2,192863

2,196096

2,199445

2,20245

2,206079

2,209212

2,212334

2,215577

2,219042

2,222129

2,225596

2,228794

2,231869

2,235249

2,238561

2,241712

2,245381

2,2488

2,252196

2,255358

2,258608

2,261807

2,265426

2,268698

2,271826

2,274939

2,278142

2,282013

2,285682

2,289075

2,29233

2,295942

2,299298

2,302475

2,306127

2,309252

2,312998

2,316252

2,319278

2,32228

2,325484

2,328854

2,332142

2,33556

2,338787

2,342091

2,346096

2,349444

2,352674

2,355757

2,35881

2,364179

2,367409

2,370681

2,373738

2,377075

2,380483

2,38408

2,387249

2,391031

2,394086

2,397465

2,400538

2,403917

2,407555

2,410824

2,414535

2,417719

2,420742

2,424107

2,427159

2,430463

2,433619

2,436713

2,445229

2,448822

2,452028

2,455346

2,458516

2,461512

2,464875

2,468303

2,471354

2,474645

2,477853

2,481235

2,484733

2,487794

2,491067

2,494412

2,497733

2,500841

2,504487

2,507608

2,510733

2,514072

2,517276

2,520499

2,523812

2,526916

2,530598

2,53375

2,537004

2,540053

2,543879

2,54722

2,550451

2,55363

2,556809

2,559943

2,565264

2,568718

2,571776

2,574923

2,57862

2,581776

2,585218

2,588472

2,591774

2,594847

2,59816

2,60128

2,604701

2,608103

2,611201

2,614345

2,617481

2,620786

2,624008

2,626974

2,630061

2,633052

2,636208

2,639783

2,642839

2,646443

2,649952

2,652967

2,656567

2,659962

2,663299

2,666794

2,669935

2,672978

2,676018

2,679599

2,682721

2,686282

2,689447

2,692749

2,696276

2,699559

2,702689

2,706327

2,709625

2,713237

2,716428

2,719845

2,722922

2,72617

2,729473

2,73271

2,735937

2,739242

2,742483

2,74595

2,749346

2,752478

2,755649

2,75883

2,761964

2,768184

2,771676

2,774774

2,778148

2,781762

2,785372

2,788776

2,792

2,794924

2,798584

2,801786

2,805234

2,808402

2,81162

2,814939

2,818075

2,821052

2,824489

2,82796

2,831104

2,834541

2,837791

2,846003

2,849924

2,853199

2,856346

2,860131

2,863872

2,867042

2,870204

2,873309

2,876351

2,879967

2,883054

2,886484

2,89012

2,893304

2,896877

2,899956

2,903172

2,90649

2,909544

2,912762

2,91617

2,919971

2,923481

2,926698

2,929899

2,933068

2,936796

2,939848

2,943058

2,946807

2,95073

2,95393

2,957051

2,960331

2,963926

2,969194

2,972195

2,975332

2,978423

2,981643

2,985052

2,988525

2,991808

2,994921

2,998312

3,001575

3,005153

3,008448

3,011544

3,014999

3,018199

3,021464

3,024755

3,028033

3,03157

3,034855

3,038063

3,041079

3,044466

3,047828

3,050958

3,05396

3,056936

3,060038

3,063812

3,066862

3,070086

3,073586

3,076858

3,07997

3,083176

3,086596

3,089848

3,093013

3,096357

3,09965

3,102675

3,105891

3,109054

3,112927

3,116055

3,11919

3,122292

3,125633

3,128854

3,132396

3,135488

3,138753

3,142004

3,145487

3,149025

3,152064

3,155321

3,15835

3,16145

3,165

3,170102

3,173151

3,176234

3,179578

3,18283

3,186586

3,18984

3,192882

3,196402

3,199517

3,202485

3,206174

3,209362

3,212714

3,215782

3,218992

3,222123

3,226619

3,230712

3,233777

3,237437

3,240647

3,249048

3,252196

3,255183

3,258276

3,261451

3,265101

3,268822

3,272009

3,27595

3,27987

3,283466

3,286803

3,290014

3,293059

3,296664

3,299955

3,303139

3,307335

3,310553

3,313855

3,31706

3,320408

3,323936

3,327721

3,331477

3,334723

3,338112

3,341355

3,345341

3,349517

3,353404

3,356561

3,360414

3,365529

3,371797

3,375783

3,380133

3,384423

3,388864

3,39271

3,39659

3,400703

3,404725

3,408642

3,412628

3,416268

3,419763

3,42361

3,427602

3,431411

3,434845

3,438537

3,442656

3,44673

3,45063

3,454198

3,45804

3,461781

3,466189

3,469774

3,473538

3,477302

3,48094

3,48504

3,489057

3,492943

3,497077

3,500801

3,504679

3,50842

3,511956

3,515616

3,519341

3,522888

3,526688

3,530302

3,534047

3,537773

3,540997

3,544698

3,548235

3,551672

3,555148

3,558728

3,562246

3,566415

3,572428

3,57586

3,57972

3,583377

3,587307

3,590991

3,594521

3,598519

3,602094

3,605675

3,609127

3,612497

3,615883

3,619285

3,622859

3,626501

3,630146

3,633641

3,637797

3,641463

3,645252

3,64908

3,652702

3,656439

3,660528

3,664791

3,668351

3,671797

3,675869

3,679693

3,683492

3,687483

3,697056

3,700723

3,704388

3,707824

3,711195

3,714806

3,718422

3,721745

3,725416

3,72895

3,732454

3,736278

3,739855

3,743308

3,747075

3,750505

3,75391

3,757259

3,760774

3,764489

3,767958

3,773327

3,776804

3,780604

3,78438

3,787782

3,791272

3,794942

3,798402

3,802028

3,805696

3,809075

3,812838

3,818059

3,822752

3,826759

3,832689

3,836097

3,83982

3,843281

3,84711

3,85084

3,854401

3,857514

3,861318

3,864907

3,868589

3,872013

3,875583

3,879131

3,882805

3,886627

3,890286

3,893849

3,897657

3,901247

3,905243

3,909128

3,913194

3,916633

3,920623

3,924357

3,927803

3,931597

3,93508

3,939037

3,942563

3,946459

3,949749

3,953331

3,956834

3,96105

3,964813

3,968463

3,974268

3,977742

3,981218

3,985048

3,988987

3,992602

3,996293

3,999896

4,003808

4,007605

4,011339

4,015385

4,018911

4,022455

4,026233

4,029988

4,033794

4,037792

4,041481

4,045641

4,049469

4,05291

4,056468

4,060109

4,06437

4,068005

4,071537

4,076087

4,079712

4,083577

4,087585

4,091437

4,09499

4,098665

4,1019

4,105843

4,109327

4,113199

4,116925

4,11992

4,123209

4,126546

4,129919

4,132992

4,1416

4,144756

4,148186

4,151274

4,154231

4,157434

4,161094

4,164614

4,167689

4,170829

4,176023

4,179178

4,182322

4,185904

4,188947

4,191959

4,195306

4,198583

4,201853

4,205025

4,208097

4,211504

4,214889

4,21825

4,221351

4,224798

4,228217

4,23159

4,23457

4,237582

4,240465

4,243711

4,2471

4,250207

4,253417

4,256583

4,259586

4,262647

4,266145

4,269256

4,272603

4,276008

4,279157

4,282373

4,285903

4,289361

4,292855

4,29605

4,29928

4,302427

4,305772

4,308939

4,312174

4,315694

4,318874

4,321868

4,325181

4,328376

4,331654

4,334903

4,338274

4,341474

4,344827

4,348081

4,351298

4,354422

4,357619

4,360747

4,36416

4,367289

4,370465

4,373679

4,379185

4,382426

4,385872

4,389043

4,39223

4,395385

4,39876

4,402021

4,405497

4,408843

4,412151

4,415467

4,418994

4,422326

4,425739

4,429235

4,432401

4,435376

4,438447

4,441912

4,446305

4,449477

4,452404

4,455665

4,458858

4,462046

4,465433

4,468792

4,471989

4,475098

4,478157

4,481273

4,485113

4,488162

4,491278

4,494638

4,498169

4,501228

4,504447

4,508275

4,511382

4,514958

4,518

4,521431

4,524706

4,527855

4,531248

4,534303

4,542514

4,545698

4,549074

4,552491

4,555663

4,55867

4,561947

4,565468

4,568717

4,571852

4,575037

4,580619

4,583848

4,586912

4,589946

4,592982

4,596633

4,599687

4,602731

4,606169

4,609431

4,612692

4,616035

4,619199

4,622303

4,6256

4,629075

4,632331

4,635706

4,639111

4,642616

4,646049

4,649383

4,652923

4,656077

4,659174

4,66257

4,665983

4,669069

4,672128

4,675219

4,678555

4,681724

4,685076

4,688813

4,691898

4,694931

4,698308

4,701792

4,705238

4,708376

4,711422

4,715002

4,718311

4,721367

4,724518

4,727607

4,730752

4,73375

4,736789

4,740179

4,7434

4,746796

4,749894

4,753142

4,756165

4,759216

4,762609

4,766119

4,769242

4,772166

4,775171

4,780953

4,784298

4,78745

4,790526

4,793676

4,797045

4,800138

4,803405

4,806458

4,809593

4,812914

4,816126

4,81924

4,822308

4,825659

4,829256

4,832716

4,835718

4,83884

4,84196

4,845145

4,84885

4,851938

4,855444

4,858877

4,862

4,865433

4,868465

4,871603

4,874833

4,877861

4,881023

4,884174

4,887303

4,890509

4,893745

4,897571

4,900616

4,903763

4,907047

4,910176

4,913387

4,916489

4,919723

4,922794

4,926695

4,929795

4,933112

4,941195

4,944502

4,947713

4,950811

4,953802

4,956896

4,960141

4,963824

4,966998

4,970301

4,973386

4,976487

4,982023

4,985487

4,98871

4,991696

4,994775

4,997978

5,001089

5,004529

5,00763

5,010705

5,01419

5,017587

5,020668

5,023871

5,026955

5,030518

5,033659

5,036828

5,039859

5,042803

5,046355

5,049683

5,052637

5,055607

5,058746

5,061812

5,065504

5,068653

5,071786

5,074869

5,077959

5,081192

5,084474

5,087663

5,090716

5,093988

5,097318

5,100461

5,103865

5,106945

5,110109

5,113533

5,116687

5,119774

5,122814

5,12599

5,129086

5,132292

5,135322

5,138414

5,141635

5,14514

5,148458

5,151476

5,15464

5,158175

5,161385

5,164961

5,168124

5,171222

5,174227

5,177208

5,182533

5,18595

5,189352

5,192491

5,195547

5,198769

5,202169

5,205633

5,208882

5,211937

5,215215

5,218306

5,221413

5,224807

5,228112

5,231485

5,234766

5,23789

5,240831

5,244239

5,247569

5,250609

5,253613

5,257021

5,260415

5,264182

5,267451

5,270819

5,27408

5,277245

5,280742

5,28423

5,2873

5,292238

5,297716

5,300908

5,304146

5,307216

5,310318

5,31352

5,316844

5,320046

5,323215

5,326407

5,329328

5,337998

5,341128

5,344348

5,347633

5,35073

5,354196

5,357304

5,360294

5,364023

5,367193

5,370189

5,37321

5,376343

5,379957

5,385519

5,388931

5,392839

5,396394

5,399546

5,402596

5,405934

5,40934

5,412641

5,415811

5,419086

5,422163

5,425703

5,429069

5,432458

5,435846

5,439233

5,442481

5,447182

5,45075

5,455044

5,458682

5,461907

5,466045

5,469719

5,473277

5,476632

5,479797

5,482863

5,486327

5,489923

5,493735

5,497246

5,500372

5,503724

5,507098

5,51001

5,513051

5,516433

5,519577

5,522671

5,52608

5,529253

5,532516

5,535678

5,538774

5,541788

5,545007

5,548254

5,5515

5,554776

5,557961

5,56112

5,564569

5,567675

5,570722

5,573674

5,576767

5,580215

5,585946

5,588991

5,592037

5,595178

5,598506

5,601571

5,604832

5,608014

5,611078

5,61425

5,617336

5,620485

5,623709

5,626819

5,630143

5,63317

5,636226

5,639283

5,64266

5,646132

5,649276

5,652454

5,655507

5,659144

5,66247

5,665877

5,669266

5,672523

5,67554

5,678813

5,682088

5,685244

5,688444

5,69161

5,694769

5,698154

5,701601

5,70483

5,70797

5,711251

5,71448

5,717574

5,72073

5,724359

5,727501

5,730787

5,733748

5,741683

5,744953

5,748214

5,751208

5,754259

5,757439

5,76048

5,764268

5,767872

5,771095

5,774253

5,777328

5,780658

5,786429

5,78949

5,792622

5,795919

5,79912

5,802222

5,80564

5,808766

5,812105

5,815265

5,818403

5,82148

5,824822

5,828034

5,831482

5,83462

5,837815

5,84106

5,845178

5,849116

5,852364

5,855505

5,85932

5,863015

5,866969

5,870472

5,873655

5,876984

5,881142

5,884881

5,887987

5,891325

5,894627

5,898572

5,901673

5,905878

5,909301

5,912477

5,916351

5,919441

5,923031

5,92672

5,929982

5,933209

5,936473

5,940147

5,943479

5,94745

5,950494

5,953504

5,957364

5,960518

5,964144

5,967728

5,970973

5,974613

5,977853

5,98108

5,987357

5,990356

5,993356

5,997048

6,000306

6,003661

6,006724

6,010484

6,01371

6,017108

6,020764

6,024137

6,027267

6,030543

6,033945

6,037177

6,040263

6,044674

6,048529

6,052077

6,055155

6,058772

6,061896

6,065974

6,069683

6,072808

6,076725

6,080769

6,084406

6,087478

6,091528

6,094947

6,098709

6,101801

6,105547

6,109447

6,112777

6,116683

6,12

6,123959

6,127373

6,131043

6,134552

6,138547

6,142183

6,145867

6,149693

6,153348

6,156308

6,159947

6,168477

6,172534

6,175619

6,179687

6,18285

6,189029

6,192048

6,195199

6,199072

6,202435

6,205621

6,208987

6,212106

6,215889

6,219285

6,222364

6,225654

6,228954

6,23343

6,237029

6,240132

6,244047

6,247297

6,250535

6,25362

6,256762

6,259749

6,263215

6,266922

6,270022

6,27349

6,276617

6,279806

6,28299

6,286726

6,289798

6,292936

6,296592

6,300292

6,303473

6,306562

6,309919

6,313547

6,316646

6,319694

6,323239

6,326578

6,330341

6,333355

6,336412

6,340201

6,343884

6,347131

6,35024

6,353453

6,356627

6,360492

6,363811

6,367537

6,370812

6,374232

6,378052

6,381533

6,384836

6,390606

6,393634

6,397018

6,400399

6,403684

6,406983

6,41083

6,413994

6,417539

6,420619

6,424094

6,427303

6,431315

6,434312

6,438195

6,441826

6,445341

6,448593

6,451902

6,455421

6,458579

6,461696

6,465694

6,469414

6,472436

6,476027

6,479229

6,482438

6,486467

6,489676

6,492718

6,495805

6,499072

6,502295

6,50596

6,509468

6,513195

6,516952

6,520178

6,523796

6,527258

6,530675

6,534159

6,537318

6,54054

6,544195

6,548089

6,551263

6,554823

6,558014

6,561455

6,564971

6,568391

6,571518

6,5746

6,577873

6,585735

6,591283

6,594445

6,597922

6,601111

6,604417

6,607608

6,610921

6,614152

6,617325

6,620468

6,62367

6,626802

6,630067

6,633238

6,636351

6,639513

6,642984

6,646533

6,649977

6,65309

6,656215

6,659561

6,662854

6,666338

6,669557

6,672641

6,675705

6,679057

6,682484

6,685944

6,689144

6,692239

6,695441

6,699081

6,702373

6,705656

6,708853

6,712002

6,715482

6,719301

6,722452

6,725716

6,728874

6,73283

6,736048

6,739186

6,742421

6,74614

6,749745

6,752878

6,756133

6,759281

6,762266

6,765852

6,769091

6,77229

6,775367

6,778769

6,782066

6,78556

6,788652

6,793765

6,797022

6,800331

6,803552

6,806649

6,809898

6,813276

6,816512

6,81963

6,82265

6,826665

6,830458

6,833639

6,836982

6,840189

6,843816

6,847094

6,850209

6,853601

6,856864

6,860417

6,863787

6,866918

6,870215

6,873451

6,876654

6,879808

6,882908

6,886262

6,889434

6,892461

6,895593

6,899188

6,902149

6,905681

6,908922

6,912346

6,91588

6,919089

6,92271

6,926119

6,929205

6,932438

6,935616

6,938937

6,942113

6,945359

6,948905

6,952037

6,955384

6,958632

6,961856

6,965383

6,968572

6,971754

6,97478

6,977989

6,981195

6,989367

6,994835

6,998322

7,001716

7,005212

7,008476

7,011777

7,015606

7,018881

7,022191

7,025438

7,02896

7,032482

7,035859

7,038966

7,042158

7,045658

7,049002

7,052119

7,055176

7,058436

7,061627

7,065366

7,068429

7,071514

7,074597

7,077997

7,081381

7,084724

7,087965

7,091057

7,094252

7,097715

7,100898

7,10435

7,107597

7,111136

7,114436

7,117592

7,120737

7,124051

7,127511

7,13083

7,134166

7,137237

7,1408

7,144194

7,147592

7,150752

7,15385

7,157101

7,160268

7,163857

7,167301

7,170632

7,174155

7,17726

7,180568

7,183756

7,187593

7,190667

7,195647

7,198887

7,202416

7,205855

7,217985

7,229657

7,234785

7,239745

7,244627

7,250122

7,255211

7,260111

7,265479

7,270289

7,275398

7,28092

7,285995

7,290981

7,295444

7,303783

7,308618

7,314372

7,319191

7,324156

7,329789

7,334733

7,339532

7,344392

7,349599

7,354305

7,359102

7,363986

7,369212

7,374315

7,379519

7,384333

7,389276

7,394323

7,402122

7,407201

7,41247

7,432127

7,454185

7,467628

7,47259

7,477595

7,490188

7,494875

7,499671

7,504617

7,509589

7,514954

7,52123

7,526009

7,530971

7,535958

7,54104

7,546281

7,551388

7,556286

7,560905

7,566159

7,571086

7,575733

7,580965

7,586159

7,591003

7,596097

7,604649

7,609986

7,614722

7,619504

7,623795

7,629123

7,633813

7,638246

7,64297

7,647928

7,652298

7,657047

7,662062

7,666959

7,671644

7,676032

7,680884

7,685638

7,690164

7,694737

7,699233

7,703699

7,708335

7,712952

7,717873

7,722341

7,727357

7,732278

7,737159

7,741685

7,746485

7,751352

7,755948

7,760526

7,765759

7,770643

7,775413

7,780464

7,785508

7,79016

7,795094

7,800022

7,807886

7,812751

7,81734

7,821822

7,826932

7,831841

7,836369

7,841416

7,846438

7,851538

7,861529

7,866749

7,871358

7,875862

7,880619

7,885613

7,890376

7,894758

7,899774

7,904365

7,909245

7,914107

7,918756

7,923407

7,928327

7,933369

7,938351

7,943162

7,94867

7,953389

7,958269

7,962963

7,968397

7,973143

7,977924

7,982611

7,988331

7,993127

7,998113

8,002948

8,011768

8,017295

8,021876

8,026629

8,031493

8,03636

8,041083

8,046006

8,050795

8,055164

8,059559

8,064309

8,068996

8,073537

8,077979

8,082527

8,087677

8,091989

8,096501

8,10119

8,105831

8,110249

8,114737

8,119194

8,123622

8,128466

8,133296

8,137786

8,142377

8,147111

8,151955

8,156567

8,161509

8,166399

8,171145

8,175638

8,180194

8,185308

8,189959

8,194538

8,199615

8,204464

8,212418

8,217311

8,221942

8,22675

8,231378

8,236281

8,241075

8,245858

8,250957

8,255487

8,260211

8,265413

8,270162

8,275074

8,280017

8,284952

8,289913

8,294477

8,299754

8,304194

8,309152

8,313995

8,318754

8,32352

8,328565

8,333326

8,33804

8,342795

8,348245

8,35284

8,357727

8,362281

8,367129

8,371965

8,381798

8,386548

8,391466

8,396397

8,401452

8,406468

8,414577

8,41935

8,424025

8,42909

8,433814

8,439095

8,444052

8,449685

8,454799

8,45942

8,464069

8,469204

8,473898

8,478451

8,483048

8,488554

8,493309

8,498018

8,502704

8,507439

8,512088

8,517128

8,52204

8,526798

8,531856

8,537323

8,542275

8,54776

8,552342

8,557049

8,561773

8,567266

8,572075

8,576368

8,581264

8,586584

8,591113

8,596133

8,60114

8,605681

8,61015

8,617972

8,622473

8,627303

8,632366

8,63716

8,641977

8,647727

8,652321

8,657242

8,662691

8,66783

8,672552

8,677461

8,682296

8,687678

8,692456

8,697135

8,701936

8,706614

8,711438

8,716089

8,720708

8,725703

8,730454

8,735042

8,739678

8,744722

8,749681

8,754488

8,759305

8,764019

8,769141

8,773633

8,778247

8,783231

8,788537

8,793383

8,798145

8,802697

8,807585

8,812387

8,820889

8,825913

8,830589

8,835197

8,839919

8,845006

8,849867

8,854568

8,85925

8,864185

8,869182

8,873717

8,883407

8,888391

8,893311

8,898022

8,902881

8,908006

8,912931

8,917653

8,92237

8,927366

8,932478

8,937221

8,9418

8,946632

8,951756

8,956536

8,960908

8,96599

8,970465

8,975085

8,979891

8,984761

8,989779

8,994487

8,999624

9,004418

9,009337

9,014174

9,022292

9,027298

9,032505

