Simulation time (s);Position vector;;;Euler rotation vector;;;Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
0;-6,182705;0,3438793;-0,9153186;18,05811;292,117;211,7464;0;0;-1;-1;0
0,3333333;-6,184425;0,3453351;-0,9171178;15,40251;290,2123;210,6412;0,007468185;1;0;-1;-1
0,369412;-6,184319;0,3450739;-0,9163342;15,73554;290,5262;210,8465;0,005161236;1;0;-1;-1
0,3979276;-6,184319;0,3450739;-0,9163342;15,73554;290,5262;210,8465;0,00479138;1;0;-1;-1
0,4145509;-6,182987;0,3439505;-0,915561;17,69786;291,9524;211,7491;0,0008974766;1;0;-1;-1
0,4312435;-6,182987;0,3439505;-0,915561;17,69786;291,9524;211,7491;0,000862737;1;0;-1;-1
0,4479481;-6,184952;0,3451279;-0,9176263;15,78284;290,1996;210,757;0,00719024;1;0;-1;-1
0,4649225;-6,184952;0,3451279;-0,9176263;15,78284;290,1996;210,757;0,006927724;1;0;-1;-1
0,4811395;-6,182737;0,3440686;-0,9155309;17,96205;292,032;211,7745;0,0004462626;1;0;-1;-1
0,4986851;-6,182737;0,3440686;-0,9155309;17,96205;292,032;211,7745;0,0004305614;1;0;-1;-1
0,51676;-6,182737;0,3440686;-0,9155309;17,96205;292,032;211,7745;0,0004155015;1;0;-1;-1
0,5312964;-6,182737;0,3440686;-0,9155309;17,96205;292,032;211,7745;0,0004041333;1;0;-1;-1
0,5480786;-6,182737;0,3440686;-0,9155309;17,96205;292,032;211,7745;0,0003917587;1;0;-1;-1
0,5650849;-6,182737;0,3440686;-0,9155309;17,96205;292,032;211,7745;0,0003799687;1;0;-1;-1
0,5812594;-6,182737;0,3440686;-0,9155309;17,96205;292,032;211,7745;0,0003693954;1;0;-1;-1
0,598031;-6,184603;0,3449396;-0,9177088;15,84879;290,2159;210,9176;0,005103433;1;0;-1;-1
0,6148593;-6,184603;0,3449396;-0,9177088;15,84879;290,2159;210,9176;0,004963755;1;0;-1;-1
0,6314743;-6,184603;0,3449396;-0,9177088;15,84879;290,2159;210,9176;0,004833153;1;0;-1;-1
0,6480277;-6,184603;0,3449396;-0,9177088;15,84879;290,2159;210,9176;0,004709693;1;0;-1;-1
0,6817642;-6,184603;0,3449396;-0,9177088;15,84879;290,2159;210,9176;0,004476638;1;0;-1;-1
0,7001321;-6,184603;0,3449396;-0,9177088;15,84879;290,2159;210,9176;0,004359194;1;0;-1;-1
0,7149673;-6,184603;0,3449396;-0,9177088;15,84879;290,2159;210,9176;0,004268743;1;0;-1;-1
0,7313315;-6,184603;0,3449396;-0,9177088;15,84879;290,2159;210,9176;0,004173225;1;0;-1;-1
0,7482692;-6,184603;0,3449396;-0,9177088;15,84879;290,2159;210,9176;0,004078761;1;0;-1;-1
0,7652718;-6,184603;0,3449396;-0,9177088;15,84879;290,2159;210,9176;0,00398814;1;0;-1;-1
0,7815123;-6,184603;0,3449396;-0,9177088;15,84879;290,2159;210,9176;0,003905263;1;0;-1;-1
0,7981126;-6,184603;0,3449396;-0,9177088;15,84879;290,2159;210,9176;0,003824036;1;0;-1;-1
0,8149731;-6,184603;0,3449396;-0,9177088;15,84879;290,2159;210,9176;0,003744923;1;0;-1;-1
