Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,17095;1,591311;-5,5372;9,433167;87,13888;2,336898;-1;0;-1;0
0,3333333;-6,171406;1,587649;-5,538097;9,670964;87,14537;1,67713;0,003020302;0,003020302;-1;0,001006767
0,3683761;-6,176125;1,555827;-5,553811;11,67869;86,83136;356,8266;0,4681967;0,04727149;1,262776;0,01741369
0,3933935;-6,176423;1,554612;-5,555274;11,88001;87,0183;356,7799;0,05967779;0,04806045;-6,801824;0,01890667
0,4096861;-6,176662;1,553494;-5,556425;12,12303;87,22517;356,7164;0,07216224;0,04901895;0,3022136;0,02008238
0,4269491;-6,1768;1,552785;-5,557057;12,31357;87,37511;356,6591;0,03745383;0,04855133;-1,034358;0,02072894
0,4431854;-6,176872;1,552431;-5,557343;12,42796;87,45528;356,6263;0,01819909;0,04743936;-0,5747818;0,02102443
0,4600181;-6,177058;1,551758;-5,557837;12,67466;87,61274;356,5551;0,03133192;0,04684997;0,397134;0,02155183
0,4765579;-6,177058;1,551758;-5,557837;12,67466;87,61274;356,5551;0;0,04522395;-0,9388538;0,02155183
0,5101463;-6,177374;1,550884;-5,55837;13,11483;87,83632;356,4364;0,01844046;0,04346051;0,3678661;0,02217122
0,5294738;-6,177863;1,549914;-5,558681;14,10272;88,07157;356,2442;0,03000469;0,04296933;0,2185396;0,02275113
0,5441356;-6,177992;1,549708;-5,558717;14,43901;88,11682;356,1852;0,00914488;0,04205792;-0,6137158;0,02288521
0,5604712;-6,178386;1,549234;-5,558749;15,49444;88,18566;355,9783;0,02419017;0,04153714;0,4853727;0,02328037
0,5768961;-6,178386;1,549234;-5,558749;15,49444;88,18566;355,9783;0;0,04035453;-0,7383944;0,02328037
0,5953208;-6,17884;1,548856;-5,558679;16,72934;88,1551;355,7298;0,0249045;0,03987637;0,7146282;0,02373923
0,6123683;-6,17922;1,548598;-5,558577;17,57041;88,09024;355,5305;0,02310957;0,0394096;-0,05060082;0,02413319
0,645332;-6,179419;1,548471;-5,558515;17,91077;88,05822;355,4448;0,006318455;0,0377193;-0,335747;0,02434147
0,6622452;-6,18026;1,547995;-5,55826;19,1063;87,89275;355,1312;0,05192654;0,03808214;0,9144135;0,02521971
0,6806409;-6,180475;1,547886;-5,558217;19,3209;87,85999;355,0759;0,01195142;0,0373759;-1,132154;0,02543957
0,6968113;-6,180475;1,547886;-5,558217;19,3209;87,85999;355,0759;0;0,03650855;-0,3457555;0,02543957
0,7301135;-6,181318;1,547482;-5,558176;19,79126;87,79171;354,9711;0,02533073;0,0359987;0,5120156;0,02628314
0,747395;-6,181919;1,547168;-5,558227;19,926;87,78302;354,965;0,03491672;0,03597368;0,1895077;0,02688655
0,7625021;-6,182335;1,546923;-5,558277;19,99182;87,78377;354,9717;0,02775378;0,03581083;-0,2211565;0,02730583
0,7976321;-6,18254;1,546785;-5,5583;20,02794;87,784;354,9749;0,005875928;0,03449241;-0,4354917;0,02751225
0,8294554;-6,183224;1,546266;-5,558333;20,16096;87,77768;354,9933;0,02149611;0,03399379;0,2332996;0,02819633
0,848494;-6,183566;1,54595;-5,558328;20,31123;87,75513;355,0074;0,01798498;0,03363458;-0,06903245;0,02853874
0,8769075;-6,183634;1,545877;-5,558325;20,40204;87,7443;355,006;0,002401304;0,03262256;-0,3284087;0,02860697
0,8958679;-6,183789;1,545688;-5,558317;20,83706;87,67897;355,017;0,008160869;0,03210485;0,1215768;0,0287617
0,9103514;-6,183815;1,545635;-5,558317;21,04329;87,64748;355,0445;0,001843674;0,0316234;-0,1888891;0,0287884
