Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0076134;-5,811013;0,1155654;-5,848372;308,4727;243,3032;13,59597;0;0;0;-1;-1
0,3380735;-5,79944;0,1218461;-5,846182;306,5065;241,5789;14,30435;0;0,03564339;0;-1;-1
0,3632869;-5,312487;0,05636827;-5,756404;358,9894;248,0699;3,95426;0;1,425291;0;-1;-1
0,375982;-5,282681;0,05620203;-5,759072;0,8676702;248,3934;2,864899;0;1,45741;0;-1;-1
0,3883219;-5,268571;0,05633024;-5,758821;0,9512169;248,527;3,813448;0;1,447237;0;-1;-1
0,4000336;-5,241597;0,0593093;-5,762289;2,008011;248,8481;1,180301;0;1,473348;0;-1;-1
0,4090284;-5,241597;0,0593093;-5,762289;2,008011;248,8481;1,180301;0;1,440334;0;-1;-1
0,4208902;-5,216772;0,06325682;-5,768219;2,632837;248,0722;356,9843;0;1,460753;0;-1;-1
0,4340135;-5,216772;0,06325682;-5,768219;2,632837;248,0722;356,9843;0;1,415795;0;-1;-1
0,4461006;-5,193018;0,06743416;-5,772612;4,59291;248,2964;355,3269;0;1,43186;0;-1;-1
0,4575572;-5,193018;0,06743416;-5,772612;4,59291;248,2964;355,3269;0;1,395401;0;-1;-1
0,4722828;-5,160983;0,07524727;-5,7814;7,580872;248,1302;352,3134;0;1,42267;0;-1;-1
0,4843558;-5,152049;0,07804461;-5,784091;8,2175;248,0397;352,0335;0;1,406212;0;-1;-1
0,4933616;-5,152049;0,07804461;-5,784091;8,2175;248,0397;352,0335;0;1,380141;0;-1;-1
0,5083052;-5,13572;0,08214579;-5,789246;9,815248;247,8258;350,9412;0;1,37315;0;-1;-1
0,522689;-5,121635;0,08547401;-5,794738;11,22549;247,5458;350,1027;0;1,364154;0;-1;-1
0,5343107;-5,121635;0,08547401;-5,794738;11,22549;247,5458;350,1027;0;1,334054;0;-1;-1
0,5452356;-5,10889;0,08767912;-5,799713;12,19682;247,0219;349,6048;0;1,332392;0;-1;-1
0,5564682;-5,10889;0,08767912;-5,799713;12,19682;247,0219;349,6048;0;1,305124;0;-1;-1
0,5694273;-5,098685;0,08897808;-5,804681;13,29853;247,0475;349,8538;0,0843301;1,295223;0;-1;-1
0,5833408;-5,089152;0,08981773;-5,810274;14,4636;247,4381;350,0116;4,356683;1,283119;0;-1;-1
0,5981264;-5,089152;0,08981773;-5,810274;14,4636;247,4381;350,0116;0,5575978;1,250992;1;7,725989;-1,583341
0,6097851;-5,077787;0,08893537;-5,818442;15,78407;248,8827;351,2619;0,1770103;1,250013;1;7,725989;-1,583341
0,6215213;-5,075077;0,08772244;-5,821323;15,92083;249,6139;351,4954;0,5007441;1,232559;1;7,725989;-1,583341
0,6355962;-5,075077;0,08772244;-5,821323;15,92083;249,6139;351,4954;3,514737E-09;1,204934;1;7,725989;-1,583341
0,648342;-5,071582;0,08394223;-5,827096;15,89573;251,2471;352,4524;0,4465207;1,191496;1;7,725989;-1,583341
0,6643531;-5,071043;0,0796339;-5,834079;15,77888;253,9096;353,9279;0,1171137;1,173113;1;7,725989;-1,583341
0,6768012;-5,071043;0,0796339;-5,834079;15,77888;253,9096;353,9279;0,4641688;1,151291;1;7,725989;-1,583341
0,6897963;-5,071355;0,07376808;-5,83885;14,05379;255,5703;355,5649;0,1330182;1,136368;1;7,725989;-1,583341
0,7023042;-5,069047;0,06796248;-5,841955;11,84031;256,4063;357,4821;0,5108441;1,121477;1;7,725989;-1,583341
0,7169324;-5,069047;0,06796248;-5,841955;11,84031;256,4063;357,4821;0,1830177;1,098349;1;7,725989;-1,583341
0,7273493;-5,065061;0,06235184;-5,843089;9,303309;256,603;359,5261;0,1532525;1,08821;1;7,725989;-1,583341
0,7369375;-5,065061;0,06235184;-5,843089;9,303309;256,603;359,5261;0,2691351;1,073904;1;7,725989;-1,583341
0,7519655;-5,062059;0,05665502;-5,843215;7,073989;256,6971;0,2165067;0,2408976;1,056259;1;7,725989;-1,583341
0,7624223;-5,059883;0,05265335;-5,842786;5,174651;256,8013;0,5387821;0,1015966;1,044565;1;7,725989;-1,583341
0,7710614;-5,059883;0,05265335;-5,842786;5,174651;256,8013;0,5387821;0,2976773;1,032745;1;7,725989;-1,583341
0,7843509;-5,058654;0,05092714;-5,843281;4,331123;257,0533;1,600057;0,03799523;1,016781;1;7,725989;-1,583341
0,7959808;-5,058654;0,05092714;-5,843281;4,331123;257,0533;1,600057;0,204807;1,001781;1;7,725989;-1,583341
0,809001;-5,057623;0,04978326;-5,843331;3,714712;257,2352;1,940993;0,1715823;0,9867925;1;7,725989;-1,583341
0,824113;-5,057146;0,04917634;-5,843945;3,281404;257,005;2,574835;0,01506811;0,9694813;1;7,725989;-1,583341
0,8361189;-5,057146;0,04917634;-5,843945;3,281404;257,005;2,574835;0,2808193;0,9554325;1;7,725989;-1,583341
0,8488686;-5,056652;0,04852746;-5,844152;2,821486;257,0064;2,798373;0,07069762;0,9415893;1;7,725989;-1,583341
0,8590486;-5,055479;0,04765555;-5,842796;2,1312;256,5111;2,311189;0,04574692;0,9324372;1;7,725989;-1,583341
0,8708;-5,055479;0,04765555;-5,842796;2,1312;256,5111;2,311189;0,1432011;0,9197431;1;7,725989;-1,583341
0,8816754;-5,055003;0,04727942;-5,842747;1,901761;256,5172;2,489594;0,1187904;0,9088461;1;7,725989;-1,583341
0,8921716;-5,055003;0,04727942;-5,842747;1,901761;256,5172;2,489594;0;0,8980616;1;7,725989;-1,583341
0,911638;-5,054998;0,04717911;-5,843323;1,841355;256,4943;2,717258;0,1327588;0,8793608;1;7,725989;-1,583341
0,9256814;-5,05475;0,04704694;-5,843213;1,758272;256,4928;2,610379;0,1289935;0,8662043;1;7,725989;-1,583341
0,9362956;-5,05475;0,04704694;-5,843213;1,758272;256,4928;2,610379;0;0,8563042;1;7,725989;-1,583341
0,949651;-5,055097;0,04676221;-5,842785;1,722537;256,5675;3,141822;0,1610984;0,8447487;1;7,725989;-1,583341
0,966083;-5,055065;0,0467105;-5,842715;1,715952;256,5592;3,156248;0,001317685;0,8303472;1;7,725989;-1,583341
0,9782434;-5,055065;0,0467105;-5,842715;1,715952;256,5592;3,156248;0,09856031;0,8199443;1;7,725989;-1,583341
0,9929938;-5,055174;0,04689115;-5,842393;1,495446;256,8814;3,172886;0,1039809;0,8080146;1;7,725989;-1,583341
1,007323;-5,055286;0,0469082;-5,842473;1,516319;256,8912;3,42197;0,002191156;0,7965707;1;7,725989;-1,583341
1,017216;-5,055286;0,0469082;-5,842473;1,516319;256,8912;3,42197;0,03690709;0,788765;1;7,725989;-1,583341
