Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0096537;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,342987;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,3633458;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,3789201;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,3905815;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,4003133;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,4108328;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,4238737;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,4333695;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,4448189;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,4575644;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,4663574;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,4767838;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,4864354;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,4987164;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,5113934;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,5310487;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,5456691;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,5566286;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,5679035;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,5818164;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,5923885;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,6014999;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,6140475;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,624873;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,635353;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,6458398;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,6560014;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,6669403;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,678201;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,6873438;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,7022501;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,712468;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,7219728;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,7325261;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,7444205;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,7538812;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,7633504;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,7757334;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,7864424;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,8013302;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,8132879;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,8249776;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,8345239;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,8444001;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,8552978;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,8651614;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,8751433;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,8854635;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,8952651;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,9055568;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,9155288;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,9245006;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,9371953;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,9506366;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,9608384;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,9713109;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,9870343;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
0,9992943;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,010474;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,02736;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,053815;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,072139;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,082257;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,092906;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,105119;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,116625;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,127965;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,142296;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,153865;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,171792;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,191041;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,204054;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,212686;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,223521;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,232607;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,244173;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,253537;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,280128;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,294229;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,316909;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,332896;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,359428;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,371624;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,381649;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,391597;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,405828;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,419078;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,430565;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,443999;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,456308;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,46657;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,479273;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,489878;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,503205;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,513601;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,535724;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,563655;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,575931;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,591928;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,605232;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,61586;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,62852;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,643466;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,654208;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,674125;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,688986;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,698811;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,710981;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,727598;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,738122;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,748544;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,765109;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,777606;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,791412;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,809677;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,824393;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,838352;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,852443;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,865372;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,878704;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,891165;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,910879;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,926374;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,948375;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,960702;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,972657;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,983835;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
1,99627;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,011831;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,022087;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,032089;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,047999;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,058195;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,067062;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,083359;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,092935;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,104759;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,113685;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,126957;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,142623;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,152714;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,162879;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,172198;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,182466;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,194326;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,20498;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,217541;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,228766;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,240792;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,250397;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,261456;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,271667;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,285679;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,29914;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,309156;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,319321;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,328717;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,343254;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,352895;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,370833;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
2,383156;3,830361;0,08054921;-7,868881;321,9138;173,9102;186,7494;0;0;0;-1;-1
