Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0096537;3,585642;1,520539;-6,447466;5,176017;325,6264;3,781511;-1;0;0
0,342987;3,583435;1,522517;-6,441185;11,62978;322,3734;6,673658;0,01997285;0,01997286;0,006657618
0,3633458;3,478693;1,526017;-6,385746;24,55089;293,7302;5,897751;5,821031;0,3538864;0,1251668
0,3789201;3,474828;1,52549;-6,381125;24,77768;292,3112;5,750191;0,38681;0,355275;0,1311911
0,3905815;3,47156;1,52561;-6,380757;24,50428;292,2336;5,119653;0,2819522;0,3530304;0,1344791
0,4003133;3,468381;1,525189;-6,375301;24,66184;291,3932;5,221779;0,6488445;0,3603994;0,1407935
0,4108328;3,468381;1,525189;-6,375301;24,66184;291,3932;5,221779;0;0,3509493;0,1407935
0,4238737;3,464527;1,524629;-6,370364;24,33175;289,4501;4,398003;0,4803009;0,3550217;0,1470571
0,4333695;3,464527;1,524629;-6,370364;24,33175;289,4501;4,398003;0;0,3470654;0,1470571
0,4448189;3,461527;1,523999;-6,364035;24,6791;288,5869;4,594223;0,6116998;0,3540281;0,1540607
0,4575644;3,460022;1,523756;-6,36092;24,67591;287,9832;4,516438;0,2713976;0,3516768;0,1575198
0,4663574;3,460022;1,523756;-6,36092;24,67591;287,9832;4,516438;0;0,344906;0,1575198
0,4767838;3,457004;1,52328;-6,354367;24,69192;286,8443;4,466771;0,6920055;0,3526533;0,1647349
0,4864354;3,457004;1,52328;-6,354367;24,69192;286,8443;4,466771;0;0,3455144;0,1647349
0,4987164;3,456331;1,524171;-6,34665;20,0399;285,1166;3,302005;0,6307299;0,3526766;0,1724809
0,5113934;3,456331;1,524171;-6,34665;20,0399;285,1166;3,302005;0;0,3437658;0,1724809
0,5310487;3,45502;1,52545;-6,334524;15,90455;284,1782;3,020326;0,6205258;0,354199;0,1846776
0,5456691;3,452261;1,525392;-6,326445;15,9328;283,2053;2,854107;0,5839484;0,3604657;0,1932152
0,5566286;3,447814;1,523755;-6,32317;20,33005;282,2336;2,938803;0,5038881;0,3633394;0,1987375
0,5679035;3,447814;1,523755;-6,32317;20,33005;282,2336;2,938803;0;0,3560011;0,1987375
0,5818164;3,446497;1,525383;-6,314381;22,34042;283,8328;5,19413;0,6387725;0,3628771;0,2076248
0,5923885;3,446497;1,525383;-6,314381;22,34042;283,8328;5,19413;0;0,3562937;0,2076248
0,6014999;3,442711;1,524247;-6,297565;19,06534;278,7551;3,228702;1,891712;0,3799313;0,2248609
0,6140475;3,442711;1,524247;-6,297565;19,06534;278,7551;3,228702;0;0,3720437;0,2248609
0,624873;3,439945;1,525053;-6,287715;19,24339;278,1696;3,274245;0,9450812;0,382127;0,2350919
0,635353;3,438459;1,525548;-6,282886;19,13471;277,9178;3,196354;0,482182;0,3838028;0,2401452
0,6458398;3,438459;1,525548;-6,282886;19,13471;277,9178;3,196354;0;0,3774763;0,2401452
0,6560014;3,435635;1,526543;-6,27299;19,00024;277,4022;3,063002;1,012731;0,3874635;0,2504361
0,6669403;3,435635;1,526543;-6,27299;19,00024;277,4022;3,063002;0;0,3810151;0,2504361
0,678201;3,432491;1,527513;-6,263372;18,63736;276,8637;2,891155;0,8985351;0,3897319;0,2605542
0,6873438;3,432491;1,527513;-6,263372;18,63736;276,8637;2,891155;0;0,384474;0,2605542
0,7022501;3,429485;1,528504;-6,253638;18,8373;276,2842;2,983581;0,6834961;0,3909096;0,2707426
0,712468;3,429485;1,528504;-6,253638;18,8373;276,2842;2,983581;0;0,3852264;0,2707426
0,7219728;3,424735;1,530397;-6,239877;18,95363;275,2856;2,976833;1,531553;0,4005223;0,2852997
0,7325261;3,424735;1,530397;-6,239877;18,95363;275,2856;2,976833;0;0,3946751;0,2852997
