Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
4,790878;-0,7116367;0,06009191;4,996115;358,4897;154,2626;356,9772;0,005008352;0,6435717;3;0,9689631;0,5566767;0,4768398
5,124212;-0,7116367;0,06009191;4,996115;358,4897;154,2626;356,9772;0;0,6015825;3;0,9689631;0,5566767;0,4768398
5,147898;-0,7116367;0,06009191;4,996115;358,4897;154,2626;356,9772;0;0,5988063;3;0,9689631;0,5566767;0,4768398
5,163859;-0,7116367;0,06009191;4,996115;358,4897;154,2626;356,9772;0,01329187;0,59695;3;0,9689631;0,5566767;0,4768398
5,175415;-0,7116367;0,06009191;4,996115;358,4897;154,2626;356,9772;0;0,5956132;3;0,9689631;0,5566767;0,4768398
5,189974;-1,091614;0,1173708;5,935695;20,94813;171,1803;1,838431;6,976912;0,5939374;3;0,9689631;0,5566767;0,4768398
5,205046;-1,096059;0,1212761;5,951464;22,32821;170,5714;1,538285;0,09908971;0,5953694;4;1,988358;-1,129986;0,5675755
5,217547;-1,096059;0,1212761;5,951464;22,32821;170,5714;1,538285;0,00199129;0,5939388;4;1,988358;-1,129986;0,5675755
5,229457;-1,106488;0,1207678;5,980477;23,43476;165,7645;358,4539;0,2553805;0,5984949;4;1,988358;-1,129986;0,5675755
5,241341;-1,106488;0,1207678;5,980477;23,43476;165,7645;358,4539;0,005308616;0,5971339;4;1,988358;-1,129986;0,5675755
5,251372;-1,111204;0,1118278;5,989695;21,00351;161,1639;356,7439;0,1337691;0,5979674;4;1,988358;-1,129986;0,5675755
5,266037;-1,111866;0,1066939;5,992652;19,62785;159,629;356,56;0,04149368;0,5968745;4;1,988358;-1,129986;0,5675755
5,276005;-1,111866;0,1066939;5,992652;19,62785;159,629;356,56;1,628352E-07;0,5957436;4;1,988358;-1,129986;0,5675755
5,291187;-1,10783;0,09242158;6,001295;14,57441;159,6752;1,104923;0,1101566;0,5958372;4;1,988358;-1,129986;0,5675755
5,305871;-1,10783;0,09242158;6,001295;14,57441;159,6752;1,104923;1,613333E-07;0,5941836;4;1,988358;-1,129986;0,5675755
5,320191;-1,10783;0,09242158;6,001295;14,57441;159,6752;1,104923;1,623782E-07;0,5925796;4;1,988358;-1,129986;0,5675755
5,333539;-1,10783;0,09242158;6,001295;14,57441;159,6752;1,104923;1,614212E-07;0,5910924;4;1,988358;-1,129986;0,5675755
5,34757;-1,106955;0,06746317;6,02273;3,683811;162,896;2,007765;0,2245559;0,5935601;4;1,988358;-1,129986;0,5675755
5,36418;-1,106955;0,06746317;6,02273;3,683811;162,896;2,007765;1,597738E-07;0,5917171;4;1,988358;-1,129986;0,5675755
5,377541;-1,105836;0,06451488;6,02599;2,49137;163,3488;1,013563;0,0321503;0,5908856;4;1,988358;-1,129986;0,5675755
5,389386;-1,10561;0,0634872;6,027149;1,922579;163,3788;1,012306;0,02768271;0,5898029;4;1,988358;-1,129986;0,5675755
5,4013;-1,10561;0,0634872;6,027149;1,922579;163,3788;1,012306;3,651708E-07;0,5884982;4;1,988358;-1,129986;0,5675755
5,413579;-1,105219;0,06273524;6,027482;1,831136;163,4202;0,1810719;0,01649462;0,5872547;4;1,988358;-1,129986;0,5675755
5,424699;-1,10507;0,06241201;6,027702;1,704477;163,4534;0,3329207;15,53587;0,5860967;4;1,988358;-1,129986;0,5675755
5,437385;-1,10507;0,06241201;6,027702;1,704477;163,4534;0,3329207;0,2509188;0,5847254;4;1,988358;-1,129986;0,5675755
5,456398;-1,105176;0,06191074;6,028063;1,572272;163,2818;0,3863328;0,007281376;0,5827513;4;1,988358;-1,129986;0,5675755
5,473989;-1,105187;0,06172033;6,028105;1,445586;163,3122;0,5094948;0,5603141;0,5808812;4;1,988358;-1,129986;0,5675755
5,491037;-1,105073;0,06152399;6,028193;1,373459;163,3131;0,5187292;0,003027271;0,5790989;4;1,988358;-1,129986;0,5675755
5,503523;-1,105073;0,06152399;6,028193;1,373459;163,3131;0,5187292;0,2889762;0,5777815;4;1,988358;-1,129986;0,5675755
5,515978;-1,105062;0,06140086;6,028271;1,339909;163,3175;0,5108062;0,08292919;0,5764877;4;1,988358;-1,129986;0,5675755
5,53393;-1,105097;0,06128989;6,028364;1,19918;163,3663;0,5149862;0,001724803;0,5746305;4;1,988358;-1,129986;0,5675755
5,54647;-1,105114;0,06117646;6,028481;1,156478;163,3555;0,4800157;0,229813;0,5733489;4;1,988358;-1,129986;0,5675755
5,559079;-1,105114;0,06117646;6,028481;1,156478;163,3555;0,4800157;2,473371E-09;0,5720449;4;1,988358;-1,129986;0,5675755
5,572433;-1,105056;0,06099551;6,028661;1,009164;163,3847;0,4637598;0,004088036;0,5707043;4;1,988358;-1,129986;0,5675755
5,589466;-1,1052;0,06094659;6,028697;0,9540307;163,338;0,4773109;0,001891115;0,5689871;4;1,988358;-1,129986;0,5675755
5,605189;-1,105126;0,06092893;6,02873;0,9063835;163,3575;0,5348485;0,4791885;0,5674011;4;1,988358;-1,129986;0,5675755
5,621356;-1,105126;0,06092893;6,02873;0,9063835;163,3575;0,5348485;2,494615E-09;0,5657649;4;1,988358;-1,129986;0,5675755
5,632634;-1,105149;0,06089991;6,02879;0,8519878;163,3223;0,4381876;0,06922498;0,5646405;4;1,988358;-1,129986;0,5675755
5,643377;-1,105149;0,06089991;6,02879;0,8519878;163,3223;0,4381876;0,02761348;0,5635626;4;1,988358;-1,129986;0,5675755
5,656246;-1,105136;0,06073768;6,029014;0,8865486;163,2287;0,4738138;0,00446763;0,5623165;4;1,988358;-1,129986;0,5675755
5,669247;-1,105145;0,06073613;6,029085;0,8036848;163,2287;0,5194668;0,01503299;0,5610363;4;1,988358;-1,129986;0,5675755
5,678854;-1,105145;0,06073613;6,029085;0,8036848;163,2287;0,5194668;0,007884001;0,5600846;4;1,988358;-1,129986;0,5675755
5,688458;-1,105224;0,06073411;6,029101;0,8096406;163,1831;0,4680219;0,001777795;0,5591508;4;1,988358;-1,129986;0,5675755
5,697572;-1,105224;0,06073411;6,029101;0,8096406;163,1831;0,4680219;0,007034173;0,558254;4;1,988358;-1,129986;0,5675755
5,705879;-1,105125;0,06079048;6,029047;0,700986;163,1986;0,4539517;0,005214832;0,557459;4;1,988358;-1,129986;0,5675755
5,720068;-1,105125;0,06079048;6,029047;0,700986;163,1986;0,4539517;0,003217997;0,5560725;4;1,988358;-1,129986;0,5675755
5,728985;-1,105156;0,060819;6,028887;0,6157179;163,3722;0,1980108;0,004337431;0,5552332;4;1,988358;-1,129986;0,5675755
5,743855;-1,105156;0,060819;6,028887;0,6157179;163,3722;0,1980108;0,002715341;0,553792;4;1,988358;-1,129986;0,5675755
5,759379;-1,104126;0,06049189;6,030242;0,4477499;163,8376;0,1317034;0,0246045;0,5525916;4;1,988358;-1,129986;0,5675755
5,776669;-1,104666;0,06043009;6,029974;0,3253802;163,6473;0,4410836;0,008971699;0,5510379;4;1,988358;-1,129986;0,5675755
5,791681;-1,104708;0,06027887;6,029386;0,2186927;163,5985;0,8952913;0,009190677;0,5497079;4;1,988358;-1,129986;0,5675755
5,80205;-1,104708;0,06027887;6,029386;0,2186927;163,5985;0,8952913;0,004484987;0,548723;4;1,988358;-1,129986;0,5675755
5,811145;-1,105208;0,06069292;6,028961;0,5125548;163,2748;0,3329207;0,01931265;0,547975;4;1,988358;-1,129986;0,5675755
5,821763;-1,105208;0,06069292;6,028961;0,5125548;163,2748;0,3329207;0,001256017;0,546973;4;1,003045;0,5213115;0,5675755
5,830759;-1,104155;0,06070317;6,029106;0,5352583;163,5498;0,0464626;0,02909171;0,5463096;4;1,003045;0,5213115;0,5675755
5,854078;-1,104167;0,06064323;6,0292;0,4558369;163,5665;-0,002271503;0,000472474;0,544144;4;1,003045;0,5213115;0,5675755
5,869843;-1,104132;0,06062721;6,029186;0,3156267;163,6537;359,9193;0,0005967303;0,542685;4;1,003045;0,5213115;0,5675755
5,890909;-1,104149;0,06058596;6,029366;0,2190751;163,5923;359,8338;0,003130137;0,54077;4;1,003045;0,5213115;0,5675755
5,902077;-1,104149;0,06058596;6,029366;0,2190751;163,5923;359,8338;0,001252564;0,5397441;4;1,003045;0,5213115;0,5675755
