Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
4,427292;3,399484;0,05362962;-0,1509953;354,3046;194,0148;357,7564;0;0,6582209;3;0,6415816;0,3905593;0,4492133
4,759755;3,620363;0,08965151;0,6368332;13,60045;185,0461;358,2255;0,2637688;0,784505;3;0,6415816;0,3905593;0,4492133
4,782924;3,63008;0,09094515;0,6510563;14,21271;183,85;357,2653;0,07764345;0,7843057;3;0,6415816;0,3905593;0,4492133
4,79658;3,63008;0,09094515;0,6510563;14,21271;183,85;357,2653;6,157875E-09;0,7820664;3;0,6415816;0,3905593;0,4492133
4,80592;3,645917;0,08914851;0,665638;13,88079;183,0685;356,3005;0,2391341;0,7850343;3;0,6415816;0,3905593;0,4492133
4,816869;3,645917;0,08914851;0,665638;13,88079;183,0685;356,3005;0;0,7832448;3;0,6415816;0,3905593;0,4492133
4,828325;3,657441;0,08644468;0,671648;13,32238;183,7469;356,209;0,1188993;0,7840807;3;0,6415816;0,3905593;0,4492133
4,838122;3,657441;0,08644468;0,671648;13,32238;183,7469;356,209;0;0,7824885;3;0,6415816;0,3905593;0,4492133
4,848516;3,669658;0,08273908;0,6750221;12,87301;185,1075;355,6901;0,1319495;0,7834279;3;0,6415816;0,3905593;0,4492133
4,864416;3,681732;0,07816008;0,6762371;12,20013;186,882;355,4864;0,08356604;0,7833615;3;0,6415816;0,3905593;0,4492133
4,877783;3,681732;0,07816008;0,6762371;12,20013;186,882;355,4864;0;0,7812089;3;0,6415816;0,3905593;0,4492133
4,888577;3,693227;0,07294416;0,6753464;11,6229;188,8841;354,8945;0,1199168;0,7818441;3;0,6415816;0,3905593;0,4492133
4,903261;3,704773;0,06766542;0,6741333;9,914421;192,5195;357,9442;0,08844109;0,7818704;3;0,6415816;0,3905593;0,4492133
4,913713;3,704773;0,06766542;0,6741333;9,914421;192,5195;357,9442;0;0,7802027;3;0,6415816;0,3905593;0,4492133
4,927248;3,714361;0,06237308;0,6756935;7,917381;195,0461;359,7074;0,08300215;0,7800305;3;0,6415816;0,3905593;0,4492133
