Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0082051;-5,512442;0,1034665;-5,718844;339,1485;288,1078;347,6916;0;0;0;-1;-1
0,3415384;-5,486754;0,09997419;-5,714912;342,2594;287,0327;347,466;0;0,07796207;0;-1;-1
0,3748773;-4,890482;0,0676866;-5,660022;13,00391;281,715;1,720461;0;1,703921;0;-1;-1
0,3898223;-4,883898;0,05545253;-5,661767;7,201524;282,4138;0,729646;0;1,65504;0;-1;-1
0,4072507;-4,882752;0,05329986;-5,662196;5,847316;282,6645;1,00247;0;1,585822;0;-1;-1
0,4203849;-4,882752;0,05329986;-5,662196;5,847316;282,6645;1,00247;0;1,53529;0;-1;-1
0,4327723;-4,880843;0,05026924;-5,662842;3,100349;283,1816;2,50085;0;1,495242;0;-1;-1
0,4482203;-4,880424;0,04964685;-5,66295;2,517461;283,2977;2,859189;0;1,443732;0;-1;-1
0,4611371;-4,879891;0,04889559;-5,663206;1,906351;283,4224;3,089886;0;1,403864;0;-1;-1
0,4715895;-4,879891;0,04889559;-5,663206;1,906351;283,4224;3,089886;0;1,372197;0;-1;-1
0,4850833;-4,87961;0,04844659;-5,663252;1,556754;283,4429;3,250095;0;1,333967;0;-1;-1
0,4980322;-4,87961;0,04844659;-5,663252;1,556754;283,4429;3,250095;0;1,298703;0;-1;-1
0,5084832;-4,879465;0,04820022;-5,663282;1,425533;283,495;3,223402;0;1,271868;0;-1;-1
0,5235351;-4,879465;0,04816691;-5,663259;1,360946;283,5028;3,246406;0;1,234764;0;-1;-1
0,5339945;-4,879465;0,04816691;-5,663259;1,360946;283,5028;3,246406;0;1,210201;0;-1;-1
0,5431456;-4,879505;0,04795104;-5,663129;1,306714;283,6044;3,293207;0;1,189751;0;-1;-1
0,5531979;-4,879505;0,04795104;-5,663129;1,306714;283,6044;3,293207;0;1,167807;0;-1;-1
0,5631612;-4,879428;0,04789204;-5,66324;1,293409;283,626;3,27594;0;1,147083;0;-1;-1
0,572478;-4,879428;0,04789204;-5,66324;1,293409;283,626;3,27594;0;1,128144;0;-1;-1
0,5844997;-4,879402;0,04781206;-5,663183;1,266662;283,599;3,250777;0,007260407;1,104719;0;-1;-1
0,5986888;-4,879402;0,04781206;-5,663183;1,266662;283,599;3,250777;3,88623;1,078173;0;-1;-1
