Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
9,297077;-5,341696;0,1168633;-5,891275;17,99115;254,9428;359,8647;0,5412791;0,6740028;9;3,04356;-0,7470551;0,5517815
9,611473;-5,341696;0,1168633;-5,891275;17,99115;254,9428;359,8647;5,116281E-10;0,651921;9;3,04356;-0,7470551;0,5517815
9,637053;-5,265536;0,07454775;-5,886501;0,8305411;264,2833;359,8908;0,2270858;0,6581187;9;2,186338;0,3970646;0,5517815
9,652672;-5,2655;0,07438505;-5,886477;0,7203018;264,2764;359,7426;0,2072621;0,6570566;9;2,186338;0,3970646;0,5517815
9,66343;-5,2655;0,07438505;-5,886477;0,7203018;264,2764;359,7426;0,2061203;0,656324;9;2,186338;0,3970646;0,5517815
9,673063;-5,265657;0,07413514;-5,886698;0,5225542;264,2941;359,5745;0,2211331;0,6556974;9;2,186338;0,3970646;0,5517815
9,685379;-5,265804;0,07354284;-5,887508;0,2034203;264,6574;359,5923;0,007636198;0,6549475;9;2,186338;0,3970646;0,5517815
9,70012;-5,265804;0,07354284;-5,887508;0,2034203;264,6574;359,5923;0,3986287;0,6539507;9;2,186338;0,3970646;0,5517815
9,711319;-5,265012;0,07306875;-5,886297;359,8748;264,1973;359,4462;0,01250356;0,6533446;9;2,186338;0,3970646;0,5517815
9,724969;-5,264412;0,07336391;-5,886784;0,3925073;264,4416;0,0592487;0,3765207;0,6525056;9;2,186338;0,3970646;0,5517815
9,735697;-5,264412;0,07336391;-5,886784;0,3925073;264,4416;0,0592487;0,3045566;0,6517856;9;2,186338;0,3970646;0,5517815
9,745419;-5,265198;0,07315438;-5,887238;0,2321071;264,3912;359,9066;0,008861361;0,6512275;9;2,186338;0,3970646;0,5517815
9,762828;-5,265198;0,07315438;-5,887238;0,2321071;264,3912;359,9066;0,3565117;0,6500644;9;2,186338;0,3970646;0,5517815
9,778743;-5,264236;0,0734367;-5,887657;359,81;264,1261;359,6243;0,1670812;0,6491123;9;2,186338;0,3970646;0,5517815
9,797787;-5,264328;0,07291742;-5,887377;359,6924;264,3919;359,1944;0,2146508;0,6478788;9;2,186338;0,3970646;0,5517815
9,808641;-5,264646;0,07289905;-5,887348;359,6542;264,3448;359,18;0,1419491;0,6471934;9;2,186338;0,3970646;0,5517815
9,822304;-5,264646;0,07289905;-5,887348;359,6542;264,3448;359,18;0,1806545;0,6462917;9;2,186338;0,3970646;0,5517815
9,833288;-5,264498;0,07279632;-5,887348;359,5345;264,3544;359,106;0,2142284;0,6455837;9;2,186338;0,3970646;0,5517815
9,843104;-5,264498;0,07279632;-5,887348;359,5345;264,3544;359,106;0,1122153;0,6449389;9;2,186338;0,3970646;0,5517815
9,852623;-5,263928;0,07294942;-5,88714;359,4392;263,8746;359,334;0,006572342;0,6443765;9;2,186338;0,3970646;0,5517815
9,868793;-5,262924;0,0722696;-5,886314;358,8537;263,8186;358,9355;0,71982;0,643451;9;2,186338;0,3970646;0,5517815
9,879607;-5,262924;0,0722696;-5,886314;358,8537;263,8186;358,9355;0,002469989;0,6427457;9;2,186338;0,3970646;0,5517815
9,889256;-5,262893;0,07223225;-5,886351;358,6474;263,8408;358,8388;0,00146829;0,6421223;9;2,186338;0,3970646;0,5517815
9,900064;-5,262893;0,07223225;-5,886351;358,6474;263,8408;358,8388;0,008988516;0,6414203;9;2,186338;0,3970646;0,5517815
9,910173;-5,262753;0,07180519;-5,885962;358,4422;263,7552;358,878;0,02521295;0,6408067;9;2,186338;0,3970646;0,5517815
9,921782;-5,262753;0,07180519;-5,885962;358,4422;263,7552;358,878;1,238095E-09;0,6400558;9;2,186338;0,3970646;0,5517815
9,938559;-5,262531;0,07164548;-5,885918;358,3612;263,757;358,9569;0,02902048;0,6389965;9;2,186338;0,3970646;0,5517815
9,952493;-5,26248;0,07163839;-5,8859;358,2929;263,7462;358,9267;0,01357267;0,638106;9;2,186338;0,3970646;0,5517815
