Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
9,297077;-5,428751;1,670746;-5,800056;10,93684;90,92729;1,306278;0,5262879;0,6100317;5,662242
9,611473;-5,230523;1,671849;-5,825913;9,796994;89,25742;358,5201;0,6358454;0,6108775;5,862149
9,637053;-5,211674;1,675511;-5,827307;9,058434;88,98409;358,5971;0,7388794;0,6112178;5,88105
9,652672;-5,205518;1,676517;-5,827757;8,841395;88,89813;358,6057;0,3952049;0,6108677;5,887223
9,66343;-5,205518;1,676517;-5,827757;8,841395;88,89813;358,6057;0;0,6101866;5,887223
9,673063;-5,193238;1,678127;-5,828727;8,627831;88,71262;358,4525;1,278745;0,6108534;5,899541
9,685379;-5,180747;1,679034;-5,829803;8,39189;88,68128;358,378;1,017999;0,6113719;5,912078
9,70012;-5,180747;1,679034;-5,829803;8,39189;88,68128;358,378;0;0,6104414;5,912078
9,711319;-5,168001;1,679321;-5,830584;8,387544;88,65214;358,2157;1,140217;0,6110533;5,924848
9,724969;-5,161596;1,67942;-5,830896;8,386342;88,66389;358,1407;0,4697831;0,6108547;5,93126
9,735697;-5,161596;1,67942;-5,830896;8,386342;88,66389;358,1407;0;0,6101806;5,93126
9,745419;-5,142093;1,679133;-5,831375;8,930845;88,66179;357,9504;2,006734;0,6115758;5,950769
9,762828;-5,142093;1,679133;-5,831375;8,930845;88,66179;357,9504;0;0,6104836;5,950769
9,778743;-5,122719;1,67855;-5,831035;9,619847;88,6468;358,0576;1,217529;0,6114731;5,970146
9,797787;-5,109964;1,678133;-5,830625;9,928819;88,65956;358,3163;0,6701092;0,6115872;5,982907
9,808641;-5,103805;1,678153;-5,83038;10,24257;88,57875;358,255;0,5679205;0,6115388;5,989072
9,822304;-5,103805;1,678153;-5,83038;10,24257;88,57875;358,255;0;0,6106869;5,989072
9,833288;-5,091666;1,678203;-5,829879;10,3071;88,29006;358,5341;1,105994;0,611241;6,001221
9,843104;-5,091666;1,678203;-5,829879;10,3071;88,29006;358,5341;0;0,6106305;6,001221
9,852623;-5,079782;1,678749;-5,829308;10,62074;88,03066;358,4021;1,249966;0,6112491;6,013119
9,868793;-5,067948;1,679256;-5,828934;10,52132;87,84824;358,6015;0,7321709;0,6114476;6,024958
9,879607;-5,067948;1,679256;-5,828934;10,52132;87,84824;358,6015;0;0,6107773;6,024958
9,889256;-5,056171;1,679945;-5,829032;10,44739;87,59348;358,5502;1,220541;0,6113732;6,036736
9,900064;-5,056171;1,679945;-5,829032;10,44739;87,59348;358,5502;0;0,6107048;6,036736
9,910173;-5,044262;1,680451;-5,829084;10,43289;87,46609;358,5465;1,178013;0,6112844;6,048645
9,921782;-5,044262;1,680451;-5,829084;10,43289;87,46609;358,5465;0;0,6105681;6,048645
9,938559;-5,025947;1,680867;-5,829469;10,29841;87,38966;358,4588;1,091902;0,6113819;6,066964
9,952493;-5,019631;1,680878;-5,829371;10,38961;87,41215;358,3749;0,4533434;0,6111603;6,073281
9,963195;-5,019631;1,680878;-5,829371;10,38961;87,41215;358,3749;0;0,6105028;6,073281
9,972003;-5,00676;1,680405;-5,829493;10,13504;87,35678;358,4781;1,461359;0,6112555;6,086153
9,981884;-5,00676;1,680405;-5,829493;10,13504;87,35678;358,4781;0;0,6106495;6,086153
9,990727;-4,993501;1,679498;-5,829571;9,956304;87,2663;358,4818;1,499325;0,6114373;6,099411
10,00442;-4,993501;1,679498;-5,829571;9,956304;87,2663;358,4818;0;0,6105993;6,099411
10,01701;-4,972991;1,677669;-5,828955;10,00799;87,15095;358,319;1,629323;0,6118819;6,11993
10,03002;-4,966052;1,676703;-5,828899;10,16973;87,08194;358,1932;0,5334826;0,61178;6,12687
10,03927;-4,966052;1,676703;-5,828899;10,16973;87,08194;358,1932;0;0,6112153;6,12687
10,05279;-4,952219;1,674387;-5,828811;9,96551;87,22488;358,188;1,023662;0,6117706;6,140703
10,06318;-4,952219;1,674387;-5,828811;9,96551;87,22488;358,188;0;0,6111382;6,140703
10,07362;-4,937724;1,672041;-5,827934;10,01922;87,13676;358,1529;1,38981;0,6119471;6,155225
10,09243;-4,923374;1,669405;-5,827157;10,59176;87,15186;357,6521;0,7640855;0,612231;6,169595
10,1114;-4,908627;1,66657;-5,82582;10,39969;87,23321;357,7794;0,7807992;0,6125476;6,184403
10,12581;-4,893725;1,663835;-5,823797;10,56102;87,08469;357,6144;1,042979;0,6131614;6,199441
10,13989;-4,893725;1,663835;-5,823797;10,56102;87,08469;357,6144;0;0,612309;6,199441
10,15222;-4,878856;1,661188;-5,821732;10,65662;86,90882;357,4905;1,217414;0,6130451;6,214453
10,16493;-4,863679;1,659175;-5,81935;10,73445;86,75028;357,3321;1,209192;0,6137913;6,229816
10,1813;-4,863679;1,659175;-5,81935;10,73445;86,75028;357,3321;0;0,6128027;6,229816
10,19415;-4,848396;1,657545;-5,816847;10,66675;86,68941;357,3048;1,205603;0,6135509;6,245303
10,20774;-4,832758;1,656747;-5,814364;10,99274;86,58004;357,0895;1,164591;0,6142859;6,261137
10,22478;-4,824903;1,656596;-5,81318;10,83218;86,61505;357,21;0,4662523;0,6140389;6,269081
10,25427;-4,801405;1,656864;-5,809168;11,60566;86,45745;356,9474;0,8082982;0,6145983;6,292918
10,27312;-4,785673;1,657487;-5,806851;12,01672;86,49854;356,9606;0,8434891;0,615019;6,308821
10,28915;-4,771039;1,659011;-5,804338;12,06585;86,25334;356,8171;0,926677;0,6155051;6,323668
10,30545;-4,756729;1,660422;-5,802788;11,53883;86,17556;357,2012;0,8830324;0,6159289;6,338062
10,32217;-4,756729;1,660422;-5,802788;11,53883;86,17556;357,2012;0;0,6149294;6,338062
10,33315;-4,742199;1,66248;-5,80116;11,80215;86,58125;356,6684;1,332073;0,6156923;6,352683
10,34421;-4,742199;1,66248;-5,80116;11,80215;86,58125;356,6684;0;0,615033;6,352683
10,35798;-4,720966;1,664277;-5,799594;11,64593;86,87447;356,4509;1,54555;0,6162724;6,373974
10,37212;-4,714053;1,66469;-5,798915;11,78048;86,85928;356,3097;0,4915564;0,6161022;6,380921
10,39335;-4,700335;1,664894;-5,797915;11,76535;87,06804;356,3493;0,6478052;0,6161671;6,394675
