Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0085611;-5,226807;1,509285;-5,615479;20,36231;118,0629;4,864889;-1;0;0
0,3418944;-5,226421;1,508483;-5,615891;20,08116;118,9156;4,71927;0,001694173;0,001694173;0,0005647242
0,3723508;-5,215793;1,489122;-5,623872;26,4416;121,9904;5,218146;0,4364063;0,03808817;0,01385609
0,3857519;-5,214938;1,48806;-5,624342;26,86539;122,379;5,309342;0,07280878;0,03932175;0,0148318
0,401285;-5,214593;1,487688;-5,624482;26,93307;122,4477;5,30336;0,02393655;0,03871323;0,01520361
0,4126879;-5,214593;1,487688;-5,624482;26,93307;122,4477;5,30336;0;0,03762089;0,01520361
0,4294449;-5,21375;1,486662;-5,625051;27,29069;122,7737;5,24989;0,0606925;0,03853946;0,01622064
0,4440216;-5,21349;1,486264;-5,625202;27,53808;122,881;5,250603;0,02061289;0,03793938;0,0165211
0,455749;-5,21349;1,486264;-5,625202;27,53808;122,881;5,250603;0;0,03694443;0,0165211
0,4656912;-5,2127;1,485213;-5,625855;27,7484;123,2195;5,29817;0,1031535;0,03838442;0,01754668
0,4777616;-5,21272;1,484809;-5,625845;26,99208;122,9286;5,534302;0,001890456;0,0374456;0,0175695
0,4869967;-5,21272;1,484809;-5,625845;26,99208;122,9286;5,534302;0;0,0367228;0,0175695
0,4977109;-5,211844;1,484176;-5,626779;28,16037;123,6661;5,329751;0,1194575;0,03853498;0,01884938
0,5121685;-5,211844;1,484176;-5,626779;28,16037;123,6661;5,329751;0;0,03742871;0,01884938
0,5233555;-5,210892;1,483383;-5,628021;29,51056;124,4177;4,881663;0,139908;0,03965571;0,02041454
0,5337532;-5,210892;1,483383;-5,628021;29,51056;124,4177;4,881663;0;0,03887061;0,02041454
0,5508477;-5,210298;1,482664;-5,628466;29,68624;124,779;4,981109;0,04342012;0,03901403;0,02115678
0,5642319;-5,209903;1,482586;-5,628714;29,22626;124,8703;4,904422;0,03486409;0,03891407;0,02162341
0,5742529;-5,209903;1,482586;-5,628714;29,22626;124,8703;4,904422;0;0,03822472;0,02162341
0,5847779;-5,208933;1,481274;-5,629377;30,03902;125,3933;5,071404;0,1116389;0,03956568;0,02279841
0,5951497;-5,208933;1,481274;-5,629377;30,03902;125,3933;5,071404;0;0,0388661;0,02279841
0,6088517;-5,208168;1,480617;-5,629661;30,17951;125,6442;5,099792;0,05958167;0,03933895;0,0236148
0,620102;-5,207801;1,480236;-5,629745;30,233;125,77;5,137412;0,03344578;0,03923053;0,02399107
0,6329176;-5,207801;1,480236;-5,629745;30,233;125,77;5,137412;0;0,03842528;0,02399107
0,6455912;-5,206795;1,479301;-5,629748;30,07508;125,7808;5,15569;0,07935017;0,03923947;0,02499673
0,6583731;-5,206347;1,478983;-5,629831;30,21405;125,8734;5,125802;0,03561953;0,03916827;0,02545201
0,673971;-5,206347;1,478983;-5,629831;30,21405;125,8734;5,125802;0;0,03825013;0,02545201
0,6872425;-5,20507;1,477924;-5,630115;30,57533;126,1977;5,085612;0,09857295;0,03942973;0,02676022
1,020576;-5,204646;1,477607;-5,630191;30,63735;126,3131;5,077391;0,001294721;0,02686897;0,0271918
1,086783;-5,204646;1,477607;-5,630191;30,63735;126,3131;5,077391;0;0,02521912;0,0271918
1,111952;-5,204646;1,477607;-5,630191;30,63735;126,3131;5,077391;0;0,02464385;0,0271918
1,124701;-5,204646;1,477607;-5,630191;30,63735;126,3131;5,077391;0;0,02436236;0,0271918
1,137544;-5,204646;1,477607;-5,630191;30,63735;126,3131;5,077391;0;0,02408522;0,0271918
1,158531;-5,204646;1,477607;-5,630191;30,63735;126,3131;5,077391;0;0,02364567;0,0271918
1,173121;-5,204646;1,477607;-5,630191;30,63735;126,3131;5,077391;0;0,02334942;0,0271918
1,189037;-5,204646;1,477607;-5,630191;30,63735;126,3131;5,077391;0;0,02303461;0,0271918
1,201454;-5,204646;1,477607;-5,630191;30,63735;126,3131;5,077391;0;0,02279483;0,0271918
1,21293;-5,204646;1,477607;-5,630191;30,63735;126,3131;5,077391;0;0,02257763;0,0271918
1,229041;-5,204646;1,477607;-5,630191;30,63735;126,3131;5,077391;0;0,0222796;0,0271918
1,246147;-5,204646;1,477607;-5,630191;30,63735;126,3131;5,077391;0;0,02197164;0,0271918
1,261293;-5,204646;1,477607;-5,630191;30,63735;126,3131;5,077391;0;0,021706;0,0271918
1,273453;-5,204646;1,477607;-5,630191;30,63735;126,3131;5,077391;0;0,02149733;0,0271918
1,286889;-5,204646;1,477607;-5,630191;30,63735;126,3131;5,077391;0;0,02127137;0,0271918
