Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,674796;1,635359;-5,771945;17,42116;84,43378;356,7099;-1;0;-1;0
0,3333333;-6,675006;1,635534;-5,772297;17,37004;84,60112;356,7573;0,001231807;0,001231807;-1;0,0004106022
0,3675675;-6,682251;1,637365;-5,778159;16,84963;87,11636;357,1398;0,2722052;0,0264695;0,7372072;0,009729329
0,3926199;-6,682571;1,637519;-5,778098;16,80329;87,15044;357,1406;0,01300184;0,02561015;-4,372041;0,01005506
0,4088586;-6,682934;1,63773;-5,778012;16,74816;87,18163;357,1436;0,0229628;0,02550501;0,2412375;0,01042794
0,4260662;-6,683054;1,637801;-5,77798;16,72141;87,19624;357,147;0,007218665;0,02476647;-0,470729;0,01055216
0,4421211;-6,683342;1,637975;-5,777949;16,68617;87,21302;357,149;0,01804263;0,02452231;0,3254105;0,01084183
0,4589291;-6,683342;1,637975;-5,777949;16,68617;87,21302;357,149;0;0,0236242;-0,5490273;0,01084183
0,4755873;-6,683763;1,638227;-5,777921;16,61222;87,24724;357,1521;0,02533205;0,02368402;0,7569446;0,01126382
0,49279;-6,684045;1,638389;-5,77793;16,56544;87,27277;357,1529;0,01638937;0,02342937;-0,2641007;0,01154576
0,5198179;-6,684045;1,638389;-5,77793;16,56544;87,27277;357,1529;0;0,02221116;-0,3705438;0,01154576
0,5423156;-6,68464;1,638736;-5,778027;16,4617;87,33913;357,1641;0,0267989;0,02240148;0,5411122;0,01214867
0,5588744;-6,684949;1,638924;-5,778097;16,40995;87,37861;357,1723;0,01913429;0,02230468;-0,196244;0,01246551
0,5759176;-6,685249;1,639115;-5,778185;16,3637;87,41764;357,1765;0,01837841;0,02218849;-0,02249487;0,01277874
0,5925702;-6,685392;1,639208;-5,778228;16,34023;87,43706;357,1806;0,008941142;0,02181621;-0,280073;0,01292763
0,6090629;-6,685777;1,639456;-5,778346;16,27202;87,49699;357,1869;0,02440037;0,02188618;0,4664076;0,01333006
0,6258396;-6,685902;1,63954;-5,778385;16,25142;87,51593;357,1867;0,007794484;0,02150843;-0,4991337;0,01346083
0,6429194;-6,686139;1,639704;-5,778464;16,21281;87,55451;357,1844;0,01462881;0,02132567;0,2018616;0,01371069
0,6610249;-6,686361;1,639864;-5,778546;16,18011;87,59216;357,1842;0,01311599;0,0211008;-0,04299593;0,01394816
0,6759232;-6,686361;1,639864;-5,778546;16,18011;87,59216;357,1842;0;0,02063571;-0,3974083;0,01394816
0,6925901;-6,686632;1,640064;-5,778663;16,11216;87,66786;357,1865;0,01769766;0,02056501;0,5606702;0,01424312
0,7090824;-6,686712;1,640126;-5,778702;16,09183;87,69315;357,1897;0,005392432;0,02021211;-0,3710955;0,01433206
0,7259825;-6,686851;1,640238;-5,778775;16,06091;87,73997;357,1909;0,009251297;0,01995696;0,1155611;0,0144884
0,7427635;-6,686957;1,640329;-5,778834;16,0173;87,79765;357,1948;0,007264221;0,0196702;-0,05899679;0,0146103
0,7589562;-6,687034;1,640404;-5,778887;15,98414;87,85278;357,2014;0,005782933;0,0193739;-0,04492339;0,01470394
0,7759258;-6,687034;1,640404;-5,778887;15,98414;87,85278;357,2014;0;0,01895019;-0,1743828;0,01470394
0,7932121;-6,687064;1,640435;-5,778913;15,97326;87,87772;357,2027;0,00224997;0,01858625;0,06568121;0,01474284
0,8111975;-6,68712;1,640515;-5,778985;15,93141;87,98671;357,2132;0,005118002;0,01828764;0,08131254;0,01483489
0,8259866;-6,687125;1,640527;-5,779001;15,92204;88,01164;357,2167;0,001142676;0,01798066;-0,1212932;0,01485179
0,8591212;-6,687126;1,640538;-5,779017;15,91693;88,03465;357,2184;0,0004895029;0,01730606;-0,01362944;0,01486801
0,8927108;-6,687086;1,640568;-5,779081;15,88589;88,12492;357,2285;0,002225556;0,01673864;0,02601835;0,01494276
0,9260336;-6,687017;1,640584;-5,77912;15,89253;88,16529;357,2261;0,002378371;0,01622189;0,002283809;0,01502202
0,9598261;-6,686784;1,640607;-5,7792;15,88575;88,209;357,2209;0,007291445;0,01590748;0,07320347;0,01526841
0,9786365;-6,686502;1,64061;-5,779261;15,88157;88,23871;357,2149;0,01532366;0,01589626;0,1526953;0,01555666
0,9927883;-6,686269;1,640589;-5,779304;15,87589;88,25925;357,2119;0,01679257;0,01590903;0,0445636;0,0157943
1,00923;-6,686018;1,640563;-5,779347;15,87196;88,28049;357,2104;0,01548139;0,01590206;-0,04285819;0,01604884
