Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0075131;3,95181;0,03680823;-7,485356;0,9357805;170,4062;3,061527;0;0;0;-1;-1
0,3408464;3,951806;0,03683729;-7,485348;0,9559432;170,4196;3,098901;0;2,718913E-05;0;-1;-1
0,3662415;3,951806;0,03683729;-7,485348;0,9559432;170,4196;3,098901;0;2,526436E-05;0;-1;-1
0,3829378;3,953178;0,09791218;-7,403802;310,516;170,5527;12,6112;0;0,2172657;0;-1;-1
0,3950413;3,953178;0,09791218;-7,403802;310,516;170,5527;12,6112;0;0,2104799;0;-1;-1
0,4085186;3,952228;0,1128648;-7,365389;310,3021;171,0515;9,818169;0;0,299227;0;-1;-1
0,4204203;3,951294;0,1166754;-7,350055;310,9061;170,7694;8,758832;0;0,3278068;0;-1;-1
0,4313732;3,951294;0,1166754;-7,350055;310,9061;170,7694;8,758832;0;0,319336;0;-1;-1
0,4417353;3,946965;0,1231329;-7,299596;312,7523;168,8547;5,93444;0;0,4283487;0;-1;-1
0,4532053;3,946965;0,1231329;-7,299596;312,7523;168,8547;5,93444;0;0,417325;0;-1;-1
0,4660939;3,941782;0,1230839;-7,262923;314,6902;166,92;5,317293;0;0,4863603;0;-1;-1
0,4764266;3,938635;0,1219283;-7,243501;315,9333;165,8502;5,303441;0;0,5176039;0;-1;-1
0,4849069;3,938635;0,1219283;-7,243501;315,9333;165,8502;5,303441;0;0,5084093;0;-1;-1
0,4990329;3,930688;0,1176285;-7,202879;318,5072;163,4173;4,735605;0;0,5780088;0;-1;-1
0,5125815;3,930688;0,1176285;-7,202879;318,5072;163,4173;4,735605;0;0,5625036;0;-1;-1
0,5227467;3,920532;0,1112775;-7,159928;322,1793;160,8121;5,616674;0;0,6370678;0;-1;-1
0,5320895;3,920532;0,1112775;-7,159928;322,1793;160,8121;5,616674;0;0,6257216;0;-1;-1
0,5421578;3,909106;0,1036649;-7,11477;325,8428;158,5432;4,919529;0;0,7010634;0;-1;-1
0,5508263;3,909106;0,1036649;-7,11477;325,8428;158,5432;4,919529;0;0,689878;0;-1;-1
0,5607412;3,89604;0,09516829;-7,068226;329,3133;156,6139;3,05456;0,4971071;0,7648967;0;-1;-1
0,5701088;3,89604;0,09516829;-7,068226;329,3133;156,6139;3,05456;0;0,7521607;0;-1;-1
0,583676;3,880943;0,08656444;-7,020647;333,4026;154,8512;2,350859;1,191468;0,8210866;0;-1;-1
0,5945752;3,880943;0,08656444;-7,020647;333,4026;154,8512;2,350859;0;0,8058426;1;8,07087;-1,583676
0,6074674;3,853251;0,07421968;-6,948467;339,6291;152,0506;1,207759;1,05082;0,9173852;1;8,07087;-1,583676
0,6195011;3,842381;0,07111634;-6,923824;342,0961;151,0069;0,5014894;0,3321582;0,9433563;1;8,07087;-1,583676
0,6295148;3,842381;0,07111634;-6,923824;342,0961;151,0069;0,5014894;7,918373E-09;0,9281691;1;8,07087;-1,583676
0,6395717;3,819593;0,06478584;-6,876493;346,2863;148,4571;359,6827;0,5973389;0,9965125;1;8,07087;-1,583676
0,6491923;3,819593;0,06478584;-6,876493;346,2863;148,4571;359,6827;1,596167E-08;0,9815719;1;8,07087;-1,583676
0,6644577;3,794288;0,06087778;-6,829012;350,5205;146,0516;358,9472;0,3439076;1,040662;1;8,07087;-1,583676
0,6768949;3,794288;0,06087778;-6,829012;350,5205;146,0516;358,9472;0,5027006;1,021326;1;8,07087;-1,583676
0,6857043;3,752128;0,05682549;-6,76256;356,2054;142,281;358,0366;2,374734;1,124101;1;8,07087;-1,583676
0,6961629;3,736338;0,05657293;-6,741318;358,2627;140,9931;358,3339;0,3417741;1,145464;1;8,07087;-1,583676
0,705873;3,736338;0,05657293;-6,741318;358,2627;140,9931;358,3339;1,400813E-08;1,129537;1;8,07087;-1,583676
0,7151918;3,705965;0,05773337;-6,701178;2,213955;138,3358;357,8227;0,6533464;1,185792;1;8,07087;-1,583676
0,7238078;3,705965;0,05773337;-6,701178;2,213955;138,3358;357,8227;1,441077E-08;1,171528;1;8,07087;-1,583676
0,7450395;3,705965;0,05773337;-6,701178;2,213955;138,3358;357,8227;1,223046;1,137803;1;8,07087;-1,583676
0,7572693;3,641596;0,06806405;-6,628249;9,704325;134,2026;357,6579;2,065703;1,248983;1;8,07087;-1,583676
0,7677982;3,641596;0,06806405;-6,628249;9,704325;134,2026;357,6579;1,267509;1,231686;1;8,07087;-1,583676
0,7778379;3,609332;0,07533656;-6,597799;13,55538;132,6245;358,298;1,145915;1,273224;1;8,07087;-1,583676
0,7887918;3,609332;0,07533656;-6,597799;13,55538;132,6245;358,298;0,9485037;1,255373;1;8,07087;-1,583676
0,8009412;3,578691;0,08293504;-6,571187;17,27155;131,6078;359,8883;0,8689774;1,2873;1;8,07087;-1,583676
0,8141503;3,578691;0,08293504;-6,571187;17,27155;131,6078;359,8883;1,5365;1,26622;1;8,07087;-1,583676
0,8260385;3,539729;0,09046867;-6,540061;21,46064;131,2065;3,97628;0,6607425;1,308754;1;8,07087;-1,583676
