Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0073621;-3,791119;1,592329;-7,272804;12,87361;355,4438;355,9643;-1;0;0
0,3406954;-3,789945;1,594353;-7,247571;12,93582;355,5368;355,9949;0,07578019;0,07578019;0,02526006
0,3739958;-3,825944;1,610144;-6,494393;10,35822;355,1922;359,8042;-1;2,12555;0,779298
0,3867601;-3,824162;1,618978;-6,456343;9,845107;355,3532;359,626;2,984192;2,154438;0,8173894
0,3981735;-3,823334;1,621706;-6,443801;9,561792;355,4094;359,5872;1,101304;2,123682;0,829959
0,4100885;-3,823334;1,621706;-6,443801;9,561792;355,4094;359,5872;0;2,060851;0,829959
0,4203627;-3,820258;1,628626;-6,406518;9,453737;355,4833;359,0691;3,641165;2,100164;0,8673691
0,4308625;-3,820258;1,628626;-6,406518;9,453737;355,4833;359,0691;0;2,048095;0,8673691
0,4407645;-3,817826;1,631883;-6,382127;9,313992;355,5653;358,7746;2,475401;2,057858;0,8918803
0,4513808;-3,817826;1,631883;-6,382127;9,313992;355,5653;358,7746;0;2,008655;0,8918803
0,4624647;-3,81514;1,634059;-6,357917;9,169601;355,7402;358,3698;2,197642;2,013258;0,9162388
0,4721459;-3,813962;1,634933;-6,346105;8,685668;355,8455;358,2867;1,226177;1,996863;0,9281096
0,4852619;-3,813962;1,634933;-6,346105;8,685668;355,8455;358,2867;0;1,942059;0,9281096
0,4966155;-3,811482;1,635508;-6,322086;8,924316;355,8767;357,6202;2,126763;1,946345;0,9522561
0,5076095;-3,811482;1,635508;-6,322086;8,924316;355,8767;357,6202;0;1,90357;0,9522561
0,5173849;-3,807749;1,633871;-6,286139;8,49781;356,0726;357,2153;3,697148;1,937947;0,9883972
0,529205;-3,807749;1,633871;-6,286139;8,49781;356,0726;357,2153;0;1,894051;0,9883972
0,5397305;-3,805544;1,631597;-6,261818;8,502072;356,328;356,9081;2,320111;1,902475;1,012818
0,5490599;-3,805544;1,631597;-6,261818;8,502072;356,328;356,9081;0;1,86971;1,012818
0,5595626;-3,803097;1,628331;-6,237155;8,422843;356,3056;356,5533;2,359774;1,87903;1,037602
0,5705701;-3,803097;1,628331;-6,237155;8,422843;356,3056;356,5533;0;1,842306;1,037602
0,5838403;-3,801156;1,624957;-6,2122;7,157045;356,5198;356,7961;1,886232;1,843318;1,062632
0,5987583;-3,799732;1,622657;-6,199338;7,425416;356,5434;356,5752;0,8673952;1,8187;1,075572
0,6115537;-3,799732;1,622657;-6,199338;7,425416;356,5434;356,5752;0;1,780184;1,075572
0,6274568;-3,796005;1,615725;-6,16034;7,003392;356,7535;356,4124;2,463396;1,797706;1,114748
0,638756;-3,79311;1,610475;-6,133253;7,43435;356,7559;355,984;2,410961;1,808681;1,14199
0,648697;-3,79311;1,610475;-6,133253;7,43435;356,7559;355,984;0;1,780646;1,14199
0,6644307;-3,790345;1,605567;-6,105902;7,216604;357,0722;356,0249;1,747194;1,779845;1,16948
0,6762414;-3,78862;1,602591;-6,091845;8,174389;356,9021;355,4675;1,199128;1,769591;1,183643
0,6857377;-3,78862;1,602591;-6,091845;8,174389;356,9021;355,4675;0;1,744819;1,183643
0,7009932;-3,785514;1,597419;-6,063304;8,220341;357,0678;355,4963;1,881886;1,747834;1,212352
0,7133098;-3,782308;1,592629;-6,033725;8,488905;357,2048;355,2985;2,415678;1,759485;1,242105
0,7232913;-3,782308;1,592629;-6,033725;8,488905;357,2048;355,2985;0;1,734954;1,242105
0,7328771;-3,779269;1,58816;-6,00316;9,120478;357,3174;355,0898;3,204317;1,754368;1,27282
0,7443601;-3,779269;1,58816;-6,00316;9,120478;357,3174;355,0898;0;1,727034;1,27282
0,7569441;-3,776363;1,584114;-5,971797;9,555999;357,2968;355,2581;2,502976;1,74006;1,304318
0,7707148;-3,776363;1,584114;-5,971797;9,555999;357,2968;355,2581;0;1,70867;1,304318
0,7890998;-3,772377;1,57886;-5,923331;11,33261;357,5048;355,3528;2,645058;1,730692;1,352947
0,8188957;-3,770229;1,57741;-5,890625;12,58191;357,5547;355,3227;1,100042;1,707537;1,385724
0,8392171;-3,767809;1,576461;-5,841987;14,86623;357,436;355,6703;2,396365;1,724365;1,434422
