Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
4,598526;2,179148;1,661463;-1,118764;8,616193;79,32474;359,9891;0,8965489;0,6915438;3,170277
4,93186;2,431038;1,650851;-1,117183;9,970017;74,19395;357,8506;0,7556836;0,6958913;3,422172
4,953811;2,44447;1,651736;-1,114879;9,797433;73,58433;357,9888;0,6208752;0,695558;3,4358
4,969343;2,44447;1,651736;-1,114879;9,797433;73,58433;357,9888;0;0,6933777;3,4358
4,98043;2,457516;1,651921;-1,112033;10,04023;72,94598;358,0266;1,204339;0,6945184;3,449153
4,992795;2,470469;1,65176;-1,108634;10,1588;72,46308;357,939;1,082993;0,6954833;3,462544
5,003692;2,470469;1,65176;-1,108634;10,1588;72,46308;357,939;0;0,6939643;3,462544
5,014121;2,483432;1,651188;-1,104891;10,43332;71,84095;358,0818;1,293727;0,6952153;3,476037
5,031549;2,49613;1,650347;-1,100524;10,59842;71,30341;358,2196;0,7704835;0,6954768;3,489465
5,043067;2,49613;1,650347;-1,100524;10,59842;71,30341;358,2196;0;0,693884;3,489465
5,051714;2,508721;1,649445;-1,095633;11,1005;70,5425;358,5375;1,562088;0,6953743;3,502972
5,060173;2,508721;1,649445;-1,095633;11,1005;70,5425;358,5375;0;0,6942086;3,502972
5,069229;2,508721;1,649445;-1,095633;11,1005;70,5425;358,5375;0;0,6929649;3,502972
5,080618;2,520772;1,648389;-1,090164;11,77215;69,84456;358,6663;1,161927;0,6940191;3,516206
5,093088;2,532012;1,647492;-1,084192;12,44197;69,17677;358,7128;1,020836;0,6948215;3,528935
5,104624;2,532012;1,647492;-1,084192;12,44197;69,17677;358,7128;0;0,6932468;3,528935
5,113919;2,542838;1,647218;-1,078064;12,73469;68,26103;358,9546;1,338357;0,6944225;3,541374
5,123505;2,542838;1,647218;-1,078064;12,73469;68,26103;358,9546;0;0,6931196;3,541374
5,13379;2,553026;1,647205;-1,071957;13,53822;67,38893;359,0974;1,15493;0,6940473;3,553252
5,143608;2,553026;1,647205;-1,071957;13,53822;67,38893;359,0974;0;0,6927189;3,553252
5,151805;2,563066;1,647657;-1,065492;13,48145;66,44662;359,357;1,456697;0,6939378;3,565193
5,161351;2,563066;1,647657;-1,065492;13,48145;66,44662;359,357;0;0,6926509;3,565193
5,170605;2,563066;1,647657;-1,065492;13,48145;66,44662;359,357;0;0,6914079;3,565193
5,181459;2,577436;1,648422;-1,055236;13,51737;65,03356;359,8665;1,626503;0,6933722;3,582849
5,193467;2,582329;1,648566;-1,051852;13,70752;64,58212;0,04157225;0,4954288;0,6929133;3,588797
5,202908;2,582329;1,648566;-1,051852;13,70752;64,58212;0,04157225;0;0,6916525;3,588797
5,212205;2,592621;1,649423;-1,044855;13,39959;63,47254;0,4859167;1,338516;0,6928096;3,601243
5,223004;2,592621;1,649423;-1,044855;13,39959;63,47254;0,4859167;0;0,6913733;3,601243
5,231662;2,602428;1,649402;-1,037955;13,1016;62,63848;0,9161373;1,385071;0,6925244;3,613234
5,24449;2,602428;1,649402;-1,037955;13,1016;62,63848;0,9161373;0;0,6908259;3,613234
