Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
4,598526;2,21058;0,0681162;-1,220926;2,993963;250,2104;359,3557;0,7091718;0,8017078;4;1,077097;-0,8603035;0,487793
4,93186;2,40363;0,05651816;-1,190117;0,5607759;251,97;358,5798;0,4096593;0,7871191;4;1,077097;-0,8603035;0,487793
4,953811;2,403957;0,05612606;-1,189976;0,4449359;251,9309;358,6272;0,002325452;0,7836933;4;1,077097;-0,8603035;0,487793
4,969343;2,403957;0,05612606;-1,189976;0,4449359;251,9309;358,6272;0,4687926;0,7812368;4;1,077097;-0,8603035;0,487793
4,98043;2,404275;0,05561418;-1,189638;0,04766469;251,8509;358,3544;0,1742425;0,7795861;4;1,077097;-0,8603035;0,487793
4,992795;2,404565;0,05513931;-1,189302;359,7597;251,7964;358,2392;0,1402853;0,777739;4;1,077097;-0,8603035;0,487793
5,003692;2,404565;0,05513931;-1,189302;359,7597;251,7964;358,2392;0,2469629;0,7760404;4;1,077097;-0,8603035;0,487793
5,014121;2,404793;0,05481447;-1,189079;359,593;251,7306;358,2504;0,004327554;0,7744855;4;1,077097;-0,8603035;0,487793
5,031549;2,404998;0,05439645;-1,188778;359,2703;251,6703;358,0599;0,6147859;0,7718679;4;1,077097;-0,8603035;0,487793
5,043067;2,404998;0,05439645;-1,188778;359,2703;251,6703;358,0599;0,1640025;0,7701001;4;1,077097;-0,8603035;0,487793
5,051714;2,405322;0,05426824;-1,188383;359,0703;251,854;358,0143;0,006049542;0,7688796;4;1,077097;-0,8603035;0,487793
5,060173;2,405322;0,05426824;-1,188383;359,0703;251,854;358,0143;0,4812739;0,7675907;4;1,077097;-0,8603035;0,487793
5,069229;2,405322;0,05426824;-1,188383;359,0703;251,854;358,0143;4,407028E-09;0,7662155;4;1,077097;-0,8603035;0,487793
5,080618;2,405383;0,05405622;-1,188343;358,8074;251,8093;357,921;0,6439848;0,7645074;4;1,077097;-0,8603035;0,487793
5,093088;2,405432;0,05397134;-1,188629;358,8866;251,4339;357,9941;0,002436457;0,7626877;4;1,077097;-0,8603035;0,487793
5,104624;2,405432;0,05397134;-1,188629;358,8866;251,4339;357,9941;0,5409328;0,7609591;4;1,077097;-0,8603035;0,487793
5,113919;2,405497;0,0538454;-1,188648;358,9033;251,3447;358,1043;0,001539817;0,7595856;4;1,077097;-0,8603035;0,487793
5,123505;2,405497;0,0538454;-1,188648;358,9033;251,3447;358,1043;0,3744381;0,7581604;4;1,077097;-0,8603035;0,487793
5,13379;2,405758;0,05372529;-1,188627;358,8751;251,3529;358,0049;0,3097769;0,7566884;4;1,077097;-0,8603035;0,487793
5,143608;2,405758;0,05372529;-1,188627;358,8751;251,3529;358,0049;0,05988009;0,7552401;4;1,077097;-0,8603035;0,487793
5,151805;2,405705;0,05396336;-1,188578;358,9104;251,3206;358,4553;0,01301722;0,7540492;4;1,077097;-0,8603035;0,487793
5,161351;2,405705;0,05396336;-1,188578;358,9104;251,3206;358,4553;0;0,7526507;4;1,077097;-0,8603035;0,487793
5,170605;2,405705;0,05396336;-1,188578;358,9104;251,3206;358,4553;0,01719882;0,7513;4;1,077097;-0,8603035;0,487793
5,181459;2,405592;0,05382066;-1,188465;358,6831;251,3164;358,4295;0,01256522;0,7497528;4;1,077097;-0,8603035;0,487793
5,193467;2,405694;0,05379405;-1,188477;358,6893;251,3043;358,3943;0,002461588;0,7480345;4;1,077097;-0,8603035;0,487793
5,202908;2,405694;0,05379405;-1,188477;358,6893;251,3043;358,3943;0,01217368;0,7466735;4;1,077097;-0,8603035;0,487793
5,212205;2,405894;0,05374247;-1,188669;358,6409;251,1664;358,5358;0,01215574;0,7453912;4;1,077097;-0,8603035;0,487793
5,223004;2,405894;0,05374247;-1,188669;358,6409;251,1664;358,5358;0;0,743846;4;1,077097;-0,8603035;0,487793
5,231662;2,406146;0,05356325;-1,188713;358,6194;251,1695;358,4046;0,0152432;0,7426606;4;1,077097;-0,8603035;0,487793
5,24449;2,406146;0,05356325;-1,188713;358,6194;251,1695;358,4046;0;0,7408391;4;1,077097;-0,8603035;0,487793
5,259443;2,406143;0,05357925;-1,188644;358,5985;251,2201;358,4695;0,001315601;0,7387402;4;1,077097;-0,8603035;0,487793
5,27182;2,405939;0,05334533;-1,188612;359,0119;251,2923;359,3076;0,005985943;0,7370405;4;1,077097;-0,8603035;0,487793
5,287218;2,405939;0,05334533;-1,188612;359,0119;251,2923;359,3076;0,006522044;0,7348882;4;1,077097;-0,8603035;0,487793
5,298271;2,406061;0,05331125;-1,188625;358,9856;251,3184;359,3363;0,003127379;0,7333742;4;1,077097;-0,8603035;0,487793
5,311983;2,405936;0,05345608;-1,188478;359,2993;251,2786;359,8526;0,008489157;0,7315125;4;1,077097;-0,8603035;0,487793
5,324679;2,405936;0,05345608;-1,188478;359,2993;251,2786;359,8526;2,454925E-10;0,7297636;4;1,077097;-0,8603035;0,487793
5,33291;2,406044;0,05305611;-1,188398;358,5421;251,3373;358,9105;0,01052544;0,7286595;4;1,077097;-0,8603035;0,487793
5,346728;2,406044;0,05305611;-1,188398;358,5421;251,3373;358,9105;2,429824E-10;0,7267714;4;1,077097;-0,8603035;0,487793
5,358518;2,406327;0,05357774;-1,188347;358,7915;251,2675;359,2277;0,008820673;0,7252221;4;0,828894;0,673144;0,487793
5,372475;2,406687;0,05339146;-1,188454;358,2329;251,3234;358,5895;0,007550317;0,7234029;4;0,828894;0,673144;0,487793
5,384938;2,406687;0,05339146;-1,188454;358,2329;251,3234;358,5895;4,770627E-10;0,7217243;4;0,828894;0,673144;0,487793
5,395587;2,406847;0,05328872;-1,18832;358,1965;251,3145;358,7551;0,006367543;0,7203348;4;0,828894;0,673144;0,487793
5,414555;2,406853;0,05318134;-1,18811;358,0656;251,3301;358,9006;0,003563612;0,7178436;4;0,828894;0,673144;0,487793
5,436281;2,407163;0,05331279;-1,187931;357,941;251,2521;358,9987;0,004016964;0,7150333;4;0,828894;0,673144;0,487793
5,449072;2,407163;0,05331279;-1,187931;357,941;251,2521;358,9987;0,006847973;0,7133504;4;0,828894;0,673144;0,487793
5,460653;2,407489;0,0534853;-1,187708;357,5705;251,2054;359,1096;0,008318955;0,7119061;4;0,828894;0,673144;0,487793
5,473725;2,408038;0,05397102;-1,187643;357,2259;251,2175;359,5208;0,01332202;0,7103027;4;0,828894;0,673144;0,487793
5,484319;2,408038;0,05397102;-1,187643;357,2259;251,2175;359,5208;3,071763E-10;0,7089271;4;0,828894;0,673144;0,487793
5,495045;2,408646;0,05487691;-1,187647;356,6429;251,1952;0,1388611;0,02241018;0,7076507;4;0,828894;0,673144;0,487793
5,507123;2,408646;0,05487691;-1,187647;356,6429;251,1952;0,1388611;0,005653823;0,7060947;4;0,828894;0,673144;0,487793
5,516797;2,409476;0,05613735;-1,187502;355,5096;251,2924;0,7222964;0,03554977;0,7050067;4;0,828894;0,673144;0,487793
5,529681;2,409476;0,05613735;-1,187502;355,5096;251,2924;0,7222964;0,002646538;0,7033597;4;0,828894;0,673144;0,487793
5,539814;2,410891;0,05828169;-1,187389;354,4381;251,2535;2,284524;0,05751653;0,7023267;4;0,828894;0,673144;0,487793
5,551911;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0,06707617;0,7011611;4;0,828894;0,673144;0,487793
5,565458;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0,01182405;0,69945;4;0,828894;0,673144;0,487793
5,577715;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;4,227052E-10;0,6979091;4;0,828894;0,673144;0,487793
5,591109;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0,01149044;0,696233;4;0,828894;0,673144;0,487793
5,602042;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0,006841718;0,6948707;4;0,828894;0,673144;0,487793
5,613303;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0;0,6934732;4;0,828894;0,673144;0,487793
5,628179;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0,004982752;0,6916357;4;0,828894;0,673144;0,487793
5,642144;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0,002801018;0,6899195;4;0,828894;0,673144;0,487793
5,653169;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0,004087671;0,6885706;4;0,828894;0,673144;0,487793
5,667386;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0;0,686839;4;0,828894;0,673144;0,487793
5,679031;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0,008987807;0,685427;4;0,828894;0,673144;0,487793
5,689316;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0,01367515;0,6841848;4;0,828894;0,673144;0,487793
5,697461;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0;0,6832042;4;0,828894;0,673144;0,487793
5,712064;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0,02481529;0,6814533;4;0,828894;0,673144;0,487793
5,727369;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0;0,6796277;4;0,828894;0,673144;0,487793
5,736147;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0,03802591;0,6785852;4;0,828894;0,673144;0,487793
5,752433;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0;0,6766592;4;0,828894;0,673144;0,487793
5,765839;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0,05969442;0,6750821;4;0,828894;0,673144;0,487793
5,784614;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0,065741;0,6728856;4;0,828894;0,673144;0,487793
5,79526;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0;0,6716465;4;0,828894;0,673144;0,487793
5,809693;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0;0,6699738;4;0,828894;0,673144;0,487793
5,818526;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0;0,6689542;4;0,828894;0,673144;0,487793
5,829171;2,412931;0,06112975;-1,187305;352,1549;251,3106;3,353066;0;0,6677297;4;0,828894;0,673144;0,487793
5,83761;2,722992;0,1190805;-1,122156;321,7025;228,2172;7,173984;9,001588;0,7211685;4;0,828894;0,673144;0,487793
5,849976;2,722992;0,1190805;-1,122156;321,7025;228,2172;7,173984;0;0,7196403;5;1,20096;-0,8290068;0,5357885
5,858599;2,722992;0,1190805;-1,122156;321,7025;228,2172;7,173984;0;0,7185785;5;1,20096;-0,8290068;0,5357885
5,867873;2,722992;0,1190805;-1,122156;321,7025;228,2172;7,173984;0;0,7174401;5;1,20096;-0,8290068;0,5357885
5,885825;2,835085;0,09995824;-1,079231;332,2987;227,3888;4,264869;1,616766;0,7356889;5;1,20096;-0,8290068;0,5357885
5,898362;2,858273;0,09584834;-1,06909;334,3812;227,2187;3,449429;0,4919258;0,7384226;5;1,20096;-0,8290068;0,5357885
5,913126;2,90442;0,08788028;-1,047291;338,2177;226,5723;1,456132;0,8302998;0,7452261;5;1,20096;-0,8290068;0,5357885
5,923797;2,90442;0,08788028;-1,047291;338,2177;226,5723;1,456132;5,648898E-08;0,7438806;5;1,20096;-0,8290068;0,5357885
5,933588;2,90442;0,08788028;-1,047291;338,2177;226,5723;1,456132;5,609497E-08;0,7426502;5;1,20096;-0,8290068;0,5357885
5,947564;2,90442;0,08788028;-1,047291;338,2177;226,5723;1,456132;5,624444E-08;0,7409009;5;1,20096;-0,8290068;0,5357885
5,956908;2,995511;0,07492158;-0,9961224;346,3505;224,6608;358,1375;2,726825;0,7573169;5;1,20096;-0,8290068;0,5357885
5,967823;2,995511;0,07492158;-0,9961224;346,3505;224,6608;358,1375;0;0,7559285;5;1,20096;-0,8290068;0,5357885
