Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0091206;-3,741248;0,04877791;-7,149651;358,8593;193,0466;359,4692;0;0;0;-1;-1
0,342454;-3,741247;0,04895606;-7,149515;358,5477;193,1165;359,5845;0;0,0004076982;0;-1;-1
0,3665901;-3,792731;0,07194673;-6,377271;350,0762;194,588;358,7012;0;2,165483;0;-1;-1
0,3765864;-3,783782;0,06779453;-6,307449;354,1774;193,1783;1,34204;0;2,298136;0;-1;-1
0,3859847;-3,783782;0,06779453;-6,307449;354,1774;193,1783;1,34204;0;2,240825;0;-1;-1
0,3962379;-3,778527;0,0678627;-6,240418;0,1402001;190,7889;2,699199;0;2,355162;0;-1;-1
0,4052109;-3,778527;0,0678627;-6,240418;0,1402001;190,7889;2,699199;0;2,301807;0;-1;-1
0,4169031;-3,774161;0,0741749;-6,175375;6,101754;188,0617;4,685089;0;2,39567;0;-1;-1
0,4273329;-3,774161;0,0741749;-6,175375;6,101754;188,0617;4,685089;0;2,335925;0;-1;-1
0,4383565;-3,76826;0,08608536;-6,119157;13,79924;186,2454;2,881674;0;2,407626;0;-1;-1
0,4478917;-3,76826;0,08608536;-6,119157;13,79924;186,2454;2,881674;0;2,355304;0;-1;-1
0,4594246;-3,761414;0,09950012;-6,075797;21,83747;186,2545;358,4606;0;2,392467;0;-1;-1
0,4698348;-3,761414;0,09950012;-6,075797;21,83747;186,2545;358,4606;0;2,338407;0;-1;-1
0,4802527;-3,753421;0,1104579;-6,034263;26,30893;186,2955;357,8974;0;2,376473;0;-1;-1
0,4897954;-3,753421;0,1104579;-6,034263;26,30893;186,2955;357,8974;0;2,329294;0;-1;-1
0,5023618;-3,745051;0,1141875;-6,006742;28,45136;187,3302;356,9852;0;2,32827;0;-1;-1
0,5151328;-3,745051;0,1141875;-6,006742;28,45136;187,3302;356,9852;0;2,269508;0;-1;-1
0,5298976;-3,733777;0,1023909;-5,987069;26,84764;189,2952;357,1749;0;2,248704;0;-1;-1
0,5445933;-3,729635;0,09636375;-5,984045;24,46262;190,2023;357,548;0;2,196567;0;-1;-1
0,5544242;-3,723122;0,08444694;-5,979815;20,19022;191,6163;357,7991;0,1475029;2,171208;0;-1;-1
0,563685;-3,723122;0,08444694;-5,979815;20,19022;191,6163;357,7991;8,054747;2,13495;0;-1;-1
0,5821867;-3,717712;0,07570437;-5,973138;15,54217;192,6026;358,4164;1,714287;2,081018;1;7,044135;-1,563685
0,5928531;-3,717712;0,07570437;-5,973138;15,54217;192,6026;358,4164;7,655891E-09;2,042992;1;7,044135;-1,563685
0,6056803;-3,711324;0,06079057;-5,962806;7,73018;194,9019;0,1707723;1,479313;2,019427;1;7,044135;-1,563685
0,620057;-3,711361;0,0570003;-5,96127;5,826798;194,6758;0,03168208;0,07062643;1,97442;1;7,044135;-1,563685
0,6298285;-3,711361;0,0570003;-5,96127;5,826798;194,6758;0,03168208;1,385866;1,943338;1;7,044135;-1,563685
0,6421514;-3,714934;0,05314662;-5,961274;4,33044;193,5341;358,7276;0,1052646;1,911153;1;7,044135;-1,563685
0,651256;-3,714934;0,05314662;-5,961274;4,33044;193,5341;358,7276;1,300948;1,884055;1;7,044135;-1,563685
0,6619716;-3,712878;0,05084749;-5,959887;2,671659;194,0571;0,02542561;0,07843933;1,85693;1;7,044135;-1,563685
0,6755049;-3,712878;0,05084749;-5,959887;2,671659;194,0571;0,02542561;0,9712142;1,819219;1;7,044135;-1,563685
0,6892058;-3,712328;0,04895229;-5,958551;1,562765;194,4304;0,7089363;0,04204569;1,784693;1;7,044135;-1,563685
0,7154971;-3,71197;0,04871722;-5,958776;1,279039;194,2878;0,7832762;0,9498609;1,718864;1;7,044135;-1,563685
0,7335258;-3,71171;0,04797401;-5,95833;0,8876687;194,3117;0,7673754;0,01100374;1,676799;1;7,044135;-1,563685
0,7536312;-3,711229;0,04774421;-5,957829;0,5964295;193,9362;0,7042918;0,4796762;1,63245;1;7,044135;-1,563685
0,7729826;-3,711203;0,04758694;-5,957702;0,4716555;193,9296;0,6560979;0,002168371;1,591264;1;7,044135;-1,563685
0,7947078;-3,711035;0,04740841;-5,95759;0,4942772;193,7957;0,6676273;0,3416568;1,547515;1;7,044135;-1,563685
0,8080749;-3,711344;0,04744031;-5,957152;0,4043372;193,9246;0,5917302;0,1081318;1,522295;1;7,044135;-1,563685
0,8276125;-3,712169;0,04777054;-5,957541;0,5860748;193,8266;0,2071906;0,2919317;1,487073;1;7,044135;-1,563685
0,8415443;-3,713249;0,0478007;-5,960008;0,6436399;194,9832;359,9186;0,03740174;1,46542;1;7,044135;-1,563685
0,8504241;-3,713249;0,0478007;-5,960008;0,6436399;194,9832;359,9186;0,1284296;1,449952;1;7,044135;-1,563685
0,8637943;-3,712351;0,04774614;-5,958931;0,5638359;194,1513;0,01433338;0,02071558;1,428911;1;7,044135;-1,563685
0,8752113;-3,712357;0,04772573;-5,958912;0,5412416;194,1386;359,8948;0,2945012;1,410098;1;7,044135;-1,563685
0,8844843;-3,712357;0,04772573;-5,958912;0,5412416;194,1386;359,8948;0,05669596;1,39516;1;7,044135;-1,563685
0,8966697;-3,712004;0,04720875;-5,957407;0,3459254;194,2569;0,4621206;0,0268901;1,377748;1;7,044135;-1,563685
0,9125548;-3,712004;0,04720875;-5,957407;0,3459254;194,2569;0,4621206;0,0838685;1,353523;1;7,044135;-1,563685
0,926787;-3,71151;0,04682688;-5,958311;0,02550757;194,6279;0,155691;0,01506801;1,333654;1;7,044135;-1,563685
0,9377632;-3,711399;0,04697505;-5,958625;359,8524;194,3952;359,9746;0,06435446;1,318249;1;7,044135;-1,563685
0,9479572;-3,711399;0,04697505;-5,958625;359,8524;194,3952;359,9746;5,72126E-10;1,303936;1;7,044135;-1,563685
0,9591061;-3,711345;0,04707096;-5,959291;359,64;194,4525;359,9306;0,04270597;1,289336;1;7,044135;-1,563685
0,9685714;-3,711345;0,04707096;-5,959291;359,64;194,4525;359,9306;0,003655897;1,276616;1;7,044135;-1,563685
0,9799551;-3,711499;0,04712944;-5,955868;359,7432;193,6143;0,04433157;0,05899176;1,265176;1;7,044135;-1,563685
0,991417;-3,711499;0,04712944;-5,955868;359,7432;193,6143;0,04433157;0,007840721;1,250413;1;7,044135;-1,563685
1,012015;-3,711429;0,04721116;-5,956307;359,4403;193,8629;0,2603568;0,006562023;1,225176;1;7,044135;-1,563685
1,020924;-3,711424;0,04735927;-5,956198;359,2326;193,8486;0,1301734;0,006013904;1,214495;1;7,044135;-1,563685
1,030158;-3,711424;0,04735927;-5,956198;359,2326;193,8486;0,1301734;0,00948156;1,203512;1;7,044135;-1,563685
1,043339;-3,711451;0,04756023;-5,956055;359,0322;193,8033;359,9294;0,01196497;1,188315;1;7,044135;-1,563685
1,052087;-3,711451;0,04756023;-5,956055;359,0322;193,8033;359,9294;0,04784097;1,178347;1;7,044135;-1,563685
1,064112;-3,711321;0,04802559;-5,955725;358,5712;193,5631;359,6066;0,01214182;1,165252;1;7,044135;-1,563685
1,075001;-3,711676;0,04859693;-5,955052;358,0207;193,6922;359,1642;0,0287746;1,154063;1;7,044135;-1,563685
1,083861;-3,711676;0,04859693;-5,955052;358,0207;193,6922;359,1642;0,0006342091;1,144548;1;7,044135;-1,563685
1,095769;-3,711657;0,049543;-5,955082;357,1399;193,5958;358,623;0,02003659;1,132038;1;0,02728064;0,3115263
1,106287;-3,711657;0,049543;-5,955082;357,1399;193,5958;358,623;0,03353494;1,121185;1;0,02728064;0,3115263
1,11672;-3,711975;0,05063931;-5,954515;356,0135;193,7646;357,947;0,03083009;1,111211;1;0,02728064;0,3115263
1,126678;-3,711975;0,05063931;-5,954515;356,0135;193,7646;357,947;0,02002983;1,101309;1;0,02728064;0,3115263
1,136597;-3,712249;0,05203816;-5,953946;354,4391;193,8039;357,3687;0,04193738;1,092181;1;0,02728064;0,3115263
1,150841;-3,712249;0,05203816;-5,953946;354,4391;193,8039;357,3687;9,712401E-10;1,078556;1;0,02728064;0,3115263
1,165138;-3,712741;0,05445044;-5,953626;352,7294;194,3202;355,6302;0,04710005;1,065724;1;0,02728064;0,3115263
1,178149;-3,713076;0,05701377;-5,951591;350,1284;194,5966;354,5852;0,06419337;1,055628;1;0,02728064;0,3115263
1,187595;-3,713076;0,05701377;-5,951591;350,1284;194,5966;354,5852;0,07625503;1,047166;1;0,02728064;0,3115263
1,202682;-3,712881;0,06025884;-5,949137;346,8475;193,84;353,5432;0,06732017;1,035991;1;0,02728064;0,3115263
1,212837;-3,712881;0,06025884;-5,949137;346,8475;193,84;353,5432;0,0055132;1,027251;1;0,02728064;0,3115263
1,232186;-3,712881;0,06025884;-5,949137;346,8475;193,84;353,5432;0,005221608;1,011;1;0,02728064;0,3115263
1,246833;-3,714288;0,06915978;-5,940322;338,5559;196,137;348,3944;0,2116172;1,006248;1;0,02728064;0,3115263
1,257706;-3,714288;0,06915978;-5,940322;338,5559;196,137;348,3944;0,00460588;0,9974852;2;3,522172;-0,9676532
1,268902;-3,714288;0,06915978;-5,940322;338,5559;196,137;348,3944;0;0,9886206;2;3,522172;-0,9676532
1,282996;-3,714288;0,06915978;-5,940322;338,5559;196,137;348,3944;0,01170294;0,9776822;2;3,522172;-0,9676532
1,293359;-3,714288;0,06915978;-5,940322;338,5559;196,137;348,3944;0,02119192;0,9697933;2;3,522172;-0,9676532
1,307052;-3,714288;0,06915978;-5,940322;338,5559;196,137;348,3944;0;0,9595619;2;3,522172;-0,9676532
