Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
26,81287;-5,341696;0,1168633;-5,891275;17,99115;254,9428;359,8647;0,2440865;0,643683;21;1,752431;-0,8149371;0,7488769
27,08751;-5,265347;0,07572671;-5,886803;1,696473;264,234;0,5821133;0,1830865;0,6399781;21;1,752431;-0,8149371;0,7488769
27,11341;-5,2657;0,07527402;-5,885822;1,223523;263,7959;359,8174;0,1229701;0,6394048;21;1,752431;-0,8149371;0,7488769
27,12947;-5,2657;0,07527402;-5,885822;1,223523;263,7959;359,8174;0,1557719;0,6390263;21;1,752431;-0,8149371;0,7488769
27,14205;-5,265621;0,07460447;-5,886463;0,8962749;264,3138;359,9244;0,2614425;0,6387537;21;1,752431;-0,8149371;0,7488769
27,15714;-5,265536;0,07454775;-5,886501;0,8305411;264,2833;359,8908;0,1787215;0,638402;21;1,752431;-0,8149371;0,7488769
27,16923;-5,265536;0,07454775;-5,886501;0,8305411;264,2833;359,8908;0,2640053;0,6381179;21;1,752431;-0,8149371;0,7488769
27,18541;-5,265657;0,07413514;-5,886698;0,5225542;264,2941;359,5745;0,1395921;0,6377464;21;1,752431;-0,8149371;0,7488769
27,20031;-5,265804;0,07354284;-5,887508;0,2034203;264,6574;359,5923;0,251394;0,637427;21;1,752431;-0,8149371;0,7488769
27,21639;-5,265008;0,07332489;-5,887209;0,213447;264,4944;359,7852;0,1986303;0,6370816;21;1,752431;-0,8149371;0,7488769
27,23095;-5,264412;0,07336391;-5,886784;0,3925073;264,4416;0,0592487;0,3101303;0,6367676;21;1,752431;-0,8149371;0,7488769
27,24504;-5,264412;0,07336391;-5,886784;0,3925073;264,4416;0,0592487;8,96592E-09;0,6364381;21;1,752431;-0,8149371;0,7488769
27,26084;-5,265198;0,07315438;-5,887238;0,2321071;264,3912;359,9066;0,3530837;0,6361025;21;1,752431;-0,8149371;0,7488769
27,27584;-5,265138;0,07297844;-5,886572;359,829;264,0805;359,4614;0,1260652;0,6357769;21;1,752431;-0,8149371;0,7488769
