Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
26,81287;-5,428751;1,670746;-5,800056;10,93684;90,92729;1,306278;0,3932893;0,6060836;16,24224
27,08751;-5,256907;1,66694;-5,823802;9,828443;89,68781;358,6924;0,631647;0,6063429;16,41572
27,11341;-5,237533;1,670354;-5,825514;9,078105;89,11588;359,1011;0,7508154;0,606481;16,43517
27,12947;-5,237533;1,670354;-5,825514;9,078105;89,11588;359,1011;0;0,606122;16,43517
27,14205;-5,217862;1,674351;-5,826839;9,351748;89,06343;358,5605;1,566633;0,6065676;16,45489
27,15714;-5,211674;1,675511;-5,827307;9,058434;88,98409;358,5971;0,4113448;0,6064591;16,46109
27,16923;-5,211674;1,675511;-5,827307;9,058434;88,98409;358,5971;0;0,6061891;16,46109
27,18541;-5,193238;1,678127;-5,828727;8,627831;88,71262;358,4525;1,142803;0,6065086;16,47958
27,20031;-5,180747;1,679034;-5,829803;8,39189;88,68128;358,378;0,841103;0,6066372;16,49212
27,21639;-5,174433;1,679237;-5,830223;8,482731;88,62927;358,279;0,3935623;0,6065113;16,49845
27,23095;-5,161596;1,67942;-5,830896;8,386342;88,66389;358,1407;0,8825957;0,6066591;16,5113
27,24504;-5,161596;1,67942;-5,830896;8,386342;88,66389;358,1407;0;0,6063452;16,5113
27,26084;-5,142093;1,679133;-5,831375;8,930845;88,66179;357,9504;1,235156;0,6067097;16,53081
27,27584;-5,135641;1,67894;-5,831295;9,146133;88,67646;358,0051;0,4301667;0,6066125;16,53726
27,29267;-5,122719;1,67855;-5,831035;9,619847;88,6468;358,0576;0,767717;0,6067119;16,55019
27,30531;-5,122719;1,67855;-5,831035;9,619847;88,6468;358,0576;0;0,6064309;16,55019
27,31833;-5,103805;1,678153;-5,83038;10,24257;88,57875;358,255;1,454512;0,6068351;16,56911
27,33776;-5,091666;1,678203;-5,829879;10,3071;88,29006;358,5341;0,6250046;0,606848;16,58126
27,35472;-5,085679;1,678515;-5,829398;10,55766;88,20276;358,4103;0,3542995;0,6066914;16,58727
27,36919;-5,085679;1,678515;-5,829398;10,55766;88,20276;358,4103;0;0,6063704;16,58727
27,38365;-5,067948;1,679256;-5,828934;10,52132;87,84824;358,6015;1,226773;0,6066982;16,60501
27,3969;-5,056171;1,679945;-5,829032;10,44739;87,59348;358,5502;0,8883206;0,6068345;16,61678
27,41527;-5,050261;1,680266;-5,829025;10,41898;87,50848;358,5351;0,321874;0,6066436;16,62269
27,4294;-5,050261;1,680266;-5,829025;10,41898;87,50848;358,5351;0;0,6063309;16,62269
27,44088;-5,032145;1,68086;-5,829054;10,32316;87,4338;358,522;1,577178;0,6067376;16,64081
27,45298;-5,025947;1,680867;-5,829469;10,29841;87,38966;358,4588;0,5135269;0,6066965;16,64702
27,46697;-5,025947;1,680867;-5,829469;10,29841;87,38966;358,4588;0;0,6063872;16,64702
27,47845;-5,00676;1,680405;-5,829493;10,13504;87,35678;358,4781;1,671056;0,6068323;16,66621
27,49278;-5,000201;1,679977;-5,82967;10,08886;87,26481;358,4756;0,4579959;0,6067547;16,67277
27,50533;-5,000201;1,679977;-5,82967;10,08886;87,26481;358,4756;0;0,6064778;16,67277
27,51959;-4,979917;1,678319;-5,829354;10,1735;87,14154;358,2962;1,422121;0,6069008;16,69306
27,53455;-4,972991;1,677669;-5,828955;10,00799;87,15095;358,319;0,4638743;0,6068231;16,7
27,5465;-4,972991;1,677669;-5,828955;10,00799;87,15095;358,319;0;0,6065598;16,7
27,55908;-4,952219;1,674387;-5,828811;9,96551;87,22488;358,188;1,650691;0,6070368;16,72077
27,5709;-4,952219;1,674387;-5,828811;9,96551;87,22488;358,188;0;0,6067764;16,72077
27,58179;-4,937724;1,672041;-5,827934;10,01922;87,13676;358,1529;1,334042;0,6070635;16,73529
27,59492;-4,930667;1,670754;-5,827662;10,45305;87,19723;357,7555;0,5375713;0,6070305;16,74235
27,6116;-4,915939;1,667968;-5,826581;10,55058;87,15725;357,6493;0,8853919;0,6071987;16,75712
27,62353;-4,915939;1,667968;-5,826581;10,55058;87,15725;357,6493;0;0,6069363;16,75712
27,6332;-4,901135;1,665201;-5,824797;10,45365;87,16462;357,7019;1,542812;0,6072637;16,77203
27,64656;-4,901135;1,665201;-5,824797;10,45365;87,16462;357,7019;0;0,6069701;16,77203
27,66854;-4,871318;1,660106;-5,820613;10,52774;86,82653;357,5179;1,36973;0,6075764;16,80214
27,68262;-4,863679;1,659175;-5,81935;10,73445;86,75028;357,3321;0,5500242;0,607547;16,80988
27,70252;-4,848396;1,657545;-5,816847;10,66675;86,68941;357,3048;0,7780509;0,6076697;16,82537
27,72307;-4,832758;1,656747;-5,814364;10,99274;86,58004;357,0895;0,7706993;0,6077905;16,8412
27,74074;-4,816957;1,656504;-5,811956;11,07574;86,61329;357,1547;0,9046152;0,6079797;16,85718
27,755;-4,809109;1,656768;-5,81044;11,10618;86,55083;357,1465;0,5605469;0,6079553;16,86518
27,76906;-4,809109;1,656768;-5,81044;11,10618;86,55083;357,1465;0;0,6076472;16,86518
27,78061;-4,785673;1,657487;-5,806851;12,01672;86,49854;356,9606;2,053598;0,6082484;16,88889
27,80131;-4,771039;1,659011;-5,804338;12,06585;86,25334;356,8171;0,7173378;0,6083297;16,90373
27,82776;-4,749008;1,661509;-5,80191;12,31214;86,42712;356,4757;0,8380121;0,6085481;16,9259
27,84558;-4,742199;1,66248;-5,80116;11,80215;86,58125;356,6684;0,3844005;0,6084046;16,93275
27,86036;-4,728006;1,663777;-5,800233;11,94768;86,73824;356,3424;0,9618347;0,6085923;16,94697
27,87082;-4,728006;1,663777;-5,800233;11,94768;86,73824;356,3424;0;0,6083638;16,94697
27,8833;-4,714053;1,66469;-5,798915;11,78048;86,85928;356,3097;1,123252;0,6085943;16,96099
27,89604;-4,707227;1,664893;-5,798598;11,97621;86,84538;356,1089;0,5362814;0,6085613;16,96782
27,90797;-4,707227;1,664893;-5,798598;11,97621;86,84538;356,1089;0;0,6083009;16,96782
27,92041;-4,68685;1,664579;-5,797312;11,72622;87,04842;356,4323;1,641584;0,6087614;16,98824
