Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
26,81287;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,008853161;0,5967377;22;1,236063;0,3853036;0,7903442
27,08751;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,0005407864;0,5906841;22;1,236063;0,3853036;0,7903442
27,11341;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,001323847;0,5901195;22;1,236063;0,3853036;0,7903442
27,12947;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,000970529;0,5897701;22;1,236063;0,3853036;0,7903442
27,14205;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,001903282;0,5894966;22;1,236063;0,3853036;0,7903442
27,15714;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,003119398;0,5891688;22;1,236063;0,3853036;0,7903442
27,16923;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,0005013661;0,5889066;22;1,236063;0,3853036;0,7903442
27,18541;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,001691972;0,5885559;22;1,236063;0,3853036;0,7903442
27,20031;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,002120001;0,5882332;22;1,236063;0,3853036;0,7903442
27,21639;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,004957196;0,5878856;22;1,236063;0,3853036;0,7903442
27,23095;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,004058143;0,587571;22;1,236063;0,3853036;0,7903442
27,24504;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;1,055088E-10;0,587267;22;1,236063;0,3853036;0,7903442
27,26084;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,001852015;0,5869265;22;1,236063;0,3853036;0,7903442
27,27584;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,001471751;0,5866036;22;1,236063;0,3853036;0,7903442
27,29267;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,001774772;0,5862415;22;1,236063;0,3853036;0,7903442
27,30531;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,0009602652;0,58597;22;1,236063;0,3853036;0,7903442
27,31833;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;1,060908E-10;0,5856908;22;1,236063;0,3853036;0,7903442
27,33776;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,003504527;0,5852742;22;1,236063;0,3853036;0,7903442
27,35472;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0,0004409417;0,5849112;22;1,236063;0,3853036;0,7903442
27,36919;-5,720369;0,07864358;-5,771286;0,2674328;271,1435;359,4734;0;0,5846018;22;1,236063;0,3853036;0,7903442
27,38365;-5,309843;0,1340214;-5,699251;330,1784;268,9455;0,5173631;5,45588;0,5995216;22;1,236063;0,3853036;0,7903442
27,3969;-5,309843;0,1340214;-5,699251;330,1784;268,9455;0,5173631;0;0,5992313;23;1,535621;-0,8655203;0,7702504
27,41527;-5,309843;0,1340214;-5,699251;330,1784;268,9455;0,5173631;0;0,5988297;23;1,535621;-0,8655203;0,7702504
27,4294;-5,309843;0,1340214;-5,699251;330,1784;268,9455;0,5173631;0;0,5985211;23;1,535621;-0,8655203;0,7702504
27,44088;-5,309843;0,1340214;-5,699251;330,1784;268,9455;0,5173631;0;0,5982705;23;1,535621;-0,8655203;0,7702504
