Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0090187;-5,675746;0,1121886;-5,783026;327,4835;291,0929;355,5266;0;0;0;-1;-1
0,3312333;-5,675746;0,1121886;-5,783026;327,4835;291,0929;355,5266;0;0;0;-1;-1
0,3738953;-5,675746;0,1121886;-5,783026;327,4835;291,0929;355,5266;0;0;0;-1;-1
0,3919866;-5,675746;0,1121886;-5,783026;327,4835;291,0929;355,5266;0;0;0;-1;-1
0,4056923;-5,285988;0,05741104;-5,807592;357,8769;288,2135;1,481076;0;0,984515;0;-1;-1
0,4231041;-5,285408;0,05665431;-5,80628;357,3834;287,4273;1,352668;0;0,9465834;0;-1;-1
0,4375426;-5,285408;0,05665431;-5,80628;357,3834;287,4273;1,352668;0;0,9146896;0;-1;-1
0,4520878;-5,285455;0,05668664;-5,806443;357,0235;287,3175;1,176558;0;0,8850458;0;-1;-1
0,4674009;-5,285287;0,05648758;-5,806379;357,0543;287,3727;1,077493;0;0,8558701;0;-1;-1
0,4791826;-5,285223;0,05638902;-5,806791;357,1475;287,7352;1,084296;0;0,835309;0;-1;-1
0,4897782;-5,285223;0,05638902;-5,806791;357,1475;287,7352;1,084296;0;0,8168994;0;-1;-1
0,5032901;-5,285012;0,05619692;-5,806152;357,0339;287,4033;0,9682377;0;0,7959281;0;-1;-1
0,513432;-5,285012;0,05619692;-5,806152;357,0339;287,4033;0,9682377;0;0,7799249;0;-1;-1
0,5240266;-5,284792;0,05606443;-5,806414;356,9563;287,4329;0,9486212;0;0,7645436;0;-1;-1
0,5389641;-5,284792;0,05606443;-5,806414;356,9563;287,4329;0,9486212;0;0,7429935;0;-1;-1
0,5592429;-5,285702;0,05588562;-5,806509;356,8785;287,2683;0,5085659;0;0,7172717;0;-1;-1
0,5699717;-5,285702;0,05588562;-5,806509;356,8785;287,2683;0,5085659;0;0,7035532;0;-1;-1
0,585481;-5,2862;0,05627698;-5,807493;356,0548;286,2063;0,4128067;0;0,6865382;0;-1;-1
0,5988375;-5,286178;0,05612507;-5,807305;356,2198;286,4632;0,4694153;0;0,671313;0;-1;-1
0,6099343;-5,286178;0,05612507;-5,807305;356,2198;286,4632;0,4694153;2,305384E-08;0,6589162;0;-1;-1
0,6224099;-5,286059;0,055925;-5,807143;356,3637;286,7567;0,4996591;0,004336766;0,6458423;0;-1;-1
0,6335261;-5,286059;0,055925;-5,807143;356,3637;286,7567;0,4996591;5,328518E-08;0,6343464;0;-1;-1
