Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0102077;-3,757683;1,435683;-7,169906;25,20661;2,299014;355,5137;-1;0;0
0,3435411;-3,758134;1,438015;-7,150985;24,85466;2,819641;355,9973;0,05677882;0,05677882;0,01892627
0,3657156;-3,758134;1,438015;-7,150985;24,85466;2,819641;355,9973;0;0,05323729;0,01892627
0,3756407;-3,758134;1,438015;-7,150985;24,85466;2,819641;355,9973;0;0,05179136;0,01892627
0,3887739;-3,758134;1,438015;-7,150985;24,85466;2,819641;355,9973;0;0,04999461;0,01892627
0,4041882;-3,758134;1,438015;-7,150985;24,85466;2,819641;355,9973;0;0,0480386;0,01892627
0,4161867;-3,758134;1,438015;-7,150985;24,85466;2,819641;355,9973;0;0,04661885;0,01892627
0,4305204;-3,758134;1,438015;-7,150985;24,85466;2,819641;355,9973;0;0,04502903;0,01892627
0,4442554;-3,758134;1,438015;-7,150985;24,85466;2,819641;355,9973;0;0,04360413;0,01892627
0,4562075;-3,758134;1,438015;-7,150985;24,85466;2,819641;355,9973;0;0,04243561;0,01892627
0,4712656;-3,758134;1,438015;-7,150985;24,85466;2,819641;355,9973;0;0,04104967;0,01892627
0,4852059;-3,758134;1,438015;-7,150985;24,85466;2,819641;355,9973;0;0,03984493;0,01892627
0,4976218;-3,758134;1,438015;-7,150985;24,85466;2,819641;355,9973;0;0,03882996;0,01892627
0,5110086;-3,733915;1,428404;-6,595805;24,16167;3,819546;356,4856;-1;1,14743;0,5746339
0,5221243;-3,733915;1,428404;-6,595805;24,16167;3,819546;356,4856;0;1,122515;0,5746339
0,5316949;-3,733915;1,428404;-6,595805;24,16167;3,819546;356,4856;0;1,101914;0,5746339
0,5414115;-3,733915;1,428404;-6,595805;24,16167;3,819546;356,4856;0;1,081758;0,5746339
0,5541707;-3,733915;1,428404;-6,595805;24,16167;3,819546;356,4856;0;1,056384;0,5746339
0,5651481;-3,733915;1,428404;-6,595805;24,16167;3,819546;356,4856;0;1,035488;0,5746339
0,5762837;-3,733915;1,428404;-6,595805;24,16167;3,819546;356,4856;0;1,015118;0,5746339
0,5863374;-3,733915;1,428404;-6,595805;24,16167;3,819546;356,4856;0;0,9974037;0,5746339
0,5985446;-3,733915;1,428404;-6,595805;24,16167;3,819546;356,4856;0;0,9767089;0,5746339
0,6087572;-3,733915;1,428404;-6,595805;24,16167;3,819546;356,4856;0;0,9600441;0,5746339
0,6236681;-3,736988;1,445022;-6,473747;21,53602;1,314147;356,5293;8,188426;1,135738;0,6967305
0,6356745;-3,736988;1,445022;-6,473747;21,53602;1,314147;356,5293;0;1,113937;0,6967305
0,6464995;-3,736988;1,445022;-6,473747;21,53602;1,314147;356,5293;0;1,094986;0,6967305
0,6558726;-3,736988;1,445022;-6,473747;21,53602;1,314147;356,5293;0;1,07909;0,6967305
