Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,01301;1,646237;-5,220499;2,040661;75,07058;26,84591;-1;0;-1;0
0,3333333;-6,0169;1,654122;-5,223351;359,284;71,74886;27,43634;0,01447017;0,01447017;-1;0,00482339
0,3687111;-6,0169;1,654122;-5,223351;359,284;71,74886;27,43634;0;0,01308176;-0,03924529;0,00482339
0,391809;-6,0169;1,654122;-5,223351;359,284;71,74886;27,43634;0;0,01231057;0;0,00482339
0,4084288;-6,0169;1,654122;-5,223351;359,284;71,74886;27,43634;0;0,01180962;0;0,00482339
0,4248964;-6,053618;1,650778;-5,284845;356,1086;37,84916;5,873352;4,349326;0,1799167;131,4496;0,07644597
0,4418977;-6,054328;1,650146;-5,285615;356,1086;37,67583;5,769232;0,06160854;0,175365;-128,1108;0,07749339
0,4583139;-6,054328;1,650146;-5,285615;356,1086;37,67583;5,769232;0;0,1690837;-1,843601;0,07749339
0,4748065;-6,061013;1,645495;-5,291606;356,4383;35,04115;3,308288;0,5442518;0,1821154;16,53814;0,08646957
0,4924091;-6,061013;1,645495;-5,291606;356,4383;35,04115;3,308288;0;0,1756052;-15,96271;0,08646957
0,5101233;-6,065468;1,642576;-5,295498;355,9804;33,24702;1,99476;0,3339679;0,1811044;9,456372;0,09238555
0,525179;-6,066876;1,642097;-5,297113;355,139;32,75899;2,130025;0,1423138;0,1799923;-5,848466;0,09452819
0,5419989;-6,067387;1,641856;-5,297728;355,0648;32,66355;2,113332;0,04751412;0,1758811;-2,974046;0,09532737
0,559715;-6,067387;1,641856;-5,297728;355,0648;32,66355;2,113332;0;0,1703141;-1,375785;0,09532737
0,5749115;-6,071627;1,639742;-5,30348;354,668;31,63986;1,872226;0,4702356;0,1782419;14,2874;0,1024733
0,5915318;-6,07476;1,63857;-5,307361;354,4041;30,77304;1,700325;0,3001117;0,181666;-5,346988;0,1074612
0,6085138;-6,076187;1,638216;-5,309161;354,3083;30,15018;1,680763;0,1352539;0,1803708;-4,906144;0,1097581
0,6249141;-6,079036;1,637528;-5,31286;354,342;28,89712;1,630711;0,2847087;0,183109;4,477075;0,1144274
0,6429858;-6,082211;1,637516;-5,31612;354,1673;27,64983;1,471896;0,2517687;0,1850388;-0,955561;0,1189773
0,6616424;-6,082211;1,637516;-5,31612;354,1673;27,64983;1,471896;0;0,1798212;-6,854881;0,1189773
0,6751977;-6,088156;1,637627;-5,322269;354,3074;25,48097;1,299283;0,630995;0,188879;19,58884;0,1275306
0,6917159;-6,089566;1,637714;-5,323751;354,3612;24,98582;1,288656;0,1238393;0,1873258;-16,86389;0,1295762
0,7085037;-6,090959;1,637825;-5,325224;354,4298;24,50393;1,282235;0,1207744;0,1857489;-0,09202135;0,1316038
0,7251651;-6,093704;1,638177;-5,328055;354,4777;23,59176;1,31573;0,2366986;0,1869195;3,465676;0,1355475
0,7593252;-6,096369;1,638675;-5,33077;354,4026;22,675;1,412337;0,1113532;0,18352;-2,466387;0,1393513
0,7920874;-6,099913;1,639429;-5,33463;354,3206;21,2846;1,605084;0,1599321;0,1825443;0,7259;0,1445911
0,813996;-6,103734;1,639989;-5,339566;354,321;19,56205;1,746278;0,2849532;0,1853006;2,286801;0,150834
0,8600984;-6,104568;1,640016;-5,340776;354,297;19,18158;1,75554;0,03188001;0,1770771;-3,721067;0,1523037
0,8751768;-6,10872;1,639469;-5,346411;354,236;17,49169;1,687211;0,4641779;0,1820236;7,065904;0,1593028
0,8924825;-6,110333;1,639075;-5,348236;354,1755;16,8077;1,640629;0,140742;0,1812231;-9,987491;0,1617384
0,9086443;-6,111092;1,638883;-5,349026;354,1275;16,44374;1,636176;0,06775481;0,1792049;-2,18084;0,1628335
0,9252843;-6,112552;1,638516;-5,350392;354,0488;15,64472;1,679943;0,120205;0,1781438;1,599004;0,1648337
0,9421124;-6,11402;1,638202;-5,351533;353,9821;14,71506;1,80275;0,1104746;0,1769351;-0,2907369;0,1666928
0,9586715;-6,11402;1,638202;-5,351533;353,9821;14,71506;1,80275;0;0,1738789;-3,308892;0,1666928
0,9758195;-6,116252;1,637854;-5,35304;354,0376;13,17982;2,049812;0,1570554;0,1735833;4,659417;0,169386
0,9940559;-6,117669;1,637581;-5,35398;354,2874;12,1589;2,145407;0,0932177;0,1721089;-1,804115;0,1710859
1,025068;-6,118362;1,637426;-5,354448;354,44;11,66184;2,147074;0,02698169;0,1677183;-1,344931;0,1719227
1,042098;-6,121041;1,636796;-5,356607;354,9628;9,880542;2,130982;0,2020381;0,1682791;3,643847;0,1753633
1,059168;-6,121041;1,636796;-5,356607;354,9628;9,880542;2,130982;0;0,165567;-5,924861;0,1753633
1,075448;-6,122845;1,636158;-5,358566;355,2931;8,732676;2,119944;0,1635882;0,165537;4,905089;0,1780265
1,092251;-6,123481;1,635963;-5,359244;355,3292;8,372646;2,122321;0,05529122;0,163841;-3,273497;0,1789555
1,108606;-6,125288;1,635072;-5,361528;355,5111;7,34593;2,10571;0,1781038;0,1640514;3,703853;0,1818685
1,126045;-6,125884;1,634722;-5,362305;355,5587;7,002428;2,091367;0,05614548;0,1623803;-3,608896;0,1828476
1,161235;-6,127104;1,634077;-5,363818;355,5581;6,31158;2,095683;0,05523585;0,1591334;-0,01728398;0,1847913
1,175687;-6,128605;1,63289;-5,366078;355,5981;5,328008;1,930803;0,1876914;0,1594845;2,668197;0,1875039
1,208802;-6,129014;1,632476;-5,366833;355,6194;5,021291;1,840098;0,02594668;0,1558263;-3,40032;0,1883631
1,225358;-6,130119;1,63084;-5,369347;355,7911;3,605301;1,177515;0,1658193;0,1559613;2,815971;0,1911085
1,258596;-6,130377;1,629971;-5,37049;356,0217;2,80286;0,7408471;0,03527067;0,1527741;-2,621807;0,1922808
