Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,046154;1,533112;-5,84398;331,1466;92,02481;2,844243;-1;0;-1;0
0,3333333;-6,045874;1,530973;-5,844414;331,7766;92,31971;2,456565;0,001550651;0,001550651;-1;0,0005168838
0,3696736;-6,042239;1,507317;-5,841736;344,1183;94,80454;356,7536;0,1242281;0,01361028;0,3318535;0,005031359
0,3984424;-6,04035;1,504123;-5,841176;345,7595;94,81272;356,0867;0,06848499;0,01757242;-0,8561494;0,007001597
0,4152164;-6,039071;1,502028;-5,840985;346,8058;94,8194;355,7222;0,07714157;0,01997889;0,1900756;0,008295562
0,4318309;-6,038392;1,500789;-5,84098;347,4068;94,82877;355,5045;0,04084098;0,02078155;-1,087218;0,008974118
0,4484564;-6,038054;1,500143;-5,841002;347,718;94,84036;355,415;0,02037764;0,02076658;-0,6156225;0,009312906
0,4656307;-6,037451;1,498858;-5,841084;348,3059;94,86787;355,2666;0,03542159;0,02130711;0,4450901;0,009921247
0,4821447;-6,037451;1,498858;-5,841084;348,3059;94,86787;355,2666;0;0,02057732;-1,051451;0,009921247
0,5159056;-6,037006;1,497675;-5,841237;348,8818;94,88137;355,1308;0,01394457;0,02014327;0,2773669;0,01039203
0,5343208;-6,03604;1,49494;-5,841677;350,1504;94,99598;355,0399;0,05764798;0,02143587;0,8376139;0,01145363
0,5488688;-6,035735;1,49407;-5,841864;350,5774;95,0467;355,0519;0,02455423;0,02151852;-1,003958;0,01181085
0,5655834;-6,035633;1,493732;-5,841961;350,7906;95,05922;355,0443;0,008455192;0,02113246;-0,5149619;0,01195217
0,5825458;-6,035633;1,493732;-5,841961;350,7906;95,05922;355,0443;0;0,02051713;-0,2510674;0,01195217
0,5985649;-6,035272;1,492763;-5,842219;351,329;95,13022;355,095;0,0277137;0,02070973;0,8402798;0,01239612
0,6157059;-6,035009;1,492209;-5,842383;351,6496;95,19942;355,167;0,01805528;0,02063583;-0,2912664;0,0127056
0,6321312;-6,03474;1,491742;-5,842531;351,9511;95,28297;355,2599;0,01865812;0,02058444;0,01795956;0,01301207
0,6486725;-6,034611;1,491544;-5,842596;352,1018;95,32256;355,311;0,008766461;0,02028308;-0,3000507;0,01315708
0,6659313;-6,034354;1,491199;-5,842705;352,3715;95,39415;355,4198;0,01619095;0,02017703;0,2196586;0,01343651
0,6851633;-6,034354;1,491199;-5,842705;352,3715;95,39415;355,4198;0;0,01961068;-0,4437003;0,01343651
0,6986325;-6,034039;1,490861;-5,842843;352,762;95,45759;355,5626;0,02549297;0,01972408;0,7795745;0,01377989
0,7156969;-6,033796;1,490662;-5,842926;353,0166;95,49351;355,6716;0,01505773;0,01961282;-0,3417623;0,01403684
0,7319611;-6,033481;1,490447;-5,843009;353,2605;95,54133;355,8036;0,02001117;0,01962167;0,1486243;0,0143623
0,7487301;-6,03332;1,490345;-5,843051;353,3833;95,56285;355,8724;0,009911364;0,0194042;-0,3057473;0,01452851
0,7657307;-6,032986;1,490152;-5,843146;353,6246;95,61005;356,0125;0,02044639;0,01942733;0,3119676;0,01487611
0,7823302;-6,032986;1,490152;-5,843146;353,6246;95,61005;356,0125;0;0,01901513;-0,6085218;0,01487611
0,7987071;-6,0325;1,489902;-5,843331;353,9355;95,68841;356,2126;0,03173719;0,01927598;0,9624199;0,01539587
0,816044;-6,032341;1,489824;-5,843408;354,0297;95,71822;356,2803;0,0101732;0,01908259;-0,6396177;0,01557224
0,8350263;-6,032035;1,489695;-5,843582;354,1964;95,78094;356,41;0,01858557;0,0190713;0,2316233;0,01592503
0,8491333;-6,031621;1,489524;-5,843901;354,4602;95,88786;356,6046;0,03706964;0,01937031;0,5586121;0,01644798
0,8656211;-6,031494;1,489473;-5,844018;354,5538;95,92306;356,6681;0,01045716;0,01920054;-0,8698376;0,01662039
0,8826114;-6,031494;1,489473;-5,844018;354,5538;95,92306;356,6681;0;0,01883093;-0,3123585;0,01662039
0,8990467;-6,031262;1,48937;-5,844266;354,7635;95,99641;356,7911;0,02062894;0,0188638;0,6171593;0,01695943
0,9157621;-6,030958;1,489227;-5,84466;355,1039;96,10775;356,9618;0,02979101;0,01906325;0,2763763;0,0174574
0,9321824;-6,030784;1,489143;-5,844945;355,3571;96,1813;357,0629;0,02036962;0,01908626;-0,2843275;0,01779188
0,94892;-6,030704;1,489107;-5,845089;355,4961;96,21465;357,1097;0,009817762;0,01892278;-0,3182307;0,0179562
0,9661287;-6,030571;1,489055;-5,845377;355,7777;96,27788;357,1971;0,01845885;0,01891452;0,2545517;0,01827386
0,9852977;-6,030457;1,489024;-5,84567;356,0757;96,33678;357,2772;0,01637186;0,01886505;-0,05737007;0,01858769
0,9988377;-6,030457;1,489024;-5,84567;356,0757;96,33678;357,2772;0;0,01860932;-0,5005305;0,01858769
1,015748;-6,03036;1,489011;-5,845971;356,3814;96,38963;357,3493;0,01868132;0,01861052;0,6134962;0,0189036
1,032311;-6,03024;1,489008;-5,846429;356,8534;96,45921;357,4431;0,0286228;0,01877116;0,2969967;0,01937767
1,049195;-6,030206;1,489009;-5,846578;357,0045;96,47905;357,4664;0,009043152;0,01861461;-0,5853989;0,01953036
1,08264;-6,030173;1,48901;-5,846729;357,166;96,49624;357,4873;0,004608489;0,01818194;-0,08811416;0,01968449
1,116759;-6,030057;1,488991;-5,84733;357,8176;96,5508;357,5482;0,01794754;0,01817478;0,1974287;0,02029684
1,134807;-6,02994;1,488885;-5,847966;358,4834;96,58441;357,5652;0,0358129;0,01845529;0,3424628;0,0209432
1,149036;-6,029905;1,488836;-5,848138;358,6406;96,58714;357,56;0,0123492;0,01837968;-0,7269426;0,02111892
1,166068;-6,029867;1,488774;-5,848316;358,7982;96,58769;357,5509;0,01070181;0,01826754;-0,05269818;0,02130119
