Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0083724;5,005929;1,463887;4,169478;24,73948;247,6853;349,6413;-1;0;0
0,3295254;4,996849;1,465741;4,17282;24,87095;247,1962;349,55;0,03012546;0,03012546;0,009674881
0,3523254;4,860979;1,478211;4,194178;29,85172;242,997;350,4337;6,032387;0,4280041;0,1472133
0,3649151;4,851323;1,477475;4,191803;26,66275;242,3331;349,8686;0,7898803;0,4407822;0,1571576
0,3737594;4,851323;1,477475;4,191803;26,66275;242,3331;349,8686;0;0,4301129;0,1571576
0,3834157;4,843964;1,477515;4,191841;30,32458;242,5784;350,5041;0,7620561;0,4386595;0,1645163
0,3937271;4,843964;1,477515;4,191841;30,32458;242,5784;350,5041;0;0,4269218;0,1645163
0,4044443;4,834267;1,476185;4,189197;27,06779;241,7042;349,7866;0,9378348;0,4407465;0,1745673
0,4136985;4,834267;1,476185;4,189197;27,06779;241,7042;349,7866;0;0,4306836;0,1745673
0,4236824;4,826972;1,476392;4,189728;30,28584;242,7669;350,9559;0,7325801;0,4379411;0,1818813
0,434858;4,826972;1,476392;4,189728;30,28584;242,7669;350,9559;0;0,4264653;0,1818813
0,4487547;4,816964;1,474186;4,186466;27,68977;241,1935;349,6156;0,7575161;0,4369119;0,1924083
0,4610974;4,810477;1,474293;4,186926;31,97432;239,7278;348,7597;0,5268861;0,4393649;0,1989115
0,4712116;4,810477;1,474293;4,186926;31,97432;239,7278;348,7597;0;0,4297637;0,1989115
0,480906;4,800929;1,472393;4,184952;30,62075;241,8674;350,5138;1,005701;0,4415796;0,2086612
0,4940298;4,800929;1,472393;4,184952;30,62075;241,8674;350,5138;0;0,4296469;0,2086612
0,5066614;4,792746;1,470618;4,183332;32,37233;241,1839;350,2268;0,660395;0,4354963;0,217003
0,5184575;4,792746;1,470618;4,183332;32,37233;241,1839;350,2268;0;0,4254251;0,217003
0,5296648;4,780343;1,467257;4,180739;30,6568;241,2958;351,7613;1,130617;0,4405859;0,2296741
0,5404379;4,776071;1,466362;4,179794;30,89491;241,1824;351,7033;0,4061267;0,4398882;0,2340494
0,5503141;4,776071;1,466362;4,179794;30,89491;241,1824;351,7033;0;0,4318718;0,2340494
0,5628042;4,776071;1,466362;4,179794;30,89491;241,1824;351,7033;0;0,4221427;0,2340494
0,573274;4,776071;1,466362;4,179794;30,89491;241,1824;351,7033;0;0,4143188;0,2340494
0,582411;4,757913;1,462437;4,174578;27,49686;240,7821;351,289;2,067727;0,4406361;0,2529421
0,5940182;4,757913;1,462437;4,174578;27,49686;240,7821;351,289;0;0,4319029;0,2529421
0,6050153;4,749556;1,460873;4,172456;27,63106;240,926;351,3756;0,7840444;0,4383934;0,2615643
0,6143723;4,749556;1,460873;4,172456;27,63106;240,926;351,3756;0;0,4316244;0,2615643
0,6241384;4,741385;1,459816;4,170259;26,84307;241,3905;351,6943;0,8663535;0,4385192;0,2700253
0,6353589;4,741385;1,459816;4,170259;26,84307;241,3905;351,6943;0;0,4306715;0,2700253
0,6473913;4,729017;1,458848;4,166173;24,87401;242,0533;352,4066;1,082525;0,4429456;0,2830506
0,6569687;4,729017;1,458848;4,166173;24,87401;242,0533;352,4066;0;0,4364049;0,2830506
0,6679266;4,722751;1,458461;4,164727;28,25998;242,974;353,3311;0,586892;0,4389051;0,2894817
