Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,32199;1,562539;-1,209471;6,778489;96,37626;357,5746;-1;0;-1;0
0,3333333;-6,322555;1,562718;-1,208452;6,470147;96,20752;357,5197;0,003497733;0,003497733;-1;0,001165911
0,3847948;-6,325027;1,560826;-1,204082;14,31831;93,78705;356,0182;0,09756161;0,0160776;0,244452;0,006186577
0,4109758;-6,325479;1,5606;-1,203197;16,20273;93,45119;356,027;0,03793343;0,01746991;-0,7679837;0,007179712
0,4234806;-6,326149;1,560034;-1,20201;19,68424;92,49823;355,6727;0,1090408;0,02017387;1,838075;0,008543244
0,4424344;-6,326341;1,559887;-1,20167;20,40925;92,29108;355,5901;0,02060314;0,02019226;-2,811241;0,008933752
0,4566174;-6,326665;1,559641;-1,201066;21,40201;91,98706;355,4427;0,04833797;0,02106649;0,8369802;0,009619328
0,4733543;-6,326665;1,559641;-1,201066;21,40201;91,98706;355,4427;0;0,02032162;-1,56333;0,009619328
0,4931719;-6,327002;1,560069;-1,200179;18,65903;92,66974;356,2348;0,04787224;0,02142872;1,309613;0,01056804
0,5066632;-6,327148;1,560545;-1,199675;16,85247;93,11452;356,7224;0,03887705;0,02189333;-0,2700538;0,01109254
0,5234254;-6,327148;1,560545;-1,199675;16,85247;93,11452;356,7224;0;0,02119221;-1,285043;0,01109254
0,5398024;-6,327276;1,560983;-1,199244;15,79792;93,4063;357,0045;0,02748966;0,02138327;0,8295217;0,01154274
0,557077;-6,327276;1,560983;-1,199244;15,79792;93,4063;357,0045;0;0,02072019;-0,8168904;0,01154274
0,5739326;-6,327335;1,561181;-1,19901;15,86106;93,50876;357,0089;0,01431942;0,02053221;0,4195525;0,0117841
0,5906723;-6,327424;1,561355;-1,198834;15,84212;93,56113;357,0161;0,01171996;0,02028247;-0,07737552;0,01198029
0,6069375;-6,327493;1,561486;-1,198653;15,77868;93,58064;357,032;0,01191366;0,02005819;0,005868712;0,01217407
0,6235653;-6,32759;1,561641;-1,198454;15,92329;93,59518;356,9758;0,01337063;0,01987986;0,04429438;0,01239639
0,6406938;-6,327666;1,561743;-1,19822;16,16626;93,58425;356,9016;0,0142995;0,01973068;0,02751685;0,01264132
0,6570632;-6,327666;1,561743;-1,19822;16,16626;93,58425;356,9016;0;0,01923913;-0,4268771;0,01264132
0,6736873;-6,327672;1,561699;-1,198048;16,86362;93,50442;356,6906;0,0103963;0,01902092;0,3151014;0,01281415
0,6898627;-6,327673;1,561678;-1,197906;17,1336;93,47353;356,6204;0,00878524;0,01878092;-0,04911836;0,01295626
0,7078862;-6,327809;1,561889;-1,197631;16,94604;93,48473;356,6563;0,01701401;0,01873593;0,2406152;0,01326291
0,7236047;-6,328073;1,562315;-1,197007;16,51705;93,50306;356,7325;0,04306825;0,01926449;0,7721601;0,01393988
0,7408887;-6,328083;1,562324;-1,196791;16,77562;93,45609;356,6549;0,01253852;0,01910759;-0,9250731;0,01415659
0,7585719;-6,328083;1,562324;-1,196791;16,77562;93,45609;356,6549;0;0,01866217;-0,3585797;0,01415659
0,7761332;-6,328077;1,562286;-1,196445;17,37053;93,34162;356,5035;0,01969519;0,01868554;0,5588156;0,01450247
0,7911125;-6,328077;1,562276;-1,196362;17,49825;93,31628;356,4745;0,005507213;0,01843601;-0,4360082;0,01458496
0,8078809;-6,328272;1,562154;-1,196083;19,03084;92,79505;356,1389;0,02029338;0,01847457;0,4657398;0,01492525
0,8236169;-6,328649;1,561953;-1,195561;21,15855;92,03646;355,6291;0,04092079;0,01890342;0,6346051;0,01556918
