Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0095383;-5,386787;1,663482;-5,80471;22,89424;91,16683;1,078532;-1;0;0
0,3428716;-5,37464;1,661209;-5,806564;23,01174;91,15135;0,8735718;0,03686143;0,03686143;0,01228714
0,4046639;-4,987317;1,678812;-5,829516;21,47487;86,69878;358,7318;6,279147;1,01307;0,40029
0,4289828;-4,945029;1,673127;-5,828561;21,95618;86,96908;358,0545;1,73933;1,055178;0,4425886
0,4412483;-4,923374;1,669405;-5,827157;22,50992;86,73383;357,5192;1,769233;1,075465;0,4642891
0,4547978;-4,923374;1,669405;-5,827157;22,50992;86,73383;357,5192;0;1,042738;0,4642891
0,4839597;-4,908627;1,66657;-5,82582;22,31627;86,84418;357,6561;0,5077747;1,009855;0,4790968
0,5082254;-4,886827;1,662159;-5,822748;22,26299;86,32977;357,8199;0,9072859;1,004864;0,5011127
0,5219929;-4,863679;1,659175;-5,81935;22,6478;86,26086;357,1782;1,699307;1,023521;0,5245079
0,5337098;-4,863679;1,659175;-5,81935;22,6478;86,26086;357,1782;0;1,000642;0,5245079
0,5863075;-4,848396;1,657545;-5,816847;22,57694;86,19445;357,1509;0,2944458;0,9362411;0,5399951
0,6001087;-4,809109;1,656768;-5,81044;23,01571;86,01843;356,9768;2,884248;0,9817647;0,5798012
0,6263009;-4,809109;1,656768;-5,81044;23,01571;86,01843;356,9768;0;0,9400719;0,5798012
0,6393248;-4,778183;1,658263;-5,805451;24,06611;85,67005;356,5238;2,405268;0,970372;0,6111272
0,6688614;-4,778183;1,658263;-5,805451;24,06611;85,67005;356,5238;0;0,9269009;0,6111272
0,6845531;-4,742199;1,66248;-5,80116;23,70419;85,93922;356,4603;2,309373;0,9590385;0,6473652
0,7107493;-4,734881;1,663088;-5,800801;23,96562;85,9829;356,2075;0,2796905;0,9336591;0,6546921
0,7211576;-4,714053;1,66469;-5,798915;23,67982;86,13619;356,0765;2,009366;0,9493924;0,675606
0,7306445;-4,714053;1,66469;-5,798915;23,67982;86,13619;356,0765;0;0,9369021;0,675606
0,7454763;-4,700335;1,664894;-5,797915;23,66433;86,35494;356,12;0,9273729;0,9367101;0,6893606
0,8207743;-4,693685;1,66484;-5,79769;23,60114;86,37273;356,1864;0,08835917;0,8579671;0,6960138
0,8519859;-4,640732;1,662761;-5,79857;25,01081;86,60301;355,7917;1,696822;0,8890455;0,7489743
0,8759632;-4,622613;1,662905;-5,799298;25,28464;86,58429;355,6321;0,7562786;0,8853714;0,7671078
0,8953664;-4,61084;1,663161;-5,799681;25,63077;86,37831;355,4579;0,6070569;0,8792751;0,7788867
0,9077774;-4,599352;1,663574;-5,799639;25,57304;86,42068;355,5341;0,9256722;0,8799162;0,7903752
0,9246084;-4,587777;1,663851;-5,7997;25,74631;86,32291;355,4807;0,6877143;0,876381;0,8019501
0,9360021;-4,582144;1,664016;-5,799612;25,73396;86,17701;355,4594;0,4944441;0,8716839;0,8075836
0,9475737;-4,582144;1,664016;-5,799612;25,73396;86,17701;355,4594;0;0,8609309;0,8075836
0,9639529;-4,564975;1,664009;-5,798913;25,73161;85,8356;355,5945;1,04909;0,8641599;0,8247669
0,9756357;-4,559324;1,663914;-5,798683;25,8307;85,62013;355,521;0,4841443;0,8595645;0,8304231
0,9918906;-4,559324;1,663914;-5,798683;25,8307;85,62013;355,521;0;0,8453414;0,8304231
1,00528;-4,542247;1,663329;-5,798433;25,61164;85,34728;355,8676;1,275533;0,8511261;0,8475019
1,02084;-4,53652;1,662894;-5,798378;25,86985;85,20011;355,8312;0,3680361;0,8436933;0,8532285
1,033386;-4,53652;1,662894;-5,798378;25,86985;85,20011;355,8312;0;0,8333553;0,8532285
1,046785;-4,519649;1,661791;-5,798631;26,0823;84,78562;355,8457;1,259301;0,8388578;0,8701023
1,062539;-4,508829;1,660534;-5,79907;25,73576;84,60409;356,1746;0,6873639;0,8365912;0,8809311
1,072788;-4,503469;1,659857;-5,799317;25,86406;84,41651;356,1357;0,5235381;0,8335736;0,8862969
1,082811;-4,503469;1,659857;-5,799317;25,86406;84,41651;356,1357;0;0,8257894;0,8862969
1,094048;-4,492952;1,658648;-5,800153;25,91835;84,23769;356,257;0,9388238;0,8269606;0,8968467
1,104011;-4,492952;1,658648;-5,800153;25,91835;84,23769;356,257;0;0,8194327;0,8968467
1,116428;-4,482786;1,657333;-5,800869;26,23767;83,82558;356,2266;0,8207539;0,8194475;0,9070381
1,127186;-4,482786;1,657333;-5,800869;26,23767;83,82558;356,2266;0;0,8115596;0,9070381
1,146064;-4,468493;1,655838;-5,802536;26,52864;83,49383;356,3851;0,7622484;0,8107406;0,9214272
1,158199;-4,459681;1,655402;-5,803819;26,53777;83,21612;356,5236;0,7338411;0,8099282;0,9303325
1,169936;-4,459681;1,655402;-5,803819;26,53777;83,21612;356,5236;0;0,801736;0,9303325
1,186726;-4,451392;1,655407;-5,805427;26,31982;83,11166;356,8248;0,5028961;0,7974738;0,938776
1,203234;-4,443537;1,656082;-5,807287;26,25467;82,91936;357,0912;0,4889906;0,7932075;0,9468486
1,219635;-4,439697;1,656659;-5,808309;26,22721;82,77663;357,1716;0,2422834;0,7857405;0,9508223
1,231002;-4,439697;1,656659;-5,808309;26,22721;82,77663;357,1716;0;0,7784289;0,9508223
1,242459;-4,428467;1,659699;-5,811964;25,82873;82,59219;357,5793;1,030714;0,7807733;0,9626316
