Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-6,609694;1,549542;-0,829488;335,0475;91,88275;356,549;-1;0;-1;0
0,3333333;-6,610698;1,548004;-0,8305575;335,8944;92,16991;356,7628;0,004399083;0,004399083;-1;0,001466361
0,3672769;-6,61448;1,540927;-0,8329957;343,6804;95,13271;355,9656;0,1325622;0,01624387;0,348955;0,005965998
0,3912495;-6,614682;1,540845;-0,8331059;344,2819;95,14924;356,0566;0,009606565;0,01583719;-2,122992;0,006196293
0,4078251;-6,614944;1,540749;-0,8332093;344,5984;95,17206;356,1252;0,01700639;0,01588471;0,1824946;0,006478184
0,4248828;-6,614944;1,540749;-0,8332093;344,5984;95,17206;356,1252;0;0,01524699;-0,5056416;0,006478184
0,4413406;-6,615446;1,540654;-0,833391;344,9128;95,17844;356,2043;0,03241856;0,01588733;0,967271;0,007011722
0,4579693;-6,615446;1,540654;-0,833391;344,9128;95,17844;356,2043;0;0,01531046;-0,979812;0,007011722
0,4746943;-6,615633;1,54061;-0,8334587;344,9721;95,18258;356,2304;0,01188562;0,01518979;0,3563516;0,007210508
0,4919812;-6,616353;1,540384;-0,8336897;345,2706;95,19356;356,3615;0,04376901;0,016194;0,9374186;0,007967142
0,5107285;-6,616621;1,540256;-0,8337862;345,6027;95,20434;356,434;0,01521801;0,01615817;-0,7923287;0,008252439
0,5253558;-6,616836;1,540063;-0,8339531;346,1578;95,27815;356,5009;0,01855624;0,01622494;0,1000233;0,008523866
0,5584244;-6,616926;1,539979;-0,8340222;346,4415;95,3142;356,5276;0,003434962;0,01546755;-0,3170357;0,008637455
0,5753351;-6,617224;1,539635;-0,8343288;347,5959;95,48054;356,6078;0,02528196;0,01575602;0,4371202;0,009064993
0,5915598;-6,617224;1,539635;-0,8343288;347,5959;95,48054;356,6078;0;0,01532388;-0,7629892;0,009064993
0,6083614;-6,617372;1,539339;-0,8345412;348,3598;95,54241;356,6707;0,01540331;0,01532608;0,4663964;0,009323793
0,6262479;-6,617413;1,539218;-0,8346173;348,6348;95,53971;356,7079;0,004830806;0,01502632;-0,304787;0,0094102
0,6430383;-6,617473;1,538862;-0,8347936;349,3078;95,49577;356,7808;0,01110618;0,01492396;0,1809668;0,009596677
0,6601955;-6,617473;1,538862;-0,8347936;349,3078;95,49577;356,7808;0;0,01453611;-0,3271568;0,009596677
0,6749131;-6,617484;1,538757;-0,8348473;349,6049;95,46284;356,8193;0,003713945;0,01430012;0,1165168;0,009651337
0,69174;-6,617463;1,538458;-0,8349789;350,4052;95,37606;356,9378;0,007923479;0,014145;0,1334474;0,009784665
