Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;-1;0;-1;0
0,3333333;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;-1;0
0,3710766;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,3833969;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,4001521;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,4165831;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,4336271;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,4503398;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,4668313;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,4843542;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,5033979;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,5334904;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,5505425;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,5670027;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,5834719;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,6006449;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,6168657;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,6336587;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,6508643;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,6700267;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,6838437;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,7009661;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,7175727;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,7336232;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,7503176;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,7670527;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,7837598;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,8011835;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,8191597;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,8338061;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,8503312;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,8670924;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,884303;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,9007519;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,9176023;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,9340747;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,9505903;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,9679077;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
0,9857951;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,000596;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,01725;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,033855;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,050383;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,084256;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,100502;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,118375;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,1364;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,150669;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,167121;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,184326;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,200752;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,217326;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,23416;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,250732;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,268354;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,286362;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,3011;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,317639;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,334953;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,351155;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,367862;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,384297;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,401257;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,417673;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,435142;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,453599;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,467843;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,484577;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,501189;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,517671;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,534366;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,551354;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,567503;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,584432;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,601746;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,62055;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,634732;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,651226;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,668012;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,684366;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,701181;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,717775;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,73509;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,751155;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,768222;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,786929;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,801302;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,818021;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,834593;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,851172;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,868016;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,884845;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,90137;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,918585;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,936643;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,951409;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
1,984711;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
2,001465;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
2,018154;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
2,034503;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
2,051358;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
2,068097;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
2,085305;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
2,103638;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
2,118143;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
2,13571;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
2,15135;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
2,16831;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
2,184964;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
2,201321;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
2,218325;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
2,23553;3,822024;1,414814;-8,185327;16,38245;357,7355;359,789;0;0;0;0
