Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0093346;-3,79003;1,688551;-7,26054;5,479933;357,7341;0,808657;-1;0;0
0,3426679;-3,790316;1,689559;-7,238218;5,875455;358,1901;0,4622025;0,06697201;0,06697202;0,02232401
0,3733822;-3,862979;1,644387;-6,696664;16,07519;357,005;2,987132;-1;1,562245;0,5687315
0,3859761;-3,869043;1,647143;-6,664067;15,25172;356,4058;2,518827;2,632728;1,598039;0,6018878
0,3996622;-3,87026;1,648194;-6,653235;15,1805;356,3881;2,570327;0,7963905;1,569931;0,6127872
0,4132404;-3,87026;1,648194;-6,653235;15,1805;356,3881;2,570327;0;1,517154;0,6127872
0,4279053;-3,872956;1,652311;-6,6206;15,21388;356,4761;2,499921;2,233012;1,542234;0,6455341
0,4406191;-3,874012;1,655774;-6,598838;15,3548;356,5654;2,477464;1,713692;1,547289;0,6673216
0,45338;-3,874012;1,655774;-6,598838;15,3548;356,5654;2,477464;0;1,502823;0,6673216
0,4720085;-3,873553;1,659793;-6,576901;16,16705;357,0787;3,020246;1,177856;1,489739;0,6892633
0,4881321;-3,874655;1,664813;-6,554956;15,80789;356,7509;2,506205;1,362763;1,485463;0,711236
0,4983631;-3,874109;1,670066;-6,532924;15,70383;356,8516;2,489102;2,154099;1,499452;0,7332746
0,5102807;-3,874109;1,670066;-6,532924;15,70383;356,8516;2,489102;0;1,463779;0,7332746
0,5227974;-3,872781;1,675281;-6,510821;15,91078;356,9651;2,491862;1,769053;1,471221;0,7554172
0,5344554;-3,872781;1,675281;-6,510821;15,91078;356,9651;2,491862;0;1,438559;0,7554172
0,5438699;-3,871205;1,679609;-6,488804;15,55853;357,1393;2,057243;2,34461;1,454517;0,7774906
0,5525212;-3,871205;1,679609;-6,488804;15,55853;357,1393;2,057243;0;1,431351;0,7774906
0,5650398;-3,868873;1,682947;-6,466628;15,48715;357,3999;1,802176;1,781249;1,439233;0,7997892
0,5752596;-3,868873;1,682947;-6,466628;15,48715;357,3999;1,802176;0;1,413242;0,7997892
0,5866448;-3,865886;1,684631;-6,444765;16,27035;357,5869;1,342559;1,938128;1,423594;0,8218552
0,5997146;-3,863149;1,684784;-6,422471;15,92198;357,8264;0,9402065;1,718576;1,430124;0,8443167
0,6143874;-3,863149;1,684784;-6,422471;15,92198;357,8264;0,9402065;0;1,395443;0,8443167
0,6253485;-3,859961;1,683869;-6,400019;16,32808;357,923;0,766583;2,068911;1,407426;0,8669943
0,6342543;-3,859961;1,683869;-6,400019;16,32808;357,923;0,766583;0;1,387369;0,8669943
0,6562886;-3,85649;1,6815;-6,377578;16,52694;358,1038;0,5261604;1,030541;1,375216;0,8897015
0,6725752;-3,85649;1,6815;-6,377578;16,52694;358,1038;0,5261604;0;1,341446;0,8897015
0,685214;-3,85649;1,6815;-6,377578;16,52694;358,1038;0,5261604;0;1,316361;0,8897015
0,6958933;-3,85649;1,6815;-6,377578;16,52694;358,1038;0,5261604;0;1,295885;0,8897015
0,7051628;-3,85649;1,6815;-6,377578;16,52694;358,1038;0,5261604;0;1,278622;0,8897015
0,7172261;-3,85649;1,6815;-6,377578;16,52694;358,1038;0,5261604;0;1,256833;0,8897015
0,7300223;-3,85649;1,6815;-6,377578;16,52694;358,1038;0,5261604;0;1,234517;0,8897015
0,7389447;-3,85649;1,6815;-6,377578;16,52694;358,1038;0,5261604;0;1,21942;0,8897015
0,7489254;-3,85649;1,6815;-6,377578;16,52694;358,1038;0,5261604;0;1,202965;0,8897015
0,7602332;-3,85649;1,6815;-6,377578;16,52694;358,1038;0,5261604;0;1,184849;0,8897015
0,7714897;-3,85649;1,6815;-6,377578;16,52694;358,1038;0,5261604;0;1,16735;0,8897015
0,7806204;-3,85649;1,6815;-6,377578;16,52694;358,1038;0,5261604;0;1,15353;0,8897015
0,7888775;-3,85649;1,6815;-6,377578;16,52694;358,1038;0,5261604;0;1,141312;0,8897015
0,7994068;-3,816804;1,648172;-6,192324;15,80967;359,7047;358,4953;-1;1,3659;1,079159
0,8140328;-3,816804;1,648172;-6,192324;15,80967;359,7047;358,4953;0;1,341073;1,079159
0,8282609;-3,81082;1,646328;-6,169062;16,67923;0,05889711;358,0712;1,688165;1,347104;1,103179
0,8392746;-3,81082;1,646328;-6,169062;16,67923;0,05889711;358,0712;0;1,329227;1,103179
0,8502685;-3,81082;1,646328;-6,169062;16,67923;0,05889711;358,0712;0;1,311849;1,103179
0,8686615;-3,800717;1,647763;-6,120443;16,76702;359,7929;358,655;2,699779;1,341557;1,152836
0,8868049;-3,796015;1,65031;-6,095999;17,01017;359,4576;358,9364;1,371966;1,342185;1,177728
0,9102983;-3,796015;1,65031;-6,095999;17,01017;359,4576;358,9364;0;1,307187;1,177728
0,9285881;-3,787241;1,657723;-6,047343;16,69579;359,1829;359,1626;2,70321;1,334963;1,227169
0,9483681;-3,783825;1,661893;-6,022882;17,17838;358,987;358,3865;1,248625;1,333144;1,251867
0,9629731;-3,781066;1,665892;-5,998621;17,30367;358,9171;358,1389;1,671915;1,338332;1,276285
0,9793814;-3,781066;1,665892;-5,998621;17,30367;358,9171;358,1389;0;1,315694;1,276285
0,9928386;-3,778728;1,671469;-5,962958;17,7525;358,765;358,0444;2,655784;1,334031;1,312024
1,004114;-3,778075;1,673349;-5,951398;18,08997;358,7982;358,2382;1,026869;1,330549;1,323603
1,015447;-3,778075;1,673349;-5,951398;18,08997;358,7982;358,2382;0;1,315561;1,323603
1,024762;-3,777403;1,676834;-5,928443;18,02057;358,7787;358,3848;2,465444;1,326109;1,346567
1,034179;-3,777403;1,676834;-5,928443;18,02057;358,7787;358,3848;0;1,313924;1,346567
1,042879;-3,776855;1,679983;-5,906193;17,63341;358,7393;358,7492;2,558194;1,324398;1,368824
1,052342;-3,776855;1,679983;-5,906193;17,63341;358,7393;358,7492;0;1,312383;1,368824
1,067346;-3,777054;1,682423;-5,883689;16,88037;358,482;359,0961;1,499912;1,315042;1,391329
1,077586;-3,776599;1,683667;-5,861986;15,92127;357,9396;359,537;2,119761;1,322756;1,413037
1,085943;-3,776599;1,683667;-5,861986;15,92127;357,9396;359,537;0;1,312489;1,413037
1,095389;-3,775795;1,683913;-5,850838;16,52411;358,4146;359,0852;1,183243;1,311365;1,424214
1,104517;-3,775795;1,683913;-5,850838;16,52411;358,4146;359,0852;0;1,300435;1,424214
1,115552;-3,775795;1,683913;-5,850838;16,52411;358,4146;359,0852;0;1,287463;1,424214
1,125831;-3,775027;1,682991;-5,816977;16,04468;358,3108;359,7193;3,294845;1,305945;1,458084
1,137481;-3,775027;1,682991;-5,816977;16,04468;358,3108;359,7193;0;1,292459;1,458084
1,150209;-3,775129;1,680579;-5,781661;16,52583;357,6472;359,8393;2,774674;1,308995;1,4934
1,159211;-3,774617;1,679452;-5,770386;16,07397;357,9128;359,6049;1,253742;1,308563;1,504686
1,167659;-3,774617;1,679452;-5,770386;16,07397;357,9128;359,6049;0;1,29902;1,504686
1,180323;-3,774273;1,676899;-5,746701;15,99835;357,8979;359,7414;1,870501;1,3052;1,528374
1,18936;-3,774273;1,676899;-5,746701;15,99835;357,8979;359,7414;0;1,295204;1,528374
1,199715;-3,774361;1,674407;-5,723088;15,81439;357,89;359,7921;2,280421;1,303774;1,551987
1,207987;-3,774361;1,674407;-5,723088;15,81439;357,89;359,7921;0;1,294776;1,551987
1,218356;-3,774745;1,672112;-5,699549;15,57443;357,9098;359,8682;2,270428;1,303143;1,575529
1,227828;-3,774745;1,672112;-5,699549;15,57443;357,9098;359,8682;0;1,293013;1,575529
1,236787;-3,775681;1,67004;-5,676179;14,85909;357,89;359,8913;2,610759;1,302631;1,598918
1,2465;-3,775681;1,67004;-5,676179;14,85909;357,89;359,8913;0;1,292404;1,598918
1,255478;-3,777512;1,667743;-5,652422;14,60299;357,6487;359,9519;2,654082;1,302214;1,622745
1,26491;-3,777512;1,667743;-5,652422;14,60299;357,6487;359,9519;0;1,292431;1,622745
1,27536;-3,777512;1,667743;-5,652422;14,60299;357,6487;359,9519;0;1,281764;1,622745
