Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0093346;-3,711947;0,1278128;-7,30476;15,61541;190,4181;6,188851;0;0;0;-1;-1
0,3426679;-3,711947;0,1278128;-7,30476;15,61541;190,4181;6,188851;0;0;0;-1;-1
0,3733822;-3,79215;0,08567119;-7,181942;335,3304;175,7991;0,3904583;0;0,4029305;0;-1;-1
0,3859761;-3,79215;0,08567119;-7,181942;335,3304;175,7991;0,3904583;0;0,3894576;0;-1;-1
0,3996622;-3,79215;0,08567119;-7,181942;335,3304;175,7991;0,3904583;0;0,375802;0;-1;-1
0,4132404;-3,79215;0,08567119;-7,181942;335,3304;175,7991;0,3904583;0;0,3631686;0;-1;-1
0,4279053;-3,788375;0,1385301;-7,117588;307,9056;171,9664;11,31827;0;0,5044582;0;-1;-1
0,4406191;-3,786373;0,153973;-7,082039;303,5375;169,9449;13,23034;0;0,572142;0;-1;-1
0,45338;-3,786373;0,153973;-7,082039;303,5375;169,9449;13,23034;0;0,5556999;0;-1;-1
0,4720085;-3,787466;0,1687796;-7,032975;306,2651;167,4432;13,90011;0;0,639398;0;-1;-1
0,4881321;-3,785625;0,1727037;-6,980582;306,3546;166,7775;10,4566;0;0,7273589;0;-1;-1
0,4983631;-3,785209;0,1706783;-6,919262;309,0938;168,0575;10,17293;0;0,8375357;0;-1;-1
0,5102807;-3,785209;0,1706783;-6,919262;309,0938;168,0575;10,17293;0;0,8176106;0;-1;-1
0,5227974;-3,785209;0,1706783;-6,919262;309,0938;168,0575;10,17293;0;0,7976797;0;-1;-1
0,5344554;-3,785209;0,1706783;-6,919262;309,0938;168,0575;10,17293;0;0,7799707;0;-1;-1
0,5438699;-3,785209;0,1706783;-6,919262;309,0938;168,0575;10,17293;0;0,7662335;0;-1;-1
0,5525212;-3,785209;0,1706783;-6,919262;309,0938;168,0575;10,17293;0;0,7540297;0;-1;-1
0,5650398;-3,785209;0,1706783;-6,919262;309,0938;168,0575;10,17293;0;0,7370435;0;-1;-1
0,5752596;-3,785209;0,1706783;-6,919262;309,0938;168,0575;10,17293;0;0,7237335;0;-1;-1
0,5866448;-3,77662;0,1288973;-6,619468;333,131;177,8297;3,338969;2,559975;1,228969;0;-1;-1
0,5997146;-3,769362;0,1153272;-6,539303;339,3377;179,0739;1,932469;0,8286125;1,338102;1;7,886951;-1,586645
