Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0091121;5,082189;1,360311;4,113006;11,91572;257,6681;357,209;-1;0;0
0,3010308;5,076224;1,360939;4,110638;11,83911;257,5737;357,4267;0,02198209;0,02198209;0,006416983
0,3280538;4,975052;1,358186;4,085387;11,22235;252,8026;357,7036;3,858791;0,3470636;0,110693
0,3443848;4,963226;1,358414;4,0843;11,19158;252,3349;357,867;0,7271981;0,3655798;0,1225689
0,3557916;4,954936;1,359402;4,083664;10,82715;251,9297;357,8694;0,7289174;0,3775347;0,1308835
0,3665774;4,954936;1,359402;4,083664;10,82715;251,9297;357,8694;0;0,3661433;0,1308835
0,3882464;4,946323;1,360723;4,083075;10,64623;251,5363;357,8215;0,3983928;0,3679866;0,1395163
0,4046807;4,937443;1,361751;4,082521;10,40808;251,2589;357,8175;0,5413614;0,3751896;0,1484132
0,416225;4,92846;1,362558;4,082003;10,46491;250,9353;357,5972;0,7794397;0,3866527;0,1574113
0,4277137;4,92846;1,362558;4,082003;10,46491;250,9353;357,5972;0;0,3760409;0,1574113
0,4415641;4,919478;1,363404;4,081489;10,43734;250,7212;357,4389;0,6495757;0,3848015;0,1664082
0,4528657;4,919478;1,363404;4,081489;10,43734;250,7212;357,4389;0;0,3750013;0,1664082
0,4778548;4,906152;1,364923;4,080603;10,38352;250,4495;357,2812;0,5344368;0,383501;0,1797633
0,4907528;4,897342;1,36613;4,079825;10,3612;250,2465;357,1912;0,6857482;0,3915949;0,1886081
0,5025566;4,89298;1,366708;4,079435;10,24768;250,2474;357,2671;0,3710281;0,391103;0,1929876
0,5142272;4,884391;1,367862;4,078724;10,04761;250,1554;357,2164;0,7384484;0,3991283;0,2016057
0,5247356;4,884391;1,367862;4,078724;10,04761;250,1554;357,2164;0;0,3909941;0,2016057
0,5367331;4,875844;1,368831;4,07789;9,800491;250,0582;357,2265;0,7158059;0,39838;0,2101936
