Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0091121;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,3010308;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,3280538;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,3443848;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,3557916;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,3665774;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,3882464;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,4046807;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,416225;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,4277137;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,4415641;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,4528657;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,4778548;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,4907528;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,5025566;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,5142272;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,5247356;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,5367331;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,5481507;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,5608762;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,5709737;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,5822232;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,5985275;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,6211483;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,6465671;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,6604981;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,6697053;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,6799895;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,6898314;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,7045379;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,7174075;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,7286507;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,7405031;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,7520097;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,764972;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,777644;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,8001953;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,8142072;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,8271362;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,8382582;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
0,8505055;5,183949;0,04110502;4,099335;3,738234;160,1398;357,0992;0;0;0;-1;-1
