Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;3,953053;1,668144;-8,203622;12,5821;353,9053;353,6937;-1;0;-1;0
0,3333333;3,953234;1,66818;-8,203679;10,80874;354,0341;353,5557;0,0005693727;0,0005693727;-1;0,0001897909
0,3696063;3,953703;1,673341;-8,206861;20,64066;351,9254;354,051;0,08865573;0,00921411;0,2383249;0,003405593
0,3945258;3,953543;1,673298;-8,20687;20,62282;351,8689;354,0291;0,00641212;0,009037127;-1,344016;0,003565379
0,4092592;3,953217;1,67324;-8,206884;20,39532;351,754;353,9803;0,02219084;0,009510663;0,3979207;0,003892326
0,4279238;3,953217;1,67324;-8,206884;20,39532;351,754;353,9803;0;0,00909584;-0,664436;0,003892326
0,4427345;3,952595;1,673158;-8,206897;19,68175;351,5141;353,8415;0,04199118;0,01019628;1,254393;0,004514245
0,4592543;3,952032;1,673059;-8,206926;19,18411;351,2943;353,6927;0,03412163;0,0110569;-0,2511784;0,005077927
0,4760612;3,951339;1,672938;-8,207026;18,75728;351,093;353,55;0,04164406;0,01213675;0,2257177;0,005777835
0,4926935;3,950989;1,672881;-8,207089;18,6157;350,9987;353,4818;0,02137701;0,01244868;-0,6060866;0,006133384
0,5087733;3,950314;1,672759;-8,207205;18,37492;350,7921;353,3341;0,04258467;0,01340113;0,6483113;0,00681814
0,5256086;3,950314;1,672759;-8,207205;18,37492;350,7921;353,3341;0;0,0129719;-1,293771;0,00681814
0,5422043;3,949253;1,672565;-8,207409;18,12395;350,4881;353,1155;0,06511603;0,01456792;1,947774;0,007898787
0,558947;3,948571;1,672412;-8,20752;17,99429;350,2632;352,9677;0,04127338;0,01536785;-0,71517;0,008589815
0,5755553;3,947917;1,672251;-8,207608;17,87787;350,0544;352,8355;0,03970885;0,01607024;-0,04691122;0,009249312
0,592704;3,947917;1,672251;-8,207608;17,87787;350,0544;352,8355;0;0,01560528;-1,176315;0,009249312
0,6089056;3,946991;1,67199;-8,207746;17,76083;349,7356;352,6355;0,05779555;0,01672787;1,732985;0,01018569
0,6254397;3,946991;1,67199;-8,207746;17,76083;349,7356;352,6355;0;0,01628565;-1,76552;0,01018569
0,6421832;3,946202;1,671722;-8,207899;17,74015;349,4523;352,4749;0,04800253;0,0171126;1,442489;0,01098942
0,6596581;3,945779;1,671569;-8,208017;17,78296;349,2885;352,3969;0,02513179;0,01732503;-0,6683758;0,0114286
0,6756164;3,945595;1,6715;-8,208078;17,80725;349,2137;352,3626;0,01216554;0,01720317;-0,3878258;0,01162274
0,6925956;3,945274;1,671376;-8,208197;17,87399;349,0681;352,2974;0,02012949;0,0172749;0,2417895;0,01196452
0,7083719;3,944996;1,67126;-8,208318;17,93385;348,9445;352,2385;0,01924862;0,01731886;-0,0268922;0,01226819
0,7258739;3,944996;1,67126;-8,208318;17,93385;348,9445;352,2385;0;0,01690128;-0,5784127;0,01226819
0,7445089;3,944695;1,671087;-8,208483;18,03639;348,7929;352,1574;0,01841427;0,01693914;0,5095678;0,01261134
0,7601367;3,944577;1,670952;-8,208583;18,12925;348,7126;352,1093;0,009927097;0,01679498;-0,2477084;0,01276648
0,7754605;3,944516;1,670776;-8,208662;18,16526;348,6775;352,0759;0,006484971;0,01659125;-0,1112099;0,01286586
0,7930933;3,944515;1,670681;-8,2087;18,18556;348,6688;352,0604;0,002165489;0,01627052;-0,131066;0,01290404
0,8110557;3,944573;1,669957;-8,208356;14,49333;349,2865;351,3783;0,01944265;0,01634078;0,4853801;0,01325328
0,8275682;3,944738;1,669661;-8,208366;14,95559;349,3002;351,3014;0,009997285;0,0162142;-0,2739775;0,01341836
0,8443433;3,944738;1,669661;-8,208366;14,95559;349,3002;351,3014;0;0,01589206;-0,3003302;0,01341836
0,8607251;3,945135;1,669222;-8,208414;16,19516;349,3234;351,2976;0,02439194;0,01605384;0,7356525;0,01381794
0,8770469;3,945135;1,669222;-8,208414;16,19516;349,3234;351,2976;0;0,01575508;-0,7458491;0,01381794
0,8930833;3,94568;1,66874;-8,208455;17,27108;349,3978;351,3209;0,03406799;0,01608391;1,05284;0,01436427
0,9104888;3,946096;1,668401;-8,208456;17,85577;349,4667;351,3138;0,02394396;0,01623417;-0,3027351;0,01478103
0,9267416;3,946496;1,66807;-8,208441;18,23744;349,5353;351,3002;0,02458913;0,01638069;0,01916827;0,01518067
0,9443519;3,946496;1,66807;-8,208441;18,23744;349,5353;351,3002;0;0,01607523;-0,7261328;0,01518067
0,961408;3,946826;1,66775;-8,20843;18,49751;349,6035;351,2827;0,01939791;0,01613417;0,5595592;0,01551152
0,9772922;3,947166;1,667293;-8,208407;18,73178;349,6888;351,2524;0,02140746;0,01621988;0,0610056;0,01585156
0,9939119;3,947246;1,667133;-8,208389;18,77236;349,7104;351,2408;0,004969878;0,01603177;-0,5057119;0,01593416
1,011057;3,94735;1,66683;-8,208359;18,8741;349,7486;351,21;0,006318844;0,01586706;0,03995186;0,0160425
1,027122;3,947401;1,666487;-8,208298;18,93388;349,778;351,1794;0,004951834;0,01569633;-0,04116225;0,01612205
1,044872;3,947401;1,666487;-8,208298;18,93388;349,778;351,1794;0;0,01542969;-0,1464389;0,01612205
