Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
24,40411;3,533353;1,62337;2,908839;10,88081;336,1241;7,47189;0,7506428;0,5793169;14,12896
24,71701;3,48645;1,622748;3,132496;14,49671;334,4697;8,262716;0,7303429;0,5812299;14,35748
24,74679;3,479207;1,621485;3,149349;15,38229;334,2889;8,560922;0,6158834;0,5812716;14,37583
24,76562;3,474489;1,620616;3,160391;15,83906;334,2144;8,759106;0,6378543;0,5813146;14,38784
24,78083;3,472061;1,619673;3,165257;16,52435;334,2635;8,66925;0,357415;0,5811771;14,39327
24,79637;3,46788;1,618972;3,176492;17,27714;334,2153;8,6157;0,7716262;0,5812965;14,40526
24,81224;3,46788;1,618972;3,176492;17,27714;334,2153;8,6157;0;0,5809245;14,40526
24,82817;3,46064;1,61755;3,192511;17,61655;334,1494;8,884071;1,10342;0,5812599;14,42284
24,8406;3,458241;1,617205;3,197973;17,94899;334,1509;8,78039;0,4800228;0,5812092;14,42881
24,85507;3,458241;1,617205;3,197973;17,94899;334,1509;8,78039;0;0,5808707;14,42881
24,87361;3,447299;1,61536;3,218962;18,50068;334,0036;8,883934;1,27656;0,5813895;14,45248
24,89497;3,441467;1,614403;3,229739;18,52489;333,8433;9,021223;0,573796;0,581383;14,46473
24,91282;3,435112;1,613253;3,239932;18,72875;333,6174;8,999121;0,6728666;0,5814487;14,47674
24,92943;3,431857;1,612579;3,245178;18,80626;333,5582;9,033052;0,3716615;0,5813088;14,48292
24,94263;3,425438;1,611644;3,256086;18,8376;333,3261;9,060672;0,9589366;0,5815088;14,49557
24,95537;3,425438;1,611644;3,256086;18,8376;333,3261;9,060672;0;0,5812118;14,49557
24,97068;3,418675;1,610162;3,266494;18,85618;333,1991;9,019282;0,8105218;0,5813525;14,50799
24,98595;3,411686;1,608763;3,277085;18,855;333,0013;9,064551;0,8310719;0,5815052;14,52067
24,99936;3,408334;1,608073;3,282606;18,94992;333,0317;9,022806;0,4815262;0,5814515;14,52713
25,01206;3,408334;1,608073;3,282606;18,94992;333,0317;9,022806;0;0,5811561;14,52713
25,03074;3,397628;1,605739;3,29912;19,01789;333,0132;8,883497;1,05369;0,581509;14,54681
25,05174;3,386313;1,603127;3,316058;18,7837;333,1498;8,81678;0,9698851;0,5818348;14,56718
25,06881;3,382388;1,602198;3,32201;18,68501;333,1911;8,899672;0,4175679;0,5817228;14,57431
25,08183;3,374178;1,599858;3,333568;18,66173;333,396;8,922376;1,089261;0,5819864;14,58849
25,09478;3,374178;1,599858;3,333568;18,66173;333,396;8,922376;0;0,5816858;14,58849
25,10839;3,365466;1,597118;3,34492;18,84301;333,5961;8,98035;1,051315;0,5819405;14,6028
25,12288;3,356405;1,594362;3,356637;18,91699;333,7167;9,082284;1,022734;0,5821947;14,61761
25,13721;3,351694;1,592871;3,362375;18,99991;333,8056;9,189572;0,5179128;0,582158;14,62504
25,15292;3,351694;1,592871;3,362375;18,99991;333,8056;9,189572;0;0,5817942;14,62504
25,16591;3,336908;1,588907;3,379309;18,86038;333,7885;9,442263;1,730188;0,5823874;14,64752
25,17918;3,331997;1,588032;3,385275;18,89227;333,854;9,313883;0,5823417;0,5823874;14,65524
25,19667;3,321557;1,586738;3,396996;18,82899;333,8232;9,198696;0,8977433;0,5826064;14,67094
25,21552;3,321557;1,586738;3,396996;18,82899;333,8232;9,198696;0;0,5821706;14,67094
