Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
16,01256;2,506326;1,641543;3,83259;7,134096;274,4517;0,7276513;0,915529;0,6078951;9,72534
16,33059;2,287519;1,644873;3,834221;8,818557;269,0242;1,4534;0,6880375;0,6094572;9,944154
16,35189;2,274737;1,644256;3,833724;9,179109;268,1046;1,289311;0,6003864;0,6094454;9,956945
16,36644;2,274737;1,644256;3,833724;9,179109;268,1046;1,289311;0;0,6089032;9,956945
16,38151;2,25517;1,643062;3,833662;9,610804;267,049;1,132818;1,298927;0,6095383;9,976513
16,39476;2,24867;1,642569;3,833869;9,567611;266,7423;1,089897;0,4907655;0,6094422;9,983016
16,4084;2,24867;1,642569;3,833869;9,567611;266,7423;1,089897;0;0,6089352;9,983016
16,41972;2,235298;1,641292;3,834551;10,10952;266,1083;0,8255689;1,182235;0,609331;9,996406
16,43295;2,222574;1,639466;3,835737;11,24819;265,4136;0,5761569;0,9657226;0,6096182;10,00918
16,44572;2,222574;1,639466;3,835737;11,24819;265,4136;0,5761569;0;0,6091446;10,00918
16,45837;2,208905;1,637896;3,837445;10,82961;265,2867;0,4961076;1,08882;0,6095136;10,02296
16,4707;2,208905;1,637896;3,837445;10,82961;265,2867;0,4961076;0;0,6090572;10,02296
16,48075;2,196266;1,635563;3,838951;12,15352;264,5791;0,2755471;1,26528;0,6094581;10,03569
16,49677;2,183213;1,633465;3,841033;12,62685;264,1812;0,1085352;0,8254245;0,6096679;10,04891
16,51051;2,183213;1,633465;3,841033;12,62685;264,1812;0,1085352;0;0,6091602;10,04891
16,51886;2,170268;1,631159;3,843479;13,25362;263,8046;359,9047;1,576195;0,60965;10,06208
16,53139;2,163781;1,63006;3,844774;13,36695;263,5981;359,8487;0,5281093;0,6095881;10,0687
16,54201;2,163781;1,63006;3,844774;13,36695;263,5981;359,8487;0;0,6091965;10,0687
16,55091;2,163781;1,63006;3,844774;13,36695;263,5981;359,8487;0;0,6088684;10,0687
16,5633;2,137892;1,625392;3,850566;14,51144;262,8069;359,5139;2,14147;0,6100157;10,09522
16,57425;2,131414;1,624181;3,852244;14,5304;262,6044;359,5575;0,6113325;0,6100166;10,10192
16,59486;2,118205;1,621821;3,855795;15,0134;262,1727;359,3846;0,6636195;0,6100832;10,11559
16,60715;2,118205;1,621821;3,855795;15,0134;262,1727;359,3846;0;0,6096314;10,11559
16,6173;2,10512;1,619522;3,859548;15,22369;261,8077;359,2856;1,340269;0,6100784;10,12921
16,63597;2,09163;1,617796;3,862879;15,58157;261,6432;359,3521;0,7444056;0,6102293;10,1431
16,65344;2,077828;1,616288;3,866793;15,97602;261,1829;359,213;0,8210331;0,6104506;10,15745
16,66744;2,077828;1,616288;3,866793;15,97602;261,1829;359,213;0;0,6099377;10,15745
16,6807;2,06372;1,61537;3,870726;16,34701;260,894;359,174;1,104367;0,6103311;10,17209
16,69402;2,04961;1,615146;3,874683;16,11951;260,4337;359,3879;1,099884;0,6107221;10,18675
16,71021;2,04961;1,615146;3,874683;16,11951;260,4337;359,3879;0;0,6101298;10,18675
16,7251;2,028279;1,615484;3,880504;16,60457;259,9803;359,3126;1,48551;0,6109096;10,20886
16,73761;2,021123;1,615686;3,882848;16,97438;259,8098;359,0803;0,6017013;0,6109027;10,21639
16,75048;2,021123;1,615686;3,882848;16,97438;259,8098;359,0803;0;0,610433;10,21639
