Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
16,01256;2,976089;0,05536902;3,831316;352,3623;106,4512;3,266514;0,0006953561;0,6247351;10;0,8753336;0,6333048;0,9096161
16,33059;2,976089;0,05536902;3,831316;352,3623;106,4512;3,266514;0;0,6125582;10;0,8753336;0,6333048;0,9096161
16,35189;2,976089;0,05536902;3,831316;352,3623;106,4512;3,266514;0,003792809;0,6117595;10;0,8753336;0,6333048;0,9096161
16,36644;2,976089;0,05536902;3,831316;352,3623;106,4512;3,266514;0,001278452;0,6112152;10;0,8753336;0,6333048;0,9096161
16,38151;2,388108;0,06718425;4,018759;350,3332;93,11769;359,8787;4,000819;0,648358;10;0,8753336;0,6333048;0,9096161
16,39476;2,363168;0,06504335;4,021969;352,3438;92,66708;359,6942;0,1845326;0,6493686;11;1,236794;-1,004405;0,882475
16,4084;2,363168;0,06504335;4,021969;352,3438;92,66708;359,6942;1,503933E-07;0,6488283;11;1,236794;-1,004405;0,882475
16,41972;2,313464;0,06238805;4,026791;356,3054;91,49681;359,1003;0,4277559;0,6514244;11;1,236794;-1,004405;0,882475
16,43295;2,264507;0,06251817;4,029121;0,2720502;89,80553;358,8032;0,3574374;0,6538845;11;1,236794;-1,004405;0,882475
16,44572;2,264507;0,06251817;4,029121;0,2720502;89,80553;358,8032;0,002411829;0,6533765;11;1,236794;-1,004405;0,882475
16,45837;2,217958;0,06505993;4,029652;4,293229;87,72251;358,472;0,356081;0,6557047;11;1,236794;-1,004405;0,882475
16,4707;2,217958;0,06505993;4,029652;4,293229;87,72251;358,472;0,004325344;0,6552137;11;1,236794;-1,004405;0,882475
16,48075;2,173618;0,06968613;4,029232;8,618515;85,83675;358,6503;0,4316256;0,6575063;11;1,236794;-1,004405;0,882475
16,49677;2,134451;0,07494041;4,030096;12,62617;84,27456;-0,001184658;0,240024;0,6592444;11;1,236794;-1,004405;0,882475
16,51051;2,134451;0,07494041;4,030096;12,62617;84,27456;-0,001184658;1,422124E-07;0,6586954;11;1,236794;-1,004405;0,882475
16,51886;2,101014;0,07981683;4,031826;15,4395;83,27909;1,158855;0,3684934;0,6603904;11;1,236794;-1,004405;0,882475
16,53139;2,086913;0,08184581;4,032482;16,51028;83,10393;1,585031;0,1131293;0,6607442;11;1,236794;-1,004405;0,882475
16,54201;2,086913;0,08184581;4,032482;16,51028;83,10393;1,585031;1,542563E-07;0,6603198;11;1,236794;-1,004405;0,882475
16,55091;2,086913;0,08184581;4,032482;16,51028;83,10393;1,585031;1,553146E-07;0,6599641;11;1,236794;-1,004405;0,882475
16,5633;2,052363;0,08363082;4,03006;18,14991;85,02845;1,514681;0,2823964;0,661563;11;1,236794;-1,004405;0,882475
16,57425;2,048746;0,08110123;4,027834;16,59555;84,71982;0,3443134;0,1029738;0,6613821;11;1,236794;-1,004405;0,882475
16,59486;2,043996;0,07278666;4,021854;14,25077;82,97606;0,7165582;0,125243;0,6610206;11;1,236794;-1,004405;0,882475
16,60715;2,043996;0,07278666;4,021854;14,25077;82,97606;0,7165582;9,457036;0,660531;11;1,236794;-1,004405;0,882475
16,6173;2,039996;0,06640855;4,016102;11,22532;80,41634;0,4582966;0,4139214;0,660549;11;1,236794;-1,004405;0,882475
16,63597;2,033464;0,05857227;4,013262;7,96604;79,29809;2,075932;0,1306506;0,6602356;11;1,236794;-1,004405;0,882475
16,65344;2,029416;0,05242367;4,014297;3,949096;79,49757;1,275077;0,9464573;0,6597935;11;1,236794;-1,004405;0,882475
16,66744;2,029416;0,05242367;4,014297;3,949096;79,49757;1,275077;0,8306451;0,6592391;11;1,236794;-1,004405;0,882475
16,6807;2,027594;0,04977418;4,013174;1,650983;79,05875;359,7739;0,05759894;0,6588429;11;1,236794;-1,004405;0,882475
16,69402;2,025202;0,04784936;4,011826;0,3254075;78,67188;359,3457;0,7875187;0,6584813;11;1,236794;-1,004405;0,882475
16,71021;2,025202;0,04784936;4,011826;0,3254075;78,67188;359,3457;1,314887E-08;0,6578428;11;1,236794;-1,004405;0,882475
16,7251;2,023353;0,04613372;4,010529;359,1342;78,40196;358,8693;0,9439064;0,657392;11;1,236794;-1,004405;0,882475
16,73761;2,022881;0,04602887;4,010254;359,1765;78,34981;359,0526;0,5261641;0,6569327;11;1,236794;-1,004405;0,882475
16,75048;2,022881;0,04602887;4,010254;359,1765;78,34981;359,0526;1,306474E-08;0,6564276;11;1,236794;-1,004405;0,882475
16,76241;2,022499;0,04562966;4,009918;358,9931;78,23196;358,9896;0,8872714;0,6559902;11;1,236794;-1,004405;0,882475
16,77444;2,022491;0,04558272;4,00989;359,0015;78,20939;358,9611;0,247506;0,6555213;11;1,236794;-1,004405;0,882475
16,78561;2,022491;0,04558272;4,00989;359,0015;78,20939;358,9611;1,299829E-08;0,6550848;11;1,236794;-1,004405;0,882475
16,7996;2,022655;0,04551698;4,009983;358,9839;78,16491;358,8419;0,003077833;0,6545499;11;1,236794;-1,004405;0,882475
16,82277;2,022856;0,04551877;4,010113;359,1313;78,18837;358,8665;0,5739603;0,653662;11;1,236794;-1,004405;0,882475
16,8373;2,022953;0,04544991;4,01012;359,0833;78,1983;358,7559;0,09212398;0,6531029;11;1,236794;-1,004405;0,882475
16,8504;2,022953;0,04544991;4,01012;359,0833;78,1983;358,7559;0,1101905;0,6525947;11;1,236794;-1,004405;0,882475
16,86366;2,02311;0,04553606;4,010139;359,1561;78,01613;358,7944;0,002809542;0,6520907;11;1,236794;-1,004405;0,882475
16,87758;2,023143;0,04557927;4,01009;359,1412;77,99966;358,772;0,1918357;0,6515559;11;1,236794;-1,004405;0,882475
16,88995;2,023143;0,04557927;4,01009;359,1412;77,99966;358,772;0,1155889;0,6510785;11;1,236794;-1,004405;0,882475
16,90211;2,023104;0,04555444;4,010023;359,1155;77,98245;358,7697;0,08826179;0,6506142;11;1,236794;-1,004405;0,882475
16,91671;2,023113;0,04555053;4,010036;359,114;77,97941;358,7477;0,0002418116;0,6500531;11;1,236794;-1,004405;0,882475
16,93048;2,023113;0,04555053;4,010036;359,114;77,97941;358,7477;0,05424889;0,6495241;11;1,236794;-1,004405;0,882475
16,94342;2,023107;0,04551131;4,01004;359,1057;77,97063;358,8102;0,05281291;0,649028;11;1,236794;-1,004405;0,882475
16,95721;2,023009;0,04545939;4,009909;359,1132;78,14651;358,7114;0,002629445;0,6485093;11;1,236794;-1,004405;0,882475
16,97297;2,023107;0,04550759;4,010023;359,0607;77,96539;358,787;0,04225345;0,6479157;11;1,236794;-1,004405;0,882475
16,9852;2,023107;0,04550759;4,010023;359,0607;77,96539;358,787;0,009498673;0,6474487;11;1,236794;-1,004405;0,882475
16,99705;2,023097;0,04547215;4,010048;359,0823;77,96775;358,8494;0,0008056104;0,6469985;11;1,236794;-1,004405;0,882475
17,01014;2,023097;0,04547215;4,010048;359,0823;77,96775;358,8494;0,01158728;0,6465001;11;1,236794;-1,004405;0,882475
17,02315;2,022933;0,04545788;4,010035;359,0976;78,00205;358,9543;0,002625234;0,6460153;11;1,236794;-1,004405;0,882475
17,03935;2,022588;0,04539357;4,009821;359,1254;78,29508;358,9512;0,005316052;0,6454244;11;1,236794;-1,004405;0,882475
17,05246;2,022799;0,0453285;4,01008;359,0085;78,03058;359,0294;0,00287781;0,6449476;11;1,236794;-1,004405;0,882475
17,06527;2,022799;0,0453285;4,01008;359,0085;78,03058;359,0294;0,002162989;0,6444628;11;1,236794;-1,004405;0,882475
17,08786;2,022838;0,04551564;4,010426;358,8076;77,7015;359,4713;0,004252161;0,6436307;11;1,236794;-1,004405;0,882475
17,09697;2,022743;0,04552632;4,010468;358,816;77,72641;359,5245;0,00243796;0,6432933;11;1,236794;-1,004405;0,882475
17,11456;2,022713;0,04542135;4,010498;358,8064;77,72861;359,6132;0,003876469;0,642634;11;0,8839426;0,6219538;0,882475
17,1339;2,022746;0,04531867;4,010576;358,7987;77,7053;359,7308;0,002336153;0,6419132;11;0,8839426;0,6219538;0,882475
17,15497;2,022726;0,04528099;4,010653;358,7303;77,70014;359,736;0,0008306035;0,6411285;11;0,8839426;0,6219538;0,882475
17,18349;2,022662;0,04526368;4,010614;358,7413;77,72716;359,8504;0,0008533582;0,6400681;11;0,8839426;0,6219538;0,882475
17,19926;2,022669;0,04530245;4,010612;358,7311;77,72858;359,8482;0,0005463564;0,6394811;11;0,8839426;0,6219538;0,882475
17,22065;2,022686;0,04529924;4,010605;358,7223;77,73058;359,8889;0,0001610058;0,6386871;11;0,8839426;0,6219538;0,882475
17,23582;2,022689;0,04533071;4,010597;358,7122;77,74747;359,9788;0,0009480743;0,6381251;11;0,8839426;0,6219538;0,882475
17,25336;2,022591;0,0451743;4,01046;358,7843;77,93117;359,7945;0,001008971;0,6374857;11;0,8839426;0,6219538;0,882475
17,27003;2,022591;0,0451743;4,01046;358,7843;77,93117;359,7945;0,001784859;0,6368699;11;0,8839426;0,6219538;0,882475
17,2827;2,022645;0,04526263;4,010462;358,8271;77,9834;359,9287;0,001469724;0,6364056;11;0,8839426;0,6219538;0,882475
17,30511;2,022801;0,04549789;4,010612;358,7849;77,85394;0,1874105;0,002827603;0,6355931;11;0,8839426;0,6219538;0,882475
17,3187;2,022851;0,04559884;4,010584;358,7965;77,85452;0,2406313;0,001472746;0,6350973;11;0,8839426;0,6219538;0,882475
17,33041;2,022851;0,04559884;4,010584;358,7965;77,85452;0,2406313;0,00219339;0,6346679;11;0,8839426;0,6219538;0,882475
