Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,009125;3,733536;1,593623;-7,196177;29,1537;327,5592;356,3481;-1;0;0
0,3424583;3,732763;1,594569;-7,190931;29,05575;328,0485;356,4751;0,0159085;0,0159085;0,005302834
0,3699089;3,769578;1,62049;-7,048788;22,29829;2,177584;3,815826;5,349007;0,4216824;0,1521362
0,3853619;3,780465;1,621068;-7,040527;22,85184;7,282492;5,198038;0,884413;0,4406879;0,1658031
0,3957321;3,780465;1,621068;-7,040527;22,85184;7,282492;5,198038;0;0,428867;0,1658031
0,4105381;3,787351;1,620696;-7,033595;22,72286;11,43848;5,926218;0,6598924;0,4373883;0,1755734
0,4220735;3,789269;1,620463;-7,031256;22,69737;12,62233;6,128691;0,2622318;0,4324955;0,1785984
0,4344541;3,789269;1,620463;-7,031256;22,69737;12,62233;6,128691;0;0,4199063;0,1785984
0,4474925;3,793797;1,619701;-7,024313;23,08264;15,6363;6,718847;0,6357202;0,4263252;0,1868871
0,4578891;3,794886;1,61943;-7,022042;22,99882;16,49885;6,972548;0,2422718;0,4220612;0,1894059
0,4687927;3,794886;1,61943;-7,022042;22,99882;16,49885;6,972548;0;0,4120496;0,1894059
0,4821943;3,796572;1,618991;-7,01735;23,05576;18,05206;7,333509;0,3720601;0,4109167;0,1943921
0,493043;3,796572;1,618991;-7,01735;23,05576;18,05206;7,333509;0;0,4017046;0,1943921
0,5058118;3,7974;1,618515;-7,010153;25,37745;19,32131;6,875504;0,5673469;0,4059629;0,2016364
0,5161423;3,797393;1,618442;-7,007696;25,41715;19,73057;6,981181;0,237808;0,4025367;0,2040931
0,5255438;3,797393;1,618442;-7,007696;25,41715;19,73057;6,981181;0;0,3952084;0,2040931
0,5410389;3,797144;1,618445;-7,002789;25,35526;20,42525;7,229609;0,3170952;0,392933;0,2090065
0,5500712;3,797144;1,618445;-7,002789;25,35526;20,42525;7,229609;0;0,3863721;0,2090065
0,5665376;3,796686;1,618627;-6,997944;25,43061;20,98396;7,362825;0,2955271;0,3836884;0,2138728
0,5778041;3,796142;1,618867;-6,992993;25,26719;21,50723;7,595925;0,4421261;0,3848462;0,218854
0,5869437;3,796142;1,618867;-6,992993;25,26719;21,50723;7,595925;0;0,3787589;0,218854
0,6030357;3,795192;1,619159;-6,987926;25,13443;21,72263;7,62677;0,3203621;0,3771767;0,2240093
0,6164768;3,795192;1,619159;-6,987926;25,13443;21,72263;7,62677;0;0,3688295;0,2240093
0,6313503;3,793295;1,619421;-6,979939;25,06971;21,81088;7,569671;0,5518981;0,3732056;0,2322179
0,6446044;3,792721;1,619475;-6,977207;24,98862;21,76995;7,632643;0,2106899;0,369816;0,2350104
0,6617306;3,792721;1,619475;-6,977207;24,98862;21,76995;7,632643;0;0,360111;0,2350104
0,6795373;3,790141;1,619383;-6,968872;24,9274;21,54381;7,590954;0,4899689;0,3635601;0,2437352
0,6955662;3,788392;1,619228;-6,963114;24,8833;21,33617;7,578604;0,3754223;0,3638371;0,2497528
0,7074422;3,78658;1,618882;-6,957341;24,85966;21,09153;7,591718;0,5095006;0,3663143;0,2558036
0,7233996;3,785722;1,618669;-6,954451;24,94209;20,98557;7,604011;0,1889271;0,3623514;0,2588184
0,7355471;3,785722;1,618669;-6,954451;24,94209;20,98557;7,604011;0;0,356292;0,2588184
0,7502102;3,783538;1,617926;-6,9456;24,92794;20,76886;7,709634;0,6217307;0,361544;0,2679349
0,7600536;3,782865;1,617637;-6,942602;24,89625;20,65587;7,762337;0,3121692;0,3608967;0,2710077
0,7746431;3,782865;1,617637;-6,942602;24,89625;20,65587;7,762337;0;0,3540187;0,2710077
0,7856048;3,780915;1,616535;-6,933549;22,68127;20,43076;8,691897;0,8447568;0,3609465;0,2802677
0,7978142;3,780368;1,616113;-6,930502;22,57306;20,28892;8,751784;0,2535423;0,3592839;0,2833633
0,8129107;3,780368;1,616113;-6,930502;22,57306;20,28892;8,751784;0;0,3525359;0,2833633
0,8232813;3,779158;1,615123;-6,924388;22,64335;19,86773;8,761045;0,6010402;0,3557013;0,2895965
0,8340595;3,779158;1,615123;-6,924388;22,64335;19,86773;8,761045;0;0,3510539;0,2895965
0,8483489;3,777628;1,613578;-6,915121;22,90989;19,03709;8,617366;0,6572868;0,3562681;0,2989887
0,8584375;3,777144;1,613099;-6,912037;22,98636;18,68553;8,545595;0,3094466;0,3557119;0,3021106
0,8667699;3,777144;1,613099;-6,912037;22,98636;18,68553;8,545595;0;0,3522561;0,3021106
0,8790578;3,776041;1,612086;-6,905946;23,06991;17,87315;8,376507;0,5037234;0,3543956;0,3083003
0,8950226;3,776041;1,612086;-6,905946;23,06991;17,87315;8,376507;0;0,348009;0,3083003
0,9067493;3,773582;1,610501;-6,896535;22,77231;16,35321;7,527899;0,8294957;0,3542992;0,3180276
0,9167238;3,772811;1,610209;-6,893306;22,80755;15,68259;7,30392;0,3327948;0,3540629;0,321347
0,9272303;3,772811;1,610209;-6,893306;22,80755;15,68259;7,30392;0;0,3500111;0,321347
0,9439706;3,771008;1,60964;-6,886504;22,87763;13,88405;6,947113;0,4204022;0,3512716;0,3283847
0,9545281;3,771008;1,60964;-6,886504;22,87763;13,88405;6,947113;0;0,3473489;0,3283847
0,9681255;3,766358;1,608671;-6,87594;23,50164;10,38557;5,906682;0,8487861;0,3544586;0,339926
0,9841229;3,765038;1,608523;-6,871951;23,71698;8,931928;5,439307;0,2626707;0,3529526;0,344128
0,9954594;3,765038;1,608523;-6,871951;23,71698;8,931928;5,439307;0;0,3488959;0,344128
1,008642;3,758928;1,607783;-6,861335;24,68509;4,563416;3,795526;0,9291573;0,356549;0,3563769
1,028048;3,757035;1,607663;-6,857761;24,71531;3,166646;3,348012;0,2084119;0,3537277;0,3604213
1,047326;3,752394;1,607706;-6,85113;24,81945;-0,001397288;2,448804;0,4197994;0,3549546;0,3685142
1,062044;3,748762;1,607747;-6,844242;25,15834;357,1941;1,410369;0,5291051;0,3573889;0,3763016
1,072205;3,748762;1,607747;-6,844242;25,15834;357,1941;1,410369;0;0,353973;0,3763016
1,081597;3,745302;1,607879;-6,837564;25,40179;354,636;0,5280184;0,8007283;0,3578855;0,3838223
1,094745;3,745302;1,607879;-6,837564;25,40179;354,636;0,5280184;0;0,3535513;0,3838223
1,1069;3,74175;1,608856;-6,82759;25,23536;351,858;359,8345;0,8711335;0,3592822;0,3944108
1,118132;3,740958;1,609402;-6,824265;25,26764;351,0956;359,6594;0,3043051;0,3587254;0,3978288
1,127248;3,740958;1,609402;-6,824265;25,26764;351,0956;359,6594;0;0,3558007;0,3978288
1,140673;3,739738;1,610451;-6,817551;25,41876;349,7975;359,3072;0,5082462;0,3576094;0,4046522
1,149975;3,739738;1,610451;-6,817551;25,41876;349,7975;359,3072;0;0,3546937;0,4046522
1,162297;3,738806;1,611513;-6,81094;25,48146;348,6324;359,071;0,541858;0,3566936;0,4113289
1,172052;3,738806;1,611513;-6,81094;25,48146;348,6324;359,071;0;0,3537014;0,4113289
1,18588;3,738413;1,612601;-6,804077;25,72726;347,5256;358,8736;0,4971316;0,3553869;0,4182033
1,195282;3,738198;1,613483;-6,797354;25,69068;346,6628;358,6786;0,7153795;0,3582405;0,4249296
1,204804;3,738198;1,613483;-6,797354;25,69068;346,6628;358,6786;0;0,3553878;0,4249296
1,214536;3,738198;1,613483;-6,797354;25,69068;346,6628;358,6786;0;0,3525185;0,4249296
1,230697;3,738597;1,614727;-6,787312;25,6305;345,5474;358,3348;0,6218663;0,3560819;0,4349798
1,249093;3,73906;1,615107;-6,783911;25,49023;345,2237;358,1748;0,1865675;0,353567;0,4384119
1,259266;3,740088;1,615987;-6,777061;25,57176;344,7666;357,899;0,6808869;0,3562305;0,4453385
1,282835;3,740088;1,615987;-6,777061;25,57176;344,7666;357,899;0;0,3496387;0,4453385
1,292195;3,743607;1,617415;-6,763365;25,4978;344,1965;357,4159;1,510844;0,3581091;0,459479
1,306626;3,745399;1,61779;-6,759325;24,62668;344,7198;357,6123;0,3063133;0,3575331;0,4638994
1,322992;3,746736;1,618087;-6,755925;24,59326;344,7754;357,5076;0,2231903;0,3558596;0,4675522
1,334258;3,746736;1,618087;-6,755925;24,59326;344,7754;357,5076;0;0,3528341;0,4675522
1,347258;3,7505;1,618186;-6,745118;25,52564;344,9901;357,2599;0,8803028;0,3579584;0,478996
1,358609;3,752927;1,619139;-6,741922;24,67697;345,1793;357,1728;0,3534907;0,3579209;0,4830085
1,369783;3,752927;1,619139;-6,741922;24,67697;345,1793;357,1728;0;0,3549815;0,4830085
1,37963;3,756397;1,619514;-6,734921;24,78721;345,5399;356,9758;0,7935823;0,358133;0,4908231
1,389183;3,756397;1,619514;-6,734921;24,78721;345,5399;356,9758;0;0,3556539;0,4908231
1,398402;3,759601;1,619762;-6,728115;24,7591;345,8942;356,9808;0,8160376;0,3587088;0,4983457
1,407218;3,759601;1,619762;-6,728115;24,7591;345,8942;356,9808;0;0,3564469;0,4983457
