Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,009125;3,732081;0,04240304;-7,189947;3,164718;153,2014;353,7921;0;0;0;-1;-1
0,3424583;3,732021;0,04211379;-7,189837;3,039151;153,2198;353,8315;0;0,0003764094;0;-1;-1
0,3699089;3,733219;0,03879362;-7,187931;0,658393;153,3068;358,0254;0;0,00658784;0;-1;-1
0,3853619;3,733445;0,03873846;-7,187757;0,6138873;153,3597;358,461;0;0,007074431;0;-1;-1
0,3957321;3,733445;0,03873846;-7,187757;0,6138873;153,3597;358,461;0;0,006884669;0;-1;-1
0,4105381;3,733661;0,03890476;-7,187765;0,4144186;153,5799;358,9051;0;0,007168589;0;-1;-1
0,4220735;3,733262;0,0392586;-7,187717;0,09069485;153,909;358,9902;0;0,007940699;0;-1;-1
0,4344541;3,733262;0,0392586;-7,187717;0,09069485;153,909;358,9902;0;0,00770956;0;-1;-1
0,4474925;3,733983;0,0392262;-7,187193;0,07219873;153,6488;359,5676;0;0,009511981;0;-1;-1
0,4578891;3,733569;0,0390914;-7,1873;359,8821;153,4926;359,9273;0;0,01024362;0;-1;-1
0,4687927;3,733569;0,0390914;-7,1873;359,8821;153,4926;359,9273;0;0,01000063;0;-1;-1
0,4821943;3,73396;0,03918257;-7,187522;359,7447;153,1947;0,4876655;0;0,0106675;0;-1;-1
0,493043;3,73396;0,03918257;-7,187522;359,7447;153,1947;0,4876655;0;0,01042835;0;-1;-1
0,5058118;3,733631;0,03980983;-7,187336;359,1596;153,4334;0,5703107;0;0,0109207;0;-1;-1
0,5161423;3,734106;0,03952447;-7,186764;359,4405;153,1815;0,820487;0;0,01216486;0;-1;-1
0,5255438;3,734106;0,03952447;-7,186764;359,4405;153,1815;0,820487;0;0,01194339;0;-1;-1
0,5410389;3,733315;0,03996285;-7,186816;359,9319;153,044;359,2779;0;0,01308539;0;-1;-1
0,5500712;3,733315;0,03996285;-7,186816;359,9319;153,044;359,2779;0;0,0128669;0;-1;-1
0,5665376;3,733601;0,03935852;-7,186812;0,3287953;152,7547;359,657;0;0,01299926;0;-1;-1
0,5778041;3,733617;0,03934304;-7,186791;0,2935515;152,7553;359,7622;0,0002221573;0,01278795;0;-1;-1
0,5869437;3,733617;0,03934304;-7,186791;0,2935515;152,7553;359,7622;0,03320702;0,01258568;0;-1;-1
0,6030357;3,73397;0,04004684;-7,18584;0,6218652;152,8517;358,8037;0,01613319;0,01395319;0;-1;-1
0,6164768;3,73397;0,04004684;-7,18584;0,6218652;152,8517;358,8037;1,26644E-09;0,0136444;0;-1;-1
0,6313503;3,734193;0,03981676;-7,185964;0,6522731;152,818;358,3598;0,006557122;0,01372715;0;-1;-1
0,6446044;3,734442;0,03964216;-7,186245;0,6004183;152,8829;358,4852;0,01746318;0,01403195;0;-1;-1
0,6617306;3,734442;0,03964216;-7,186245;0,6004183;152,8829;358,4852;1,221285E-09;0,01366371;0;-1;-1
0,6795373;3,733622;0,03887698;-7,186022;359,7058;153,2392;0,456192;0,02550681;0,01456795;0;-1;-1
0,6955662;3,733524;0,03934014;-7,186231;359,9046;153,1312;0,1865088;0,01204132;0,01456479;0;-1;-1
0,7074422;3,732728;0,03934928;-7,18601;0,05903019;153,0132;358,6596;0,01549328;0,01550011;0;-1;-1
0,7233996;3,735105;0,03866027;-7,186482;359,5307;153,4048;0,3436578;0,02846098;0,01854705;0;-1;-1
0,7355471;3,735105;0,03866027;-7,186482;359,5307;153,4048;0,3436578;1,684079E-09;0,01823689;0;-1;-1
0,7502102;3,734862;0,03900259;-7,186288;359,5521;153,4762;0,1188079;0,005924082;0,01829605;0;-1;-1
0,7600536;3,73474;0,03888534;-7,186284;359,5312;153,4943;0,07995784;0,01784891;0,01821856;0;-1;-1
0,7746431;3,73474;0,03888534;-7,186284;359,5312;153,4943;0,07995784;5,157749E-10;0,01787134;0;-1;-1
0,7856048;3,734283;0,03890302;-7,186295;359,4626;153,3987;359,7571;0,006059555;0,01820724;0;-1;-1
0,7978142;3,73504;0,03877946;-7,186406;359,527;153,4229;359,334;0,0137223;0,01889507;0;-1;-1
0,8129107;3,73504;0,03877946;-7,186406;359,527;153,4229;359,334;0,008577405;0,01854018;0;-1;-1
0,8232813;3,736227;0,03867228;-7,18686;359,5737;153,8157;358,6559;0,02641524;0,01986444;0;-1;-1
0,8340595;3,736227;0,03867228;-7,18686;359,5737;153,8157;358,6559;9,029598E-10;0,0196049;0;-1;-1
0,8483489;3,735466;0,03862903;-7,186737;359,5343;153,6782;358,5652;0,0216544;0,0201895;0;-1;-1
0,8584375;3,735372;0,03871725;-7,186747;359,5841;153,6736;358,3904;0,00278566;0,02006091;0;-1;-1
0,8667699;3,735372;0,03871725;-7,186747;359,5841;153,6736;358,3904;0,005117744;0,01986601;0;-1;-1
0,8790578;3,735198;0,03870314;-7,186802;359,5077;153,6324;358,4128;0,008712145;0,01979549;0;-1;-1
