Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Instant acceleration (m/s^2);Distance travelled (m)
0;-5,680764;1,481822;-5,92046;26,04569;55,90895;1,658169;-1;0;-1;0
0,3215418;-5,686179;1,483876;-5,916536;26,44888;54,21109;1,402253;0,02079699;0,02079699;-1;0,006687102
0,3574726;-5,710354;1,489922;-5,891565;25,03097;49,1097;1,687373;0,9673077;0,1159341;2,647785;0,04144325
0,3840228;-5,712662;1,491057;-5,888082;24,8335;48,83607;1,858896;0,1573654;0,1187985;-12,96301;0,04562134
0,4001868;-5,714233;1,491914;-5,885761;24,70763;48,64821;1,966101;0,1734017;0,121004;0,3754314;0,0484242
0,4168972;-5,714795;1,492209;-5,884992;24,66468;48,57629;2,017985;0,05701846;0,1184393;-3,540239;0,04937701
0,4336761;-5,715957;1,492809;-5,883458;24,48532;48,37243;2,151117;0,1146771;0,1182937;1,721704;0,05130116
0,4509873;-5,717141;1,493444;-5,881963;24,22738;48,11632;2,327718;0,1101533;0,1179812;-0,1327007;0,05320804
0,4668935;-5,717838;1,493836;-5,881128;24,06786;47,94972;2,394491;0,0683831;0,1162915;-1,25748;0,05429576
0,4843643;-5,719173;1,494647;-5,879575;23,82596;47,6088;2,450361;0,1172312;0,1163254;1,463524;0,05634388
0,5032741;-5,719173;1,494647;-5,879575;23,82596;47,6088;2,450361;0;0,1119547;-3,222355;0,05634388
0,5173868;-5,721876;1,496625;-5,87629;23,30211;46,45917;2,476178;0,3013953;0,117122;9,126969;0,06059739
0,5338725;-5,722922;1,497351;-5,875323;23,04786;46,13528;2,418862;0,08643872;0,1161745;-7,025091;0,06202239
0,5504572;-5,72524;1,499182;-5,873354;22,2448;45,25781;2,29712;0,1833945;0,1181998;2,931801;0,06506393
0,5671485;-5,726574;1,500412;-5,872293;21,77576;44,67075;2,120956;0,1021033;0,1177261;-2,442935;0,06676817
0,5838394;-5,729078;1,5033;-5,870132;20,80112;43,07649;1,798762;0,198182;0,1200262;2,878139;0,07007601
0,6004267;-5,729078;1,5033;-5,870132;20,80112;43,07649;1,798762;0;0,1167103;-5,955307;0,07007601
0,6337738;-5,735284;1,509462;-5,866035;18,51907;39,72507;0,7810898;0,2229884;0,1223023;4,465628;0,07751202
0,6517633;-5,739862;1,513636;-5,863725;16,43405;37,42074;0,1812906;0,2850673;0,1267949;1,209252;0,08264024
0,6695727;-5,742584;1,516103;-5,86261;15,25902;36,2345;359,8893;0,1651375;0,1278147;-3,350096;0,08558124
0,6836873;-5,745082;1,518371;-5,861784;14,19706;35,22536;359,6804;0,1864222;0,1290246;0,6667287;0,08821251
0,7007939;-5,745082;1,518371;-5,861784;14,19706;35,22536;359,6804;0;0,1258751;-5,97101;0,08821251
0,7175198;-5,748024;1,520965;-5,861018;12,97074;34,11356;359,4965;0,1817815;0,1271783;5,372987;0,09125298
0,7338591;-5,748806;1,521585;-5,860847;12,67256;33,84876;359,4714;0,04894338;0,1254364;-4,017461;0,09205268
0,7508581;-5,749886;1,522387;-5,860629;12,34504;33,5232;359,4389;0,06483756;0,1240645;0,4767542;0,09315485
0,767192;-5,750284;1,522645;-5,860556;12,2551;33,42572;359,429;0,02478738;0,1219508;-1,201522;0,09355972
0,7840497;-5,750833;1,522918;-5,860456;12,11123;33,29575;359,4348;0,03308962;0,1200403;0,250131;0,09411754
