Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s)
0,0065935;3,905694;0,03839266;-7,397137;338,7377;194,4697;345,0404;0;0;0;-1;-1
0,3399268;3,89316;0,03337523;-7,351074;342,7287;193,0553;346,3808;0;0,1432121;0;-1;-1
0,3680975;3,720976;0,01465059;-6,960102;353,4305;174,9479;0,4975283;0;1,313805;0;-1;-1
0,3811568;3,721788;0,01459719;-6,95998;353,4199;175,0532;0,9009738;0;1,270191;0;-1;-1
0,3951206;3,721788;0,01459719;-6,95998;353,4199;175,0532;0,9009738;0;1,22454;0;-1;-1
0,4075615;3,72191;0,01444349;-6,959969;353,3563;175,0284;1,013289;0;1,18685;0;-1;-1
0,4195296;3,721862;0,01423819;-6,959907;353,3123;175,0781;0,6761241;0;1,152641;0;-1;-1
0,432665;3,721862;0,01423819;-6,959907;353,3123;175,0781;0,6761241;0;1,117106;0;-1;-1
0,4438408;3,721655;0,01398021;-6,959816;353,2407;175,1376;0,3024307;0;1,089071;0;-1;-1
0,4557665;3,721484;0,01389132;-6,95968;353,2267;175,1378;0,0655598;0;1,060642;0;-1;-1
0,4677436;3,721484;0,01389132;-6,95968;353,2267;175,1378;0,0655598;0;1,033094;0;-1;-1
0,4791582;3,721128;0,01334291;-6,959431;353,0534;175,3697;359,4083;0;1,009061;0;-1;-1
0,4886661;3,721128;0,01334291;-6,959431;353,0534;175,3697;359,4083;0;0,989159;0;-1;-1
0,5016551;3,720147;0,01309764;-6,958897;352,7844;176,0242;358,4749;0;0,9654619;0;-1;-1
0,5166783;3,720147;0,01309764;-6,958897;352,7844;176,0242;358,4749;0;0,9370269;0;-1;-1
0,5312403;3,720768;0,01213747;-6,95928;352,9719;175,4674;357,8928;0;0,9124108;0;-1;-1
0,5418929;3,720701;0,01199513;-6,959223;352,9083;175,5061;357,7925;0;0,8944194;0;-1;-1
0,5541041;3,720701;0,01199513;-6,959223;352,9083;175,5061;357,7925;0;0,8744711;0;-1;-1
0,5679334;3,720543;0,01196964;-6,959073;352,0843;175,3569;357,0262;0;0,8533147;0;-1;-1
0,5784106;3,720079;0,01197806;-6,958492;352,0497;175,5542;357,2559;0,008208879;0,8389812;0;-1;-1
0,5904819;3,720079;0,01197806;-6,958492;352,0497;175,5542;357,2559;3,365685;0,821636;0;-1;-1
