Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
0,0074429;-5,386244;1,488173;-5,802951;20,96261;77,25768;354,383;-1;0;0
0,3407762;-5,378312;1,48719;-5,801343;20,68951;77,41533;354,506;0,02428081;0,02428081;0,008093605
0,362401;-5,212546;1,48606;-5,741858;23,55739;76,92168;356,086;8,144161;0,5189612;0,1842095
0,3740503;-5,203547;1,487058;-5,73804;23,07046;77,37175;356,3067;0,8391177;0,5291345;0,1939846
0,3828597;-5,203547;1,487058;-5,73804;23,07046;77,37175;356,3067;0;0,516718;0,1939846
0,3943331;-5,195314;1,488109;-5,734443;22,92724;77,68648;356,4255;0,7830303;0,5246156;0,2029687
0,4051447;-5,195314;1,488109;-5,734443;22,92724;77,68648;356,4255;0;0,5103539;0,2029687
0,4161457;-5,187708;1,488855;-5,730935;23,44065;77,80508;356,3976;0,7614308;0,5171121;0,2113452
0,4272862;-5,187708;1,488855;-5,730935;23,44065;77,80508;356,3976;0;0,5033906;0,2113452
0,4366077;-5,177285;1,489735;-5,726161;24,13499;77,95645;356,4581;1,229897;0,5191703;0,2228096
0,4465927;-5,177285;1,489735;-5,726161;24,13499;77,95645;356,4581;0;0,5073659;0,2228096
0,4571927;-5,173329;1,489962;-5,724544;23,27159;78,43678;356,7166;0,403182;0,5049104;0,2270834
0,4661697;-5,173329;1,489962;-5,724544;23,27159;78,43678;356,7166;0;0,4950296;0,2270834
0,4805483;-5,166702;1,490244;-5,721567;23,39353;78,69169;356,8737;0,505264;0,4953407;0,2343484
0,4927031;-5,166702;1,490244;-5,721567;23,39353;78,69169;356,8737;0;0,4829334;0,2343484
0,5061862;-5,157515;1,490609;-5,717599;24,24432;78,71866;356,8788;0,7421873;0,4899421;0,2443553
0,5149008;-5,154466;1,490625;-5,716249;24,53152;78,72711;356,9303;0,3826468;0,4880995;0,2476899
0,5237088;-5,154466;1,490625;-5,716249;24,53152;78,72711;356,9303;0;0,479772;0,2476899
0,5334467;-5,148044;1,49078;-5,713654;23,96887;79,07893;357,1464;0,7113106;0,4840585;0,2546166
0,5430856;-5,148044;1,49078;-5,713654;23,96887;79,07893;357,1464;0;0,4753478;0,2546166
0,5525739;-5,142705;1,490971;-5,711495;24,83112;78,8853;357,082;0,6068708;0,4776371;0,2603748
0,5624151;-5,142705;1,490971;-5,711495;24,83112;78,8853;357,082;0;0,4691672;0,2603748
0,5720069;-5,137018;1,49128;-5,709652;24,62881;79,09023;357,1912;0,6233396;0,4717866;0,2663538
0,5807623;-5,137018;1,49128;-5,709652;24,62881;79,09023;357,1912;0;0,4645818;0,2663538
0,5916882;-5,137018;1,49128;-5,709652;24,62881;79,09023;357,1912;0;0,4558937;0,2663538
0,6017162;-5,129023;1,491734;-5,707142;24,43887;79,15739;357,2286;0,8356034;0,462301;0,2747332
0,6117888;-5,126451;1,491944;-5,706485;24,46707;79,17667;357,1651;0,2635876;0,4589891;0,2773882
0,6231384;-5,126451;1,491944;-5,706485;24,46707;79,17667;357,1651;0;0,4505282;0,2773882
0,6369137;-5,121438;1,492317;-5,705225;24,49106;79,16861;357,1819;0,3752442;0,4488807;0,2825573
0,6480502;-5,121438;1,492317;-5,705225;24,49106;79,16861;357,1819;0;0,4410772;0,2825573
0,6625031;-5,11402;1,492778;-5,703737;24,20484;79,08179;357,163;0,5234466;0,4428946;0,2901226
0,6785653;-5,111534;1,492901;-5,70334;23,98956;79,062;357,1544;0,1567212;0,4360455;0,2926399
0,6916435;-5,111534;1,492901;-5,70334;23,98956;79,062;357,1544;0;0,4277106;0,2926399
0,7018309;-5,104242;1,493017;-5,702486;23,7335;78,88017;357,0535;0,7207057;0,4320092;0,299982
0,7133064;-5,10183;1,492954;-5,702372;23,86;78,74268;356,907;0,2104096;0,4284065;0,3023965
0,7236877;-5,10183;1,492954;-5,702372;23,86;78,74268;356,907;0;0,4221972;0,3023965
0,7344093;-5,096885;1,492752;-5,702251;23,63012;78,62836;356,8182;0,4613362;0,4227744;0,3073428
0,7458223;-5,096885;1,492752;-5,702251;23,63012;78,62836;356,8182;0;0,4162396;0,3073428
0,7568366;-5,092133;1,492491;-5,702462;24,12032;78,29605;356,4914;0,4318784;0,4164695;0,3120996
0,7663435;-5,092133;1,492491;-5,702462;24,12032;78,29605;356,4914;0;0,4112523;0,3120996
0,7791927;-5,086783;1,492193;-5,702906;23,21297;78,51986;356,5615;0,4178058;0,4113615;0,3174681
0,7905278;-5,086783;1,492193;-5,702906;23,21297;78,51986;356,5615;0;0,405407;0,3174681
0,8007918;-5,079694;1,491691;-5,704662;23,72293;78,27979;356,2231;0,7115142;0,4093673;0,3247711
0,8128536;-5,079694;1,491691;-5,704662;23,72293;78,27979;356,2231;0;0,4032367;0,3247711
0,8217468;-5,074629;1,491316;-5,70597;23,8788;78,22303;355,9901;0,5882684;0,4052574;0,3300027
0,8307031;-5,072011;1,491179;-5,706791;23,66316;78,33667;356,0167;0,3063284;0,4041812;0,3327463
0,8401238;-5,072011;1,491179;-5,706791;23,66316;78,33667;356,0167;0;0,3996084;0,3327463
