Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
7,540885;3,654218;0,06221517;3,08712;10,33314;146,1802;359,2283;1,401894;0,536513;5;1,41897;-1,203276;0,7178523
7,872536;3,647067;0,04349281;3,097813;359,9305;143,8828;358,6631;0,2205235;0,515503;5;1,41897;-1,203276;0,7178523
7,898204;3,647065;0,04353768;3,097912;359,8145;143,8582;358,7794;0,2505437;0,513837;5;1,41897;-1,203276;0,7178523
7,913539;3,647065;0,04353768;3,097912;359,8145;143,8582;358,7794;0,2270316;0,5128393;5;1,41897;-1,203276;0,7178523
7,926321;3,647057;0,04349603;3,097937;359,81;143,8652;358,8443;0,0003647676;0,512014;5;1,41897;-1,203276;0,7178523
7,940732;3,647073;0,04345685;3,09803;359,7858;143,838;358,8737;0,5968133;0,5110949;5;1,41897;-1,203276;0,7178523
7,953561;3,647073;0,04345685;3,09803;359,7858;143,838;358,8737;0,1306312;0,5102689;5;1,41897;-1,203276;0,7178523
7,969716;3,647255;0,04376898;3,097734;359,5775;143,6796;359,2407;0,00273264;0,5092762;5;1,41897;-1,203276;0,7178523
7,982867;3,647252;0,04374894;3,0977;359,5523;143,6587;359,2375;0,4714842;0,5084398;5;1,41897;-1,203276;0,7178523
7,995272;3,647252;0,04374894;3,0977;359,5523;143,6587;359,2375;0,1269127;0,5076494;5;1,41897;-1,203276;0,7178523
8,00711;3,647269;0,04375914;3,097719;359,5227;143,6668;359,2977;0,0002183126;0,5069006;5;1,41897;-1,203276;0,7178523
8,018454;3,647003;0,04330127;3,09791;359,714;143,8893;358,8712;0,1448742;0,506223;5;1,41897;-1,203276;0,7178523
8,031878;3,647003;0,04330127;3,09791;359,714;143,8893;358,8712;0,09970475;0,5053752;5;1,41897;-1,203276;0,7178523
8,046325;3,647113;0,04333827;3,098;359,7736;143,8812;358,9492;0,0009570539;0,5044837;5;1,41897;-1,203276;0,7178523
8,059492;3,647222;0,04346763;3,098225;0,1696519;143,9687;359,5194;0,08456317;0,5036891;5;1,41897;-1,203276;0,7178523
8,072224;3,647222;0,04346763;3,098225;0,1696519;143,9687;359,5194;0,03352518;0,5028931;5;1,41897;-1,203276;0,7178523
8,085482;3,647253;0,04343318;3,098219;0,1451725;143,9841;359,4789;0,0003326077;0,5020707;5;1,41897;-1,203276;0,7178523
