Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
7,540885;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;0,01164491;0,5084388;7;0,5277105;0,2846739;0,5458696
7,872536;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;0,0008356835;0,4869767;7;0,5277105;0,2846739;0,5458696
7,898204;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;0,002507326;0,485391;7;0,5277105;0,2846739;0,5458696
7,913539;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;4,911203E-10;0,4844485;7;0,5277105;0,2846739;0,5458696
7,926321;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;4,985088E-10;0,4836658;7;0,5277105;0,2846739;0,5458696
7,940732;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;0,02345913;0,4827862;7;0,5277105;0,2846739;0,5458696
7,953561;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;4,978062E-10;0,482006;7;0,5277105;0,2846739;0,5458696
7,969716;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;4,98093E-10;0,481027;7;0,5277105;0,2846739;0,5458696
7,982867;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;0,02330439;0,480233;7;0,5277105;0,2846739;0,5458696
7,995272;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;0,001607959;0,4794864;7;0,5277105;0,2846739;0,5458696
8,00711;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;0;0,4787762;7;0,5277105;0,2846739;0,5458696
8,018454;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;0,003312694;0,4780975;7;0,5277105;0,2846739;0,5458696
8,031878;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;0,00346184;0,4772968;7;0,5277105;0,2846739;0,5458696
8,046325;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;0;0,4764382;7;0,5277105;0,2846739;0,5458696
8,059492;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;0,003604416;0,4756583;7;0,5277105;0,2846739;0,5458696
8,072224;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;0,0007003744;0,4749066;7;0,5277105;0,2846739;0,5458696
8,085482;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;0;0,4741264;7;0,5277105;0,2846739;0,5458696
8,099572;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;0,007385205;0,4733;7;0,5277105;0,2846739;0,5458696
8,111756;3,632959;0,04603944;2,568487;358,0121;160,3257;358,068;0,004126581;0,4725877;7;0,5277105;0,2846739;0,5458696
8,125854;3,349647;0,07670432;3,322474;11,32302;144,5869;358,1976;5,430613;0,5710808;7;0,5277105;0,2846739;0,5458696
8,150789;3,329952;0,0849931;3,351593;14,11239;143,246;357,765;0,2891961;0,5736517;8;1,017899;-0,891642;0,6303733
