Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
13,78471;-3,107646;0,07497299;-5,681953;0,1193817;264,9911;359,7876;0,005247941;0,5271385;9;2,323389;0,589156;0,7657337
14,11805;-3,107646;0,07497299;-5,681953;0,1193817;264,9911;359,7876;0,0009733179;0,5146792;9;2,323389;0,589156;0,7657337
14,13953;-3,107646;0,07497299;-5,681953;0,1193817;264,9911;359,7876;2,570312E-10;0,5138962;9;2,323389;0,589156;0,7657337
14,15203;-3,107646;0,07497299;-5,681953;0,1193817;264,9911;359,7876;0,0008708657;0,5134419;9;2,323389;0,589156;0,7657337
14,1632;-3,107646;0,07497299;-5,681953;0,1193817;264,9911;359,7876;2,550918E-10;0,5130367;9;2,323389;0,589156;0,7657337
14,17343;-3,107646;0,07497299;-5,681953;0,1193817;264,9911;359,7876;0,004819431;0,5126657;9;2,323389;0,589156;0,7657337
14,18537;-3,015079;0,1235362;-5,651022;322,8379;257,2149;1,720267;0,8914682;0,5191215;9;2,323389;0,589156;0,7657337
14,1958;-3,015079;0,1235362;-5,651022;322,8379;257,2149;1,720267;0;0,5187396;10;2,738677;-0,9882963;0,7964671
14,20507;-2,984489;0,1313643;-5,637928;322,1663;255,042;3,702553;0,3609712;0,5207457;10;2,738677;-0,9882963;0,7964671
14,2169;-2,984489;0,1313643;-5,637928;322,1663;255,042;3,702553;0;0,5203119;10;2,738677;-0,9882963;0,7964671
14,22841;-2,984489;0,1313643;-5,637928;322,1663;255,042;3,702553;0,002159808;0,5198905;10;2,738677;-0,9882963;0,7964671
14,23939;-2,984489;0,1313643;-5,637928;322,1663;255,042;3,702553;0;0,5194892;10;2,738677;-0,9882963;0,7964671
14,25206;-2,984489;0,1313643;-5,637928;322,1663;255,042;3,702553;0,006927939;0,5190271;10;2,738677;-0,9882963;0,7964671
14,26218;-2,984489;0,1313643;-5,637928;322,1663;255,042;3,702553;0,003172779;0,5186583;10;2,738677;-0,9882963;0,7964671
14,27479;-2,984489;0,1313643;-5,637928;322,1663;255,042;3,702553;0;0,5181997;10;2,738677;-0,9882963;0,7964671
14,29326;-2,984489;0,1313643;-5,637928;322,1663;255,042;3,702553;0,00411405;0,5175294;10;2,738677;-0,9882963;0,7964671
14,30908;-2,984489;0,1313643;-5,637928;322,1663;255,042;3,702553;0,001016399;0,5169564;10;2,738677;-0,9882963;0,7964671
14,32827;-2,984489;0,1313643;-5,637928;322,1663;255,042;3,702553;0,001033259;0,5162632;10;2,738677;-0,9882963;0,7964671
14,33959;-2,984489;0,1313643;-5,637928;322,1663;255,042;3,702553;0,002193512;0,5158554;10;2,738677;-0,9882963;0,7964671
14,35474;-2,668557;0,108207;-5,546993;340,4218;256,4171;5,156728;2,119348;0,5382369;10;2,738677;-0,9882963;0,7964671
14,3669;-2,668557;0,108207;-5,546993;340,4218;256,4171;5,156728;0;0,537781;10;2,738677;-0,9882963;0,7964671
14,37806;-2,668557;0,108207;-5,546993;340,4218;256,4171;5,156728;0;0,5373632;10;2,738677;-0,9882963;0,7964671
14,39021;-2,668557;0,108207;-5,546993;340,4218;256,4171;5,156728;0;0,536909;10;2,738677;-0,9882963;0,7964671
14,4021;-2,668557;0,108207;-5,546993;340,4218;256,4171;5,156728;0;0,5364653;10;2,738677;-0,9882963;0,7964671
14,41265;-2,668557;0,108207;-5,546993;340,4218;256,4171;5,156728;2,121373;0,5360723;10;2,738677;-0,9882963;0,7964671
14,42252;-2,668557;0,108207;-5,546993;340,4218;256,4171;5,156728;0;0,5357049;10;2,738677;-0,9882963;0,7964671
14,43291;-2,464792;0,09059356;-5,495501;351,0302;260,6652;3,319434;3,957236;0,5498962;10;2,738677;-0,9882963;0,7964671
14,4464;-2,440149;0,08888447;-5,489038;353,3347;260,7766;3,363749;0,4357048;0,5511475;10;2,738677;-0,9882963;0,7964671
