Simulation time (s);Position vector;;;Euler rotation vector;;;Magnitude (m/s²);Mean speed (m/s);Nb Steps;Mean step length (m);Mean step time (s);Mean step pause (s)
13,78471;-2,886503;0,08414254;-5,789461;357,7714;246,9451;359,1683;0,8755189;0,6347609;12;2,351243;-0,8205574;0,6762059
14,11805;-2,609456;0,07093909;-5,669682;0,9929631;242,0398;359,8556;0,08988541;0,64116;12;2,351243;-0,8205574;0,6762059
14,13953;-2,609297;0,07057233;-5,669579;0,7681131;241,9763;359,7634;0,001874844;0,6401979;12;1,86085;0,411502;0,6762059
14,15203;-2,609318;0,0702309;-5,66958;0,4668198;241,9479;359,4984;0,002655258;0,6396334;12;1,86085;0,411502;0,6762059
14,1632;-2,609318;0,0702309;-5,66958;0,4668198;241,9479;359,4984;1,474466E-07;0,6391287;12;1,86085;0,411502;0,6762059
14,17343;-2,609191;0,0700523;-5,669357;0,4167409;241,8852;359,5989;0,002954769;0,6386847;12;1,86085;0,411502;0,6762059
14,18537;-2,608995;0,06987359;-5,669167;0,3745576;241,9641;359,5599;0,002657925;0,6381661;12;1,86085;0,411502;0,6762059
14,1958;-2,608995;0,06987359;-5,669167;0,3745576;241,9641;359,5599;1,49193E-07;0,6376967;12;1,86085;0,411502;0,6762059
14,20507;-2,609049;0,06975906;-5,669012;0,2834975;241,9026;359,5364;0,002116603;0,6372916;12;1,86085;0,411502;0,6762059
14,2169;-2,609049;0,06975906;-5,669012;0,2834975;241,9026;359,5364;1,49461E-07;0,6367608;12;1,86085;0,411502;0,6762059
14,22841;-2,608937;0,06962224;-5,66889;0,138998;241,9692;359,4136;0,001841032;0,6362568;12;1,86085;0,411502;0,6762059
14,23939;-2,608937;0,06962224;-5,66889;0,138998;241,9692;359,4136;1,496594E-07;0,6357656;12;1,86085;0,411502;0,6762059
14,25206;-2,608767;0,06941167;-5,668827;359,9565;242,034;359,2896;4,74186;0,6352127;12;1,86085;0,411502;0,6762059
14,26218;-2,608767;0,06941167;-5,668827;359,9565;242,034;359,2896;0,3424774;0,6347614;13;2,19774;-0,7933871;0,7046587
14,27479;-2,608818;0,06948379;-5,669132;359,8194;241,795;359,466;0,002464334;0,6342219;13;2,19774;-0,7933871;0,7046587
14,29326;-2,608764;0,06939296;-5,669075;359,71;241,7769;359,4313;0,4111958;0,6334069;13;2,19774;-0,7933871;0,7046587
14,30908;-2,608689;0,06933056;-5,669006;359,7007;241,7804;359,4637;0,1594205;0,6327128;13;2,19774;-0,7933871;0,7046587
14,32827;-2,608591;0,06913676;-5,668812;359,7381;241,9031;359,4264;0,2731524;0,6318796;13;2,19774;-0,7933871;0,7046587
14,33959;-2,608591;0,06913676;-5,668812;359,7381;241,9031;359,4264;0,365945;0,6313804;13;2,19774;-0,7933871;0,7046587
14,35474;-2,608252;0,06910479;-5,668795;359,6289;241,977;359,6288;0,08628583;0,6307368;13;2,19774;-0,7933871;0,7046587
14,3669;-2,608205;0,06900737;-5,6688;359,7561;241,9897;359,7412;0,002468483;0,6302059;13;2,19774;-0,7933871;0,7046587
14,37806;-2,608205;0,06900737;-5,6688;359,7561;241,9897;359,7412;0,006374555;0,6297162;13;2,19774;-0,7933871;0,7046587
14,39021;-2,608148;0,06883329;-5,669008;359,7787;242,0274;359,796;0,005318528;0,629199;13;2,19774;-0,7933871;0,7046587
14,4021;-2,608148;0,06883329;-5,669008;359,7787;242,0274;359,796;0,007100738;0,628679;13;2,19774;-0,7933871;0,7046587
14,41265;-2,608151;0,06874165;-5,66914;359,7841;242,0739;359,989;0,007799952;0,6282275;13;2,19774;-0,7933871;0,7046587
14,42252;-2,608151;0,06874165;-5,66914;359,7841;242,0739;359,989;2,439227E-10;0,627797;13;2,19774;-0,7933871;0,7046587
14,43291;-2,607906;0,06875485;-5,669098;359,6575;242,0764;359,9295;0,008150063;0,627362;13;2,19774;-0,7933871;0,7046587
