Simulation time (s);Position vector;;;Euler rotation vector;;;Instant speed (m/s);Mean speed (m/s);Distance travelled (m)
13,78471;-2,884696;1,68461;-5,622453;7,717093;78,97178;6,321138;0,9735102;0,6005868;8,26979
14,11805;-2,615484;1,666476;-5,598214;10,43663;74,16743;1,572873;0,8109052;0,6055579;8,540092
14,13953;-2,601804;1,668496;-5,597435;10,08225;73,86628;1,123365;0,6376375;0,6056067;8,553793
14,15203;-2,588163;1,670283;-5,596443;9,928627;73,79626;0,802974;1,094335;0,6060387;8,56747
14,1632;-2,588163;1,670283;-5,596443;9,928627;73,79626;0,802974;0;0,6055605;8,56747
14,17343;-2,574622;1,671827;-5,595154;9,794072;73,64568;0,3769348;1,328936;0,6060834;8,581072
14,18537;-2,567826;1,672498;-5,594229;9,742546;73,63081;0,3485212;0,5746738;0,6060569;8,58793
14,1958;-2,567826;1,672498;-5,594229;9,742546;73,63081;0,3485212;0;0,6056111;8,58793
14,20507;-2,554344;1,67357;-5,592132;9,855845;73,51541;0,1150657;1,471788;0,606177;8,601574
14,2169;-2,554344;1,67357;-5,592132;9,855845;73,51541;0,1150657;0;0,605672;8,601574
14,22841;-2,541237;1,674265;-5,58964;9,973077;73,27921;0,1242715;1,159163;0,6061202;8,614916
14,23939;-2,541237;1,674265;-5,58964;9,973077;73,27921;0,1242715;0;0,6056523;8,614916
14,25206;-2,528464;1,674747;-5,586621;10,0322;73,1455;0,1940223;1,036168;0,6060354;8,62804
14,26218;-2,528464;1,674747;-5,586621;10,0322;73,1455;0,1940223;0;0,6056048;8,62804
14,27479;-2,509545;1,675776;-5,581582;10,77289;72,68151;0,07350945;1,552943;0,6064424;8,647619
14,29326;-2,497257;1,676512;-5,577925;10,91034;72,44933;0,2168622;0,6941178;0,6065558;8,660439
14,30908;-2,491283;1,676883;-5,57619;11,03938;72,2261;0,3139876;0,3931323;0,6063195;8,66666
14,32827;-2,479418;1,677511;-5,572503;11,10394;71,67294;0,3920437;0,6473402;0,6063745;8,679085
14,33959;-2,479418;1,677511;-5,572503;11,10394;71,67294;0,3920437;0;0,6058955;8,679085
14,35474;-2,461454;1,678158;-5,567035;11,07801;71,28108;0,743169;1,239027;0,6065646;8,697862
14,3669;-2,45547;1,678341;-5,565055;10,87412;71,16224;0,8417425;0,5185446;0,60649;8,704165
14,37806;-2,45547;1,678341;-5,565055;10,87412;71,16224;0,8417425;0;0,6060188;8,704165
14,39021;-2,443507;1,678151;-5,561123;10,63389;70,78283;1,065336;1,036437;0,6063826;8,716758
14,4021;-2,443507;1,678151;-5,561123;10,63389;70,78283;1,065336;0;0,6058815;8,716758
14,41265;-2,42501;1,677626;-5,554872;10,67806;70,18171;1,069572;1,850875;0,6067937;8,736282
14,42252;-2,42501;1,677626;-5,554872;10,67806;70,18171;1,069572;0;0,6063778;8,736282
14,43291;-2,41236;1,676974;-5,550321;10,82254;69,93955;1,107082;1,294281;0,6068735;8,749726
14,4464;-2,4061;1,67638;-5,54794;10,74839;69,73479;1,11954;0,4964477;0,6067702;8,756423
14,4565;-2,4061;1,67638;-5,54794;10,74839;69,73479;1,11954;0;0,6063458;8,756423
14,46698;-2,393566;1,675142;-5,543098;11,00823;69,34218;1,122436;1,282306;0,6068359;8,76986
14,47666;-2,393566;1,675142;-5,543098;11,00823;69,34218;1,122436;0;0,6064298;8,76986
14,48766;-2,381103;1,673469;-5,538008;11,4631;68,92894;1,06121;1,22331;0,6068988;8,783322
14,49873;-2,381103;1,673469;-5,538008;11,4631;68,92894;1,06121;0;0,6064349;8,783322
14,50801;-2,368303;1,671575;-5,53299;11,28177;68,85087;1,222265;1,482404;0,6069954;8,797071
14,52139;-2,368303;1,671575;-5,53299;11,28177;68,85087;1,222265;0;0,6064354;8,797071
14,53179;-2,349518;1,6684;-5,525028;11,39717;68,60633;1,177979;1,961483;0,6074064;8,817473
14,54144;-2,349518;1,6684;-5,525028;11,39717;68,60633;1,177979;0;0,6070029;8,817473
14,55397;-2,337169;1,666213;-5,519403;11,86821;68,22084;1,026703;1,083382;0,6074133;8,831043
14,56464;-2,337169;1,666213;-5,519403;11,86821;68,22084;1,026703;0;0,6069676;8,831043
14,57295;-2,324176;1,664275;-5,513522;11,09099;68,29099;1,290321;1,715934;0,6076007;8,845304
14,59641;-2,311812;1,662163;-5,506851;11,5653;67,93867;1,065773;0,5990241;0,6075869;8,859353
14,61269;-2,299129;1,659849;-5,499732;11,3934;67,8096;1,239561;0,8929855;0,6079054;8,873898
14,62667;-2,292931;1,658697;-5,495731;11,32114;67,75709;1,286306;0,5280589;0,607829;8,881275
14,64245;-2,292931;1,658697;-5,495731;11,32114;67,75709;1,286306;0;0,6071731;8,881275
14,65245;-2,273747;1,654588;-5,48325;11,0232;67,1135;1,710242;2,289472;0,608322;8,904161
14,66462;-2,273747;1,654588;-5,48325;11,0232;67,1135;1,710242;0;0,6078164;8,904161
14,67621;-2,260278;1,652481;-5,474465;10,44829;67,18937;2,042436;1,387888;0,6084328;8,920241
14,69207;-2,254192;1,65163;-5,469938;11,17429;66,81625;1,845452;0,4783294;0,6082923;8,927827
14,70405;-2,254192;1,65163;-5,469938;11,17429;66,81625;1,845452;0;0,607796;8,927827
14,71354;-2,233955;1,650428;-5,456245;11,30414;66,65814;1,886161;2,575979;0,6090661;8,952261
14,72414;-2,233955;1,650428;-5,456245;11,30414;66,65814;1,886161;0;0,6086268;8,952261
14,73404;-2,22034;1,650677;-5,446816;11,19481;66,57172;2,204939;1,673336;0,6093428;8,968822
14,74645;-2,21333;1,651025;-5,442213;11,62118;66,70864;2,084455;0,6756726;0,6093987;8,977209
